"PointID","x","y"
25, 9.853970408439640e-01, 1.340836208787837e-03
51, 9.695732593536380e-01, 3.315544405547757e-03
77, 9.526804089546200e-01, 4.612072601115398e-03
103, 9.349957108497620e-01, 4.509408209427513e-03
129, 9.168222546577450e-01, 3.368323974140865e-03
155, 8.983380794525150e-01, 1.706702280590423e-03
181, 8.797067403793331e-01, -3.243751955960595e-04
207, 8.610174655914310e-01, -2.666158630177268e-03
233, 8.422674536705020e-01, -5.244741819991838e-03
259, 8.235722184181210e-01, -8.028497281773518e-03
285, 8.049457669258120e-01, -1.094715087244055e-02
311, 7.863141298294070e-01, -1.391663397896100e-02
337, 7.678796052932740e-01, -1.695007092078975e-02
363, 7.495508193969730e-01, -1.998403946467715e-02
389, 7.313483357429500e-01, -2.300022006306165e-02
415, 7.132214307785030e-01, -2.596729310641567e-02
441, 6.951977014541630e-01, -2.888132397507580e-02
467, 6.773055195808410e-01, -3.174219213266082e-02
493, 6.594728827476500e-01, -3.452587857045449e-02
519, 6.418011188507080e-01, -3.725580395551424e-02
545, 6.243042349815370e-01, -3.993453052073828e-02
571, 6.065399646759030e-01, -4.243660631751588e-02
597, 5.888153314590450e-01, -4.484394891440918e-02
623, 5.713157057762150e-01, -4.720826152681123e-02
649, 5.538190603256230e-01, -4.946184303858540e-02
675, 5.363336801528930e-01, -5.160216732820965e-02
701, 5.188096761703490e-01, -5.360704443791105e-02
727, 5.012295246124270e-01, -5.546148566261784e-02
753, 4.835794866085050e-01, -5.714879139224125e-02
779, 4.658685922622680e-01, -5.865618766480471e-02
805, 4.480717480182650e-01, -5.995296119693143e-02
831, 4.301885962486270e-01, -6.100620745949890e-02
857, 4.122794568538670e-01, -6.180668997102717e-02
883, 3.944020271301270e-01, -6.233584320606287e-02
909, 3.766198158264160e-01, -6.255450477559930e-02
935, 3.590588271617890e-01, -6.249189948781817e-02
961, 3.418258726596830e-01, -6.214931496554572e-02
987, 3.249974250793460e-01, -6.159658506850574e-02
1013, 3.086399734020230e-01, -6.083634492444936e-02
1039, 2.927811741828920e-01, -5.991236654320568e-02
1065, 2.774220108985900e-01, -5.886329290328526e-02
1091, 2.625653147697450e-01, -5.771198546643953e-02
1117, 2.482267022132870e-01, -5.646377017006995e-02
1143, 2.344165146350860e-01, -5.512697790906992e-02
1169, 2.210974693298340e-01, -5.373315912518725e-02
1195, 2.082438766956330e-01, -5.230101193586153e-02
1221, 1.958884000778200e-01, -5.081974826282615e-02
1247, 1.840233504772190e-01, -4.929904015197063e-02
1273, 1.725961565971370e-01, -4.776249422917604e-02
1299, 1.616173982620240e-01, -4.620881359385512e-02
1325, 1.511152982711790e-01, -4.463146782748037e-02
1351, 1.410477757453920e-01, -4.304661329027492e-02
1377, 1.314679384231570e-01, -4.144174385664178e-02
