"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.328800349858052e-03, 2.836073413691746e-01, 2.060865745174483e+00, -2.078962282110409e+00
51, 9.695732593536380e-01, 3.254992797369789e-03, 1.404756259241665e-01, 2.352222057781996e+00, -2.354810614284887e+00
77, 9.526804089546200e-01, 4.496768661465245e-03, 5.718123554245227e-02, 5.682514767958039e-01, -5.697831084522536e-01
103, 9.349957108497620e-01, 4.355700131422194e-03, -8.768234173848264e-03, 2.571448997733182e-01, -2.572936524215617e-01
129, 9.168222546577450e-01, 3.190590794053681e-03, -2.934685860733342e-02, 3.360647041092064e-01, -3.373274484761369e-01
155, 8.983380794525150e-01, 1.516041068267057e-03, -2.826319105390708e-02, 2.834565773791560e-01, -2.848621369713611e-01
181, 8.797067403793331e-01, -5.162615211951122e-04, -2.935042335386876e-02, 2.334893810830889e-01, -2.353180511321357e-01
207, 8.610174655914310e-01, -2.847327395858498e-03, -2.980291973023255e-02, 2.337675829374366e-01, -2.356586212989182e-01
233, 8.422674536705020e-01, -5.404844125422918e-03, -1.765361656712482e-02, 1.463561881385309e-01, -1.473848460961414e-01
259, 8.235722184181210e-01, -8.160115764685890e-03, -3.792778594734293e-02, 2.073907250638592e-01, -2.107298862202686e-01
285, 8.049457669258120e-01, -1.104592255109494e-02, -3.272119018809557e-02, 2.289466851007689e-01, -2.312535559607443e-01
311, 7.863141298294070e-01, -1.398066907888131e-02, -3.103002750138379e-03, 2.584914714687862e-02, -2.601465337773556e-02
337, 7.678796052932740e-01, -1.697985095700266e-02, -3.843148804441302e-02, 2.001601601913728e-01, -2.037369393078247e-01
363, 7.495508193969730e-01, -1.998122889773604e-02, -2.564468504792911e-02, 1.648463870474077e-01, -1.668236905904528e-01
389, 7.313483357429500e-01, -2.296732043420500e-02, -2.003183615120660e-02, 1.254340974776829e-01, -1.270228662093316e-01
415, 7.132214307785030e-01, -2.590709851088722e-02, -7.076295183923489e-03, 5.949534083271926e-02, -5.986311198603348e-02
441, 6.951977014541630e-01, -2.879673604443550e-02, -1.877591000894786e-02, 9.064982149093787e-02, -9.247569987131894e-02
467, 6.773055195808410e-01, -3.163598935114693e-02, -3.933216649925204e-02, 2.348597003184371e-01, -2.381176911601635e-01
493, 6.594728827476500e-01, -3.440046811529730e-02, 2.003362833184539e-02, -7.755087901025440e-02, 7.969868031499794e-02
519, 6.418011188507080e-01, -3.711334627474262e-02, -8.873873185735260e-03, 3.534594554969023e-02, -3.628102348560867e-02
545, 6.243042349815370e-01, -3.977680977082494e-02, -5.704968645811639e-02, 3.476547077955397e-01, -3.522500391266635e-01
571, 6.065399646759030e-01, -4.226469898304453e-02, -1.611628697206198e-03, 6.989132880355092e-02, -6.945887654212922e-02
597, 5.888153314590450e-01, -4.465889436132493e-02, 1.953367298785703e-02, -1.499740692581940e-01, 1.512393436744472e-01
623, 5.713157057762150e-01, -4.701095766914076e-02, -3.041665487824520e-02, 1.814028700213307e-01, -1.838186580135629e-01
649, 5.538190603256230e-01, -4.925281953068825e-02, 7.170909946664858e-03, -9.919042447461810e-03, 1.073157529931399e-02
675, 5.363336801528930e-01, -5.138182147379893e-02, -1.668245073903402e-04, -2.085084133464409e-02, 2.068823326515403e-02
701, 5.188096761703490e-01, -5.337566699258237e-02, -3.564448642514283e-02, 2.853083657859617e-01, -2.874922254029681e-01
727, 5.012295246124270e-01, -5.521934595561154e-02, 9.573644399543569e-03, -4.717882125733106e-02, 4.789695751892905e-02
753, 4.835794866085050e-01, -5.689620173494690e-02, 1.586470480613854e-03, -3.211725618867371e-02, 3.213047363630832e-02
779, 4.658685922622680e-01, -5.839357647373122e-02, -1.456435561944454e-02, 1.542762806704733e-01, -1.549427355376133e-01
805, 4.480717480182650e-01, -5.968091082749907e-02, -1.894650820544612e-03, 4.935077766377117e-02, -4.936927701778612e-02
831, 4.301885962486270e-01, -6.072552316004552e-02, -1.136935787141510e-03, 1.853720134074609e-02, -1.857111283017884e-02
857, 4.122794568538670e-01, -6.151847318890910e-02, -1.004522999327024e-03, 2.476317853684988e-02, -2.478336685599637e-02
