"PointID","x","y"
25, 9.853970408439640e-01, 1.236076299243331e-03
51, 9.695732593536380e-01, 2.783022716330076e-03
77, 9.526804089546200e-01, 3.581467869180099e-03
103, 9.349957108497620e-01, 3.109069216997567e-03
129, 9.168222546577450e-01, 1.721562314467719e-03
155, 8.983380794525150e-01, -8.212643995328633e-05
181, 8.797067403793331e-01, -2.142104984831837e-03
207, 8.610174655914310e-01, -4.398170776117033e-03
233, 8.422674536705020e-01, -6.792513995964431e-03
259, 8.235722184181210e-01, -9.321449709842285e-03
285, 8.049457669258120e-01, -1.194339714682506e-02
311, 7.863141298294070e-01, -1.459737411650046e-02
337, 7.678796052932740e-01, -1.731846657675948e-02
363, 7.495508193969730e-01, -2.005429446918033e-02
389, 7.313483357429500e-01, -2.279435643098907e-02
415, 7.132214307785030e-01, -2.551013780757099e-02
441, 6.951977014541630e-01, -2.819880156849955e-02
467, 6.773055195808410e-01, -3.085920435881000e-02
493, 6.594728827476500e-01, -3.346400605044082e-02
519, 6.418011188507080e-01, -3.603446555214633e-02
545, 6.243042349815370e-01, -3.856977688235014e-02
571, 6.065399646759030e-01, -4.093797189915704e-02
597, 5.888153314590450e-01, -4.322074520969878e-02
623, 5.713157057762150e-01, -4.546860028094289e-02
649, 5.538190603256230e-01, -4.761045409863608e-02
675, 5.363336801528930e-01, -4.964260747357971e-02
701, 5.188096761703490e-01, -5.154191416208914e-02
727, 5.012295246124270e-01, -5.329321279113455e-02
753, 4.835794866085050e-01, -5.488021842106342e-02
779, 4.658685922622680e-01, -5.629124418658485e-02
805, 4.480717480182650e-01, -5.749699862205046e-02
831, 4.301885962486270e-01, -5.846663430115592e-02
857, 4.122794568538670e-01, -5.919365577751801e-02
883, 3.944020271301270e-01, -5.966244624832132e-02
909, 3.766198158264160e-01, -5.983687411130776e-02
935, 3.590588271617890e-01, -5.974912638568043e-02
961, 3.418258726596830e-01, -5.940283563730954e-02
987, 3.249974250793460e-01, -5.886945856293245e-02
1013, 3.086399734020230e-01, -5.815249865601953e-02
1039, 2.927811741828920e-01, -5.729595361808663e-02
1065, 2.774220108985900e-01, -5.633823740210164e-02
1091, 2.625653147697450e-01, -5.530151781779143e-02
1117, 2.482267022132870e-01, -5.418985963841554e-02
1143, 2.344165146350860e-01, -5.300990517918350e-02
1169, 2.210974693298340e-01, -5.179177828524544e-02
1195, 2.082438766956330e-01, -5.055255091144625e-02
1221, 1.958884000778200e-01, -4.927871663454149e-02
1247, 1.840233504772190e-01, -4.797758464760408e-02
1273, 1.725961565971370e-01, -4.667124205570462e-02
1299, 1.616173982620240e-01, -4.535566716284266e-02
1325, 1.511152982711790e-01, -4.402103351417248e-02
1351, 1.410477757453920e-01, -4.268177455247226e-02
1377, 1.314679384231570e-01, -4.132137917394458e-02
1403, 1.222792565822600e-01, -3.996812715638776e-02
1429, 1.134960949420930e-01, -3.861593232042855e-02
1455, 1.051684617996220e-01, -3.725132253526484e-02
