"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 9.726448080833497e-04, 1.619131771139895e-01, -2.592274538727044e-06, 2.894175263873478e-04, 2.813390002791497e-07, 5.108601297337929e-04, 3.310732926088526e-01, 8.969497776111174e-01, 9.115569362476849e-01
51, 9.695732593536380e-01, 1.605649570739314e-03, 1.245042289681193e-01, 1.274380556463234e-05, 2.599159892479529e-04, 9.013847262599981e-08, -5.784252633501583e-05, 9.320150228355922e-02, 9.574679972455430e-01, 9.595092933356972e-01
77, 9.526804089546200e-01, 1.795793001706577e-03, 9.924167765603348e-02, 2.488406166808103e-06, 2.737247888482311e-04, 1.175609936084563e-07, -1.700810391478542e-04, 2.852767948269467e-02, 5.410651366181261e-01, 5.409598872102853e-01
103, 9.349957108497620e-01, 1.482254990043330e-03, 8.498348254539410e-02, -5.843145740908104e-06, 2.775399326622146e-04, 1.376514964197169e-07, -2.037778206154041e-04, 4.826122594203755e-03, 4.882283114846357e-01, 4.878338251682643e-01
129, 9.168222546577450e-01, 6.653786738013543e-04, 7.505625605207138e-02, -1.151757500598904e-05, 2.764028714943182e-04, 1.244422893234149e-07, -2.311520812574494e-04, 1.886904515788635e-03, 4.575596222660891e-01, 4.567910005864134e-01
155, 8.983380794525150e-01, -4.989324005880956e-04, 6.758875156877873e-02, -1.570844331096242e-05, 2.722437627134844e-04, 1.081893152547307e-07, -2.495985458969699e-04, -4.115555655760585e-03, 4.039784688112628e-01, 4.032603708587567e-01
181, 8.797067403793331e-01, -1.962465491082868e-03, 6.139167414487996e-02, -1.894285708952709e-05, 2.659146836122119e-04, 9.455623855298285e-08, -2.620951543975986e-04, -5.449823620316875e-03, 3.412891463969750e-01, 3.405242998670246e-01
207, 8.610174655914310e-01, -3.671426228516958e-03, 5.606594641050388e-02, -2.110123361055837e-05, 2.589806558343503e-04, 8.142668227790377e-08, -2.717237313650526e-04, -4.283310310468706e-03, 2.698920996216434e-01, 2.690643497706434e-01
233, 8.422674536705020e-01, -5.560029214344767e-03, 5.124883583303035e-02, -2.242817417087306e-05, 2.477204114840742e-04, 5.859234309868503e-08, -2.785172548997386e-04, -1.257276922728414e-03, 2.138801721834058e-01, 2.128281847154460e-01
259, 8.235722184181210e-01, -7.628100392714525e-03, 4.643552975065985e-02, -2.356483222503692e-05, 2.403270140859368e-04, 6.404302574919736e-08, -2.875245443346392e-04, 4.555024732650621e-03, 1.541186824939738e-01, 1.525967238222967e-01
285, 8.049457669258120e-01, -9.839107196926286e-03, 4.222712248218882e-02, -2.377041535780657e-05, 2.308843921809088e-04, 3.453559868111996e-08, -2.938766665035911e-04, 8.613445156711112e-03, 8.586735157045809e-02, 8.421145885834544e-02
311, 7.863141298294070e-01, -1.213520693175984e-02, 3.916861621632976e-02, -2.476171350085990e-05, 2.253112652441273e-04, 3.728037876146395e-08, -2.940437610340442e-04, 1.394063372111686e-02, 6.090727292524884e-02, 5.865934859400168e-02
337, 7.678796052932740e-01, -1.455744884668857e-02, 3.607180960389130e-02, -2.475747118835414e-05, 2.156023952745773e-04, 2.623651754687456e-08, -2.967672717259106e-04, 1.526015041279801e-02, 3.425909636415485e-02, 3.193419967627940e-02
363, 7.495508193969730e-01, -1.705132139338374e-02, 3.367873231479894e-02, -2.413076961706845e-05, 2.029449829571432e-04, 4.816980488210087e-09, -2.966813169200426e-04, 1.610016593816128e-02, 2.348532577827470e-02, 2.106087808051580e-02
389, 7.313483357429500e-01, -1.960459358362093e-02, 3.163947048443602e-02, -2.736129546530633e-05, 2.233940744598798e-04, 4.893033874872189e-08, -3.000872979707929e-04, 1.699024104840335e-02, 1.693316635613674e-02, 1.438919049552066e-02
415, 7.132214307785030e-01, -2.218527511510598e-02, 2.796880245801047e-02, -2.204254843681301e-05, 1.821720719681364e-04, -2.959642843987343e-08, -3.000824851546182e-04, 1.418083565748283e-02, 2.223580037670711e-02, 1.999833783937180e-02
441, 6.951977014541630e-01, -2.478723197814817e-02, 2.525289576438144e-02, -2.198909783383789e-05, 1.790827547419156e-04, -7.186694275774788e-11, -2.995882668310787e-04, 1.610424391381879e-02, 2.864223645747150e-02, 2.602811702637872e-02
467, 6.773055195808410e-01, -2.740540217015068e-02, 2.275233084208436e-02, -2.044720610228014e-05, 1.697840222320571e-04, -3.501077419221773e-08, -2.993507367513979e-04, 1.501949721963403e-02, 4.171279291946342e-03, 1.955474492644994e-03
493, 6.594728827476500e-01, -3.000825392034165e-02, 2.213649555279642e-02, -2.004496991772022e-05, 1.615995685896623e-04, -3.929488212384047e-08, -2.884673781129766e-04, 1.034948320981415e-02, 3.737887871205842e-02, 3.548125633021347e-02
519, 6.418011188507080e-01, -3.261296178862588e-02, 1.979610618820464e-02, -1.820666948510851e-05, 1.499927263350846e-04, -3.788245626059586e-08, -2.943879538110240e-04, 1.033042847269275e-02, 4.986748430042266e-02, 4.781714622642021e-02
545, 6.243042349815370e-01, -3.521438669909490e-02, 1.684606044476930e-02, -1.608813776538830e-05, 1.441529496002906e-04, -5.262124544966838e-08, -3.096270506646083e-04, 5.903126915660307e-03, 1.056468969332560e-02, 9.617778302683911e-03
571, 6.065399646759030e-01, -3.767920109194583e-02, 1.607086150528434e-02, -1.491224421806866e-05, 1.406232411135125e-04, -7.246170504724900e-08, -3.109404795065723e-04, 1.749192643055629e-02, -4.105548296061867e-02, -4.305249145094110e-02
597, 5.888153314590450e-01, -4.008478647838715e-02, 1.687596141172156e-02, -1.507461862596907e-05, 1.384818131643676e-04, -5.712875433109348e-08, -3.041760506845315e-04, 1.904230677968672e-02, -4.569070706266553e-03, -7.097109047807774e-03
623, 5.713157057762150e-01, -4.247674695374953e-02, 1.624362165053306e-02, -1.511713157473084e-05, 1.443400321387293e-04, -5.064477095975992e-08, -3.103338803091345e-04, 1.676206324618655e-02, -3.400493361951895e-02, -3.593270501579494e-02
649, 5.538190603256230e-01, -4.478253083654288e-02, 1.498172536086035e-02, -1.100449349681245e-05, 1.167792196089589e-04, -9.594295401652390e-08, -3.129862672486275e-04, 2.480335617267612e-02, -1.092153660362934e-01, -1.114930221078910e-01
675, 5.363336801528930e-01, -4.699565178658770e-02, 1.463101147213435e-02, -1.248198810337169e-05, 1.349754160125200e-04, -4.894975012099882e-08, -3.175523151578898e-04, 3.561438812730393e-02, -2.013332025651240e-01, -2.041757831746998e-01
701, 5.188096761703490e-01, -4.909098162264870e-02, 1.163235373683676e-02, -9.694404409249812e-06, 1.254044648392089e-04, -7.200822236505483e-08, -3.320310325106228e-04, 5.411460089047710e-02, -4.089755132288239e-01, -4.124837576652982e-01
727, 5.012295246124270e-01, -5.105127476764889e-02, 9.675788425170738e-03, -8.990668407476737e-06, 1.265615915804145e-04, -6.952157571225807e-08, -3.307263140951083e-04, 6.235077109626020e-02, -5.613219328536468e-01, -5.647694921673456e-01
753, 4.835794866085050e-01, -5.285827502113288e-02, 5.478230601477764e-03, -3.500072270275539e-06, 8.104788475016849e-05, -1.091387480236875e-07, -3.300658892183674e-04, 6.855408802852246e-02, -6.703732392612143e-01, -6.738618170162320e-01
779, 4.658685922622680e-01, -5.449815788291917e-02, 1.480780597438565e-03, -1.597779525057360e-06, 7.476313686439226e-05, -1.153346429003256e-07, -3.375402628098215e-04, 7.164449248794448e-02, -8.394641043518570e-01, -8.425149575755936e-01
805, 4.480717480182650e-01, -5.594003840968357e-02, -1.257698621412950e-03, -1.940221936743448e-07, 6.822598878192628e-05, -1.149576287328407e-07, -3.375137927518269e-04, 7.327310943378801e-02, -9.769979799213977e-01, -9.797416049216494e-01
831, 4.301885962486270e-01, -5.715125598274501e-02, -3.220054561769728e-03, 1.104860136389247e-06, 6.121907856169648e-05, -1.140167199391773e-07, -3.327080608318861e-04, 6.594671901643222e-02, -1.051003363359209e+00, -1.053068666236884e+00
857, 4.122794568538670e-01, -5.812274644460537e-02, -4.717359852295863e-03, 2.201093275328897e-06, 5.409173782075249e-05, -1.137250756324406e-07, -3.252367598789954e-04, 5.296293376700697e-02, -1.076210932534088e+00, -1.077510944312657e+00
883, 3.944020271301270e-01, -5.883642584440564e-02, -5.966821347641524e-03, 3.171649960363160e-06, 4.684195811222000e-05, -1.125087999876241e-07, -3.161046669010810e-04, 4.312291281247188e-02, -1.096870928232059e+00, -1.097686668054237e+00
909, 3.766198158264160e-01, -5.925372255859098e-02, -6.656332747743399e-03, 3.778243044730606e-06, 3.957817333608065e-05, -1.105365707475302e-07, -3.050910236634461e-04, 2.691840325074946e-02, -1.069088102633806e+00, -1.069382414161689e+00
935, 3.590588271617890e-01, -5.940368448688773e-02, -6.760007240170984e-03, 4.043336190752865e-06, 3.230856193404660e-05, -1.076554818883006e-07, -2.916852960248816e-04, 1.151361774833647e-02, -1.003473690074126e+00, -1.003484329961811e+00
961, 3.418258726596830e-01, -5.928728710401231e-02, -6.638840162492145e-03, 4.024866840447295e-06, 2.497434456562113e-05, -1.052540104167744e-07, -2.781498074001077e-04, 2.566283151612954e-03, -9.082242858882523e-01, -9.081196529449671e-01
987, 3.249974250793460e-01, -5.897399047165792e-02, -7.181515567091392e-03, 4.320502995872529e-06, 2.584417087524458e-05, -8.428976982013457e-08, -2.692782066217716e-04, -4.496130075458546e-03, -8.859539983514992e-01, -8.857938881579397e-01
1013, 3.086399734020230e-01, -5.846569061329995e-02, -7.243485766370936e-03, 5.020020380027396e-06, 3.682265541261809e-05, -7.934646053433065e-08, -2.541736061728429e-04, -2.588725087817239e-02, -9.381285317651001e-01, -9.384503945244923e-01
1039, 2.927811741828920e-01, -5.780551139664159e-02, -6.111041423049888e-03, 3.850911102176807e-06, 2.202168623449244e-05, -7.393870117919022e-08, -2.234358429677579e-04, -2.660387835288243e-02, -8.310420420883580e-01, -8.313873590410592e-01
1065, 2.774220108985900e-01, -5.703150247605842e-02, -4.333333196642941e-03, 2.592692458042295e-06, 9.263304370642581e-06, -8.062726292556657e-08, -1.947955412223940e-04, -2.900651424543385e-02, -6.159882755227166e-01, -6.166550132044891e-01
1091, 2.625653147697450e-01, -5.616557899122149e-02, -5.453986801111260e-03, 2.389165510140926e-06, 8.699388125804273e-07, -6.524735045854379e-08, -1.925721311118087e-04, -2.471847620673046e-02, -5.582156690097712e-01, -5.586721170041263e-01
