"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.328800349858052e-03, -1.935684545176726e-02, -1.879075868989781e-01, 1.889017119036779e-01
51, 9.695732593536380e-01, 3.254992797369789e-03, -6.229959168796860e-03, -9.251427019319707e-02, 9.268402451284495e-02
77, 9.526804089546200e-01, 4.496768661465245e-03, -2.127190634587255e-03, -1.398902797643074e-02, 1.404962612636854e-02
103, 9.349957108497620e-01, 4.355700131422194e-03, 1.127323467197203e-03, -1.014615635776971e-02, 1.018046867059353e-02
129, 9.168222546577450e-01, 3.190590794053681e-03, 1.443682639405998e-03, -1.767385017407997e-02, 1.773255957612021e-02
155, 8.983380794525150e-01, 1.516041068267057e-03, 1.101161975251914e-03, -1.319928052264678e-02, 1.324337189927515e-02
181, 8.797067403793331e-01, -5.162615211951122e-04, 9.114468183408441e-04, -1.054046685093154e-02, 1.057499827668631e-02
207, 8.610174655914310e-01, -2.847327395858498e-03, 1.007978396860131e-03, -7.214320529282432e-03, 7.284103304592403e-03
233, 8.422674536705020e-01, -5.404844125422918e-03, 1.957639324703091e-03, -1.228730772449662e-02, 1.244046886723579e-02
259, 8.235722184181210e-01, -8.160115764685890e-03, -3.164229212633658e-06, -3.454055003382337e-03, 3.414790613289491e-03
285, 8.049457669258120e-01, -1.104592255109494e-02, 8.354752465470901e-04, -2.921437607755554e-03, 3.015383536539346e-03
311, 7.863141298294070e-01, -1.398066907888131e-02, 2.197393103126911e-03, -1.359482360930948e-02, 1.377125032911712e-02
337, 7.678796052932740e-01, -1.697985095700266e-02, 8.123732766449396e-04, -3.988320009014086e-03, 4.067096599710629e-03
363, 7.495508193969730e-01, -1.998122889773604e-02, 1.613739085255200e-03, -1.056090840919924e-02, 1.068286317155474e-02
389, 7.313483357429500e-01, -2.296732043420500e-02, -9.276651601444519e-04, 3.675018641078596e-03, -3.776425809510581e-03
415, 7.132214307785030e-01, -2.590709851088722e-02, 2.056272801023005e-03, -8.787866459221520e-03, 9.003145811092159e-03
441, 6.951977014541630e-01, -2.879673604443550e-02, 8.054355184212957e-04, -8.600889513199169e-03, 8.620388068212914e-03
467, 6.773055195808410e-01, -3.163598935114693e-02, -9.524522061850044e-04, 4.646489318260633e-03, -4.737955948009838e-03
493, 6.594728827476500e-01, -3.440046811529730e-02, 2.935192322368393e-03, -1.493747671746886e-02, 1.521035730597490e-02
519, 6.418011188507080e-01, -3.711334627474262e-02, 1.212295556306817e-04, -3.088095968320323e-03, 3.070951580696812e-03
