"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.349967186399725e-03, -2.131117442491758e-02, -1.975154898487249e-01, 1.986609067242913e-01
51, 9.695732593536380e-01, 3.357571962875181e-03, -7.029446856047745e-03, -1.004076179686279e-01, 1.006033239597744e-01
77, 9.526804089546200e-01, 4.679972448951725e-03, -2.435224552168957e-03, -1.710792358101619e-02, 1.718326566666164e-02
103, 9.349957108497620e-01, 4.579696209436526e-03, 1.093024033430334e-03, -1.044183391799049e-02, 1.047363269321504e-02
129, 9.168222546577450e-01, 3.427103834203318e-03, 1.548506161766921e-03, -1.863912557156416e-02, 1.870301949239666e-02
155, 8.983380794525150e-01, 1.749742938066685e-03, 1.188441161203251e-03, -1.405387080257884e-02, 1.410229763664453e-02
181, 8.797067403793331e-01, -2.983108453060389e-04, 1.005194057404067e-03, -1.116895727303920e-02, 1.120976527029408e-02
207, 8.610174655914310e-01, -2.657991169727025e-03, 1.114140860470711e-03, -7.906160927877428e-03, 7.983998216678126e-03
233, 8.422674536705020e-01, -5.255162847335895e-03, 1.996587397761518e-03, -1.258217704723640e-02, 1.273832765386418e-02
259, 8.235722184181210e-01, -8.057470445732516e-03, 1.970872168430168e-04, -4.123556333124209e-03, 4.105609450380608e-03
285, 8.049457669258120e-01, -1.099390574543049e-02, 8.765647189656850e-04, -4.385929049978403e-03, 4.469155332218534e-03
311, 7.863141298294070e-01, -1.397985480943331e-02, 2.046057620564202e-03, -1.190680673966021e-02, 1.208085611129039e-02
337, 7.678796052932740e-01, -1.702784530644449e-02, 1.896578769975667e-03, -9.066688894852251e-03, 9.254789182462447e-03
363, 7.495508193969730e-01, -2.007430385678298e-02, 8.805713760201194e-04, -7.972369097527392e-03, 8.008844272169430e-03
389, 7.313483357429500e-01, -2.310080727209912e-02, -1.357794801889996e-03, 7.202723995751345e-03, -7.327714974860552e-03
415, 7.132214307785030e-01, -2.607607476005301e-02, 3.108531468881329e-03, -1.446101632381797e-02, 1.477280238158598e-02
441, 6.951977014541630e-01, -2.899623838156914e-02, 5.902665814885800e-04, -8.127950116721515e-03, 8.118383885111713e-03
467, 6.773055195808410e-01, -3.186130428486678e-02, -8.303696146134431e-04, 4.166667545347691e-03, -4.245234823172482e-03
493, 6.594728827476500e-01, -3.464742853362740e-02, 2.863692173440767e-03, -1.454137450569985e-02, 1.480864259799821e-02
519, 6.418011188507080e-01, -3.737819413297309e-02, 1.521124161973154e-04, -3.199902364699685e-03, 3.185837971394834e-03
545, 6.243042349815370e-01, -4.005635616312461e-02, -6.447567672042529e-04, 3.245634018714146e-03, -3.304873331672884e-03
571, 6.065399646759030e-01, -4.255659021058286e-02, 1.113040242358339e-03, -6.894923381901600e-03, 6.982382038823118e-03
597, 5.888153314590450e-01, -4.496097122100684e-02, 9.396256350532220e-04, -7.006867481044153e-03, 7.069584304261205e-03
623, 5.713157057762150e-01, -4.732139806023174e-02, 3.301310308765601e-04, -2.371443162334574e-03, 2.394246853269529e-03
649, 5.538190603256230e-01, -4.957026729501710e-02, 2.233548556548650e-04, -2.035875442664972e-03, 2.047848241666744e-03
675, 5.363336801528930e-01, -5.170517235547362e-02, 2.079713977833276e-04, -1.950600173329257e-03, 1.961530180084907e-03
701, 5.188096761703490e-01, -5.370401085344579e-02, 1.393918262932658e-03, -1.120335210673499e-02, 1.128852482902146e-02
727, 5.012295246124270e-01, -5.555187623380894e-02, 6.924048604889315e-04, -7.076139158764567e-03, 7.109916238077765e-03
753, 4.835794866085050e-01, -5.723213995377700e-02, -3.559811328858786e-04, 3.412996009958050e-03, -3.431163022848756e-03
779, 4.658685922622680e-01, -5.873209743503773e-02, 1.329487682829120e-04, -8.713105163566049e-04, 8.790455644048115e-04
805, 4.480717480182650e-01, -6.002108042073834e-02, 4.140024065884698e-04, -6.680377135254178e-03, 6.693153897183172e-03
831, 4.301885962486270e-01, -6.106623007815657e-02, 1.612261738315817e-04, -4.846207187688425e-03, 4.848100128416267e-03
857, 4.122794568538670e-01, -6.185837599059533e-02, 9.818171792491259e-05, -4.864710531726878e-03, 4.865039876745601e-03
883, 3.944020271301270e-01, -6.237901253747969e-02, 7.029215691568816e-05, -6.660295315152821e-03, 6.660337622171392e-03
909, 3.766198158264160e-01, -6.258903534406857e-02, -1.160756299101059e-04, -6.835672344463713e-03, 6.835164017153892e-03
935, 3.590588271617890e-01, -6.251775455064082e-02, -6.700052649486786e-05, -3.963358761114689e-03, 3.963880117434621e-03
961, 3.418258726596830e-01, -6.216653236316348e-02, -8.628802192026928e-05, -2.923757657639588e-03, 2.925019850002283e-03
987, 3.249974250793460e-01, -6.160526090055594e-02, 1.271832757030933e-04, 7.311850214190349e-03, -7.311078723954559e-03
1013, 3.086399734020230e-01, -6.083662779794804e-02, -1.275327062853465e-04, 6.925144975701507e-03, -6.908790620570997e-03
1039, 2.927811741828920e-01, -5.990443745146298e-02, -2.078199040204983e-04, -9.865709022770664e-03, 9.858955815260124e-03
1065, 2.774220108985900e-01, -5.884735134146558e-02, -1.935296824015988e-03, -3.360134349854432e-02, 3.365289149307475e-02
1091, 2.625653147697450e-01, -5.768825069737400e-02, 5.929600198444352e-04, 1.375683138875089e-02, -1.375889122201393e-02
1117, 2.482267022132870e-01, -5.643248868144753e-02, 2.213762081820812e-03, 3.378185074995271e-02, -3.384227657979256e-02
1143, 2.344165146350860e-01, -5.508842149098585e-02, -7.410548491306125e-04, -1.681375909239716e-02, 1.680295049902463e-02
1169, 2.210974693298340e-01, -5.368760051028993e-02, -3.934550426350476e-03, -4.101373592934359e-02, 4.119884344292005e-02
1195, 2.082438766956330e-01, -5.224873177468157e-02, 1.631740084487122e-03, 2.508297020485832e-02, -2.510380379376849e-02
1221, 1.958884000778200e-01, -5.076106626371932e-02, 4.465543209396651e-03, 3.390500351490996e-02, -3.419694205429503e-02
1247, 1.840233504772190e-01, -4.923429403271652e-02, -6.004199125584420e-03, -5.061079565601756e-02, 5.096144747649472e-02
1273, 1.725961565971370e-01, -4.769201737803837e-02, 1.845213842038184e-03, 1.877792015221855e-02, -1.885357693404753e-02
1299, 1.616173982620240e-01, -4.613296760041419e-02, -4.566776278181417e-04, -8.987333161223880e-03, 8.958826848145805e-03
1325, 1.511152982711790e-01, -4.455064957877405e-02, -2.818217025755958e-03, -1.404863349683751e-02, 1.431402273080904e-02
1351, 1.410477757453920e-01, -4.296122036696016e-02, 7.352046899871695e-03, 4.967088285063372e-02, -5.020681611084769e-02
1377, 1.314679384231570e-01, -4.135221630417284e-02, -6.056699566353280e-03, -4.568333082651562e-02, 4.605061593815338e-02
1403, 1.222792565822600e-01, -3.975203827975703e-02, -3.223122982707805e-03, -1.056938667332286e-02, 1.097035947304823e-02
1429, 1.134960949420930e-01, -3.815745080680087e-02, 1.008158724422388e-02, 5.523141958093657e-02, -5.614355602281475e-02
1455, 1.051684617996220e-01, -3.655882091273758e-02, -8.303784612896698e-03, -4.923387938315755e-02, 4.991293540483278e-02
1481, 9.719923138618471e-02, -3.497870371421993e-02, -1.179725023543397e-03, -3.200477074660852e-03, 3.371197189023684e-03
1507, 8.964005112648010e-02, -3.340665940651568e-02, 4.168860522533869e-03, 2.086203667871379e-02, -2.127290145098735e-02
1533, 8.247101306915280e-02, -3.184785696733922e-02, 5.022674461959629e-04, 2.953209232397462e-03, -2.991976643585022e-03
1559, 7.564741373062130e-02, -3.031047748275413e-02, 2.859161415761511e-03, 1.143363428199592e-02, -1.178352870061390e-02
1585, 6.917616724967959e-02, -2.879336008885634e-02, -1.055005788001556e-02, -5.023249753745671e-02, 5.131129696724059e-02
1611, 6.298619508743290e-02, -2.730781353286009e-02, 1.683215942285421e-03, 1.112519351393394e-02, -1.120677393789216e-02
1637, 5.711802840232850e-02, -2.584692229510949e-02, 6.775045847994827e-03, 2.699517837433600e-02, -2.783213247957304e-02
1663, 5.161416530609130e-02, -2.440359964616114e-02, -4.076109890620806e-03, -1.623928203082982e-02, 1.674100095594603e-02
1689, 4.642483592033390e-02, -2.298535580130067e-02, 3.266359898170278e-03, 1.438132129217097e-02, -1.472927800396983e-02
1715, 4.156750440597530e-02, -2.158868327128943e-02, 9.394720807773868e-04, 1.115539189680856e-03, -1.334515075794233e-03
1741, 3.698146343231200e-02, -2.022154907393223e-02, -8.881907113942189e-03, -3.411599367058984e-02, 3.522501418782831e-02
1767, 3.265759348869320e-02, -1.888424673176598e-02, 1.747236115872045e-04, 4.008548044404890e-03, -3.874383528401460e-03
1793, 2.861636877059940e-02, -1.757364161732981e-02, 1.128422338988288e-02, 3.563571837040119e-02, -3.737420891483368e-02
1819, 2.490270137786870e-02, -1.628225140616999e-02, -6.812008182919185e-03, -2.294233075185975e-02, 2.389852467568105e-02
1845, 2.143678069114690e-02, -1.501984777037874e-02, -5.703864321214966e-03, -1.607698449052161e-02, 1.705675189250239e-02
1871, 1.820489764213560e-02, -1.378775638942939e-02, 7.188039257285678e-03, 2.147121890033754e-02, -2.261107516944853e-02
1897, 1.524919271469120e-02, -1.257918255454134e-02, -1.893327619299738e-03, -6.464322073490373e-03, 6.690197258723216e-03
1923, 1.256430149078370e-02, -1.139325607154144e-02, -2.067998449561858e-03, -3.975759992818729e-03, 4.476807735545981e-03
1949, 1.017087697982790e-02, -1.022443263213565e-02, 1.469813073664642e-03, 3.163630091101387e-03, -3.485382471904800e-03
1975, 8.062899112701419e-03, -9.069796711674044e-03, 1.769463894066607e-03, 2.027839865217278e-03, -2.638918244558537e-03
2001, 6.177186965942380e-03, -7.938717161033818e-03, -3.868600502266506e-03, -8.643035654457436e-03, 9.384714177525977e-03
2027, 4.468053579330440e-03, -6.842785813476924e-03, 3.982651118840561e-04, 1.234486473256520e-03, -1.242572480343531e-03
