"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.008358511729819e-03, 1.509480614665489e-01, -2.901473667341845e-08, 2.871805855405734e-04, 2.755600877929016e-07, 4.694745408341206e-04, 3.166156293936602e-01, 8.427090759158627e-01, 8.581178473237665e-01
51, 9.695732593536380e-01, 1.763845847156115e-03, 1.171321990992513e-01, 1.407331397893122e-05, 2.615489923186092e-04, 9.457253517842888e-08, -6.074919968413574e-05, 9.398431976735298e-02, 8.663597099652716e-01, 8.688723228722010e-01
77, 9.526804089546200e-01, 2.030632590714724e-03, 9.419783259685463e-02, 2.671349448398630e-06, 2.750592617819362e-04, 1.187727412477596e-07, -1.654067857645755e-04, 2.717380306048223e-02, 5.256107777630024e-01, 5.255475648386234e-01
103, 9.349957108497620e-01, 1.685142305852904e-03, 8.143441444039398e-02, -6.945112235353664e-06, 2.787815229431997e-04, 1.366467964618263e-07, -1.960543479293582e-04, -9.480316263471183e-04, 5.264026072741773e-01, 5.261149403383703e-01
129, 9.168222546577450e-01, 7.782682346352845e-04, 7.244043498355812e-02, -1.309636900845932e-05, 2.776440725530148e-04, 1.223732609553547e-07, -2.234052650445893e-04, -4.793755853722794e-03, 4.981277257004669e-01, 4.975401549415105e-01
155, 8.983380794525150e-01, -4.853977029117163e-04, 6.549303938885552e-02, -1.725812341474346e-05, 2.735463341962954e-04, 1.048927015031224e-07, -2.437550280154856e-04, -1.034821169962490e-02, 4.357181298991081e-01, 4.352501043470414e-01
181, 8.797067403793331e-01, -2.041358180408253e-03, 5.960077402033040e-02, -2.034576048537661e-05, 2.672884855974474e-04, 9.133523727136866e-08, -2.585175971960244e-04, -1.027703446732558e-02, 3.625037218640447e-01, 3.619713572523931e-01
207, 8.610174655914310e-01, -3.834587269187498e-03, 5.442363459259468e-02, -2.235369968275243e-05, 2.604224617780633e-04, 7.821678757684496e-08, -2.702897913852932e-04, -7.480324139018417e-03, 2.813960867474664e-01, 2.807356633089111e-01
233, 8.422674536705020e-01, -5.800381996759266e-03, 4.967236724348578e-02, -2.353307691296853e-05, 2.491933086593944e-04, 5.551098037157891e-08, -2.787971888172349e-04, -2.826817877317961e-03, 2.149983071194692e-01, 2.140267480885841e-01
259, 8.235722184181210e-01, -7.938136385975774e-03, 4.488251924775481e-02, -2.454234086786184e-05, 2.418635664496598e-04, 6.141596854828979e-08, -2.893309791848378e-04, 4.406949519972812e-03, 1.469890534442547e-01, 1.454561839269066e-01
285, 8.049457669258120e-01, -1.021074705330966e-02, 4.068148250259839e-02, -2.460777628388995e-05, 2.324481581142640e-04, 3.189786446651562e-08, -2.968646320506209e-04, 9.648548143486899e-03, 7.303485833370579e-02, 7.129148511762042e-02
311, 7.863141298294070e-01, -1.256007094099464e-02, 3.769453950018261e-02, -2.550381704553392e-05, 2.269250200820854e-04, 3.504453583340912e-08, -2.975612517800417e-04, 1.536236384024242e-02, 4.789731288666410e-02, 4.551887138805567e-02
337, 7.678796052932740e-01, -1.502639939858679e-02, 3.469289626019089e-02, -2.537850397568700e-05, 2.171990352234122e-04, 2.410860731643801e-08, -3.004165078256467e-04, 1.659467809192816e-02, 2.348091650966963e-02, 2.103266902842104e-02
