"PointID","x","y"
25, 9.853970408439640e-01, 1.227654678073172e-03
51, 9.695732593536380e-01, 2.743991207843897e-03
77, 9.526804089546200e-01, 3.517283268619001e-03
103, 9.349957108497620e-01, 3.039755852366027e-03
129, 9.168222546577450e-01, 1.658104863467044e-03
155, 8.983380794525150e-01, -1.375601964822682e-04
181, 8.797067403793331e-01, -2.189783473091402e-03
207, 8.610174655914310e-01, -4.438201195269026e-03
233, 8.422674536705020e-01, -6.824744792049977e-03
259, 8.235722184181210e-01, -9.345886479222075e-03
285, 8.049457669258120e-01, -1.196032396421413e-02
311, 7.863141298294070e-01, -1.460730528139736e-02
337, 7.678796052932740e-01, -1.732216666729781e-02
363, 7.495508193969730e-01, -2.005258243992893e-02
389, 7.313483357429500e-01, -2.278808241944467e-02
415, 7.132214307785030e-01, -2.550012237179827e-02
441, 6.951977014541630e-01, -2.818582706830973e-02
467, 6.773055195808410e-01, -3.084399315264446e-02
493, 6.594728827476500e-01, -3.344720012334227e-02
519, 6.418011188507080e-01, -3.601663971344772e-02
545, 6.243042349815370e-01, -3.855142625812449e-02
571, 6.065399646759030e-01, -4.091951746962643e-02
597, 5.888153314590450e-01, -4.320255587355767e-02
623, 5.713157057762150e-01, -4.545097728755385e-02
649, 5.538190603256230e-01, -4.759364902389389e-02
675, 5.363336801528930e-01, -4.962682611374654e-02
701, 5.188096761703490e-01, -5.152732626761947e-02
727, 5.012295246124270e-01, -5.327995677847676e-02
753, 4.835794866085050e-01, -5.486840673298861e-02
779, 4.658685922622680e-01, -5.628096653890625e-02
805, 4.480717480182650e-01, -5.748832977937188e-02
831, 4.301885962486270e-01, -5.845963654689072e-02
857, 4.122794568538670e-01, -5.918837715480220e-02
883, 3.944020271301270e-01, -5.965892407028747e-02
909, 3.766198158264160e-01, -5.983513723731823e-02
935, 3.590588271617890e-01, -5.974919092565813e-02
961, 3.418258726596830e-01, -5.940470779045111e-02
987, 3.249974250793460e-01, -5.887313793376402e-02
1013, 3.086399734020230e-01, -5.815797879206654e-02
1039, 2.927811741828920e-01, -5.730322526181768e-02
1065, 2.774220108985900e-01, -5.634729038800037e-02
1091, 2.625653147697450e-01, -5.531233965998273e-02
1117, 2.482267022132870e-01, -5.420243261097053e-02
1143, 2.344165146350860e-01, -5.302420547850749e-02
1169, 2.210974693298340e-01, -5.180778083002725e-02
1195, 2.082438766956330e-01, -5.057022707346676e-02
1221, 1.958884000778200e-01, -4.929802566984786e-02
1247, 1.840233504772190e-01, -4.799847808436755e-02
1273, 1.725961565971370e-01, -4.669366919264551e-02
1299, 1.616173982620240e-01, -4.537956618082796e-02
1325, 1.511152982711790e-01, -4.404632884348762e-02
1351, 1.410477757453920e-01, -4.270838619160863e-02
1377, 1.314679384231570e-01, -4.134921046763454e-02
1403, 1.222792565822600e-01, -3.999708417979623e-02
1429, 1.134960949420930e-01, -3.864590972064729e-02
1455, 1.051684617996220e-01, -3.728220075451697e-02
1481, 9.719923138618471e-02, -3.592892294751723e-02
1507, 8.964005112648010e-02, -3.457198295541795e-02
1533, 8.247101306915280e-02, -3.321507330704373e-02
1559, 7.564741373062130e-02, -3.186572618269486e-02
1585, 6.917616724967959e-02, -3.052080635393479e-02
1611, 6.298619508743290e-02, -2.919175819307318e-02
1637, 5.711802840232850e-02, -2.786894032714715e-02
1663, 5.161416530609130e-02, -2.654294558684478e-02
1689, 4.642483592033390e-02, -2.522123366646686e-02
1715, 4.156750440597530e-02, -2.389900529628030e-02
1741, 3.698146343231200e-02, -2.258420575831004e-02
1767, 3.265759348869320e-02, -2.127605387809910e-02
1793, 2.861636877059940e-02, -1.997032485323651e-02
1819, 2.490270137786870e-02, -1.865935968355244e-02
1845, 2.143678069114690e-02, -1.735237995216860e-02
1871, 1.820489764213560e-02, -1.604958146896286e-02
1897, 1.524919271469120e-02, -1.474467870222708e-02
1923, 1.256430149078370e-02, -1.343709951846187e-02
1949, 1.017087697982790e-02, -1.212361385563024e-02
1975, 8.062899112701419e-03, -1.080354335365984e-02
2001, 6.177186965942380e-03, -9.482857458614050e-03
2027, 4.468053579330440e-03, -8.166297413375902e-03
2053, 3.018766641616820e-03, -6.844213651744742e-03
2079, 1.912891864776610e-03, -5.504551073486819e-03
2105, 1.121968030929570e-03, -4.145386476863577e-03
2131, 5.391836166381840e-04, -2.777389747346747e-03
2157, 1.753866672515870e-04, -1.394145589834276e-03
2183, 0.000000000000000e+00, 0.000000000000000e+00
