"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.319049777613153e-03, -2.641261250086667e-02, -2.527516403837479e-01, 2.541238810698784e-01
51, 9.695732593536380e-01, 3.175522695356206e-03, -1.010699682775341e-02, -1.645332861616644e-01, 1.647786877062258e-01
77, 9.526804089546200e-01, 4.250977540142309e-03, -3.203854994095913e-03, -1.642291308748667e-02, 1.648395142749135e-02
103, 9.349957108497620e-01, 3.870174640519608e-03, 2.038803721560320e-03, -1.859332411713515e-02, 1.867210228035982e-02
129, 9.168222546577450e-01, 2.452762897533461e-03, 2.413849821776805e-03, -2.697070406714615e-02, 2.707850174837626e-02
155, 8.983380794525150e-01, 5.660392553370096e-04, 2.066247925703749e-03, -2.066010187086893e-02, 2.076225576363843e-02
181, 8.797067403793331e-01, -1.611161635919142e-03, 1.738947961391835e-03, -1.731874831614769e-02, 1.740158818842898e-02
207, 8.610174655914310e-01, -4.015690883507081e-03, 1.782540789394848e-03, -1.263296141515951e-02, 1.275768034987948e-02
233, 8.422674536705020e-01, -6.583847149312254e-03, 2.897355514485133e-03, -1.836310192070377e-02, 1.858780633686709e-02
259, 8.235722184181210e-01, -9.300451628390624e-03, 4.540292020717570e-04, -6.567995821030487e-03, 6.563627059581374e-03
285, 8.049457669258120e-01, -1.211257871261828e-02, 1.380691904018102e-03, -5.875649126820913e-03, 6.016243561757005e-03
311, 7.863141298294070e-01, -1.495058014469986e-02, 2.688877610451625e-03, -1.749485255452969e-02, 1.770027444545030e-02
337, 7.678796052932740e-01, -1.784078339593331e-02, 1.238143678111649e-03, -7.361431053772373e-03, 7.464395745633965e-03
363, 7.495508193969730e-01, -2.072750990657567e-02, 2.000458378932279e-03, -1.347814275393512e-02, 1.362524315985464e-02
389, 7.313483357429500e-01, -2.359793781085913e-02, -7.083341394101305e-04, 2.298155913712913e-03, -2.380134563822911e-03
415, 7.132214307785030e-01, -2.642325963862431e-02, 2.161800497148537e-03, -9.845998909243347e-03, 1.006093139161678e-02
441, 6.951977014541630e-01, -2.920088070499051e-02, 1.139534482604324e-03, -1.064865714626431e-02, 1.069834614234674e-02
467, 6.773055195808410e-01, -3.193075921656779e-02, -4.793358854769947e-04, 1.755384747030642e-03, -1.807231077208968e-03
493, 6.594728827476500e-01, -3.458746176304570e-02, 2.641246001395169e-03, -1.414996077456308e-02, 1.438430842816759e-02
519, 6.418011188507080e-01, -3.719384927402791e-02, 3.025988125626153e-04, -4.187619796516349e-03, 4.187156276839612e-03
545, 6.243042349815370e-01, -3.975118598168489e-02, -1.571204484267292e-04, 6.220695329315883e-04, -6.378443774787999e-04
571, 6.065399646759030e-01, -4.212965314593630e-02, 1.171017879717626e-03, -8.108540348891599e-03, 8.191986897856614e-03
597, 5.888153314590450e-01, -4.441217553444957e-02, 4.248096027297628e-04, -4.333650231854109e-03, 4.352469238119549e-03
623, 5.713157057762150e-01, -4.665097712320285e-02, 7.723535158821412e-04, -6.072635285795366e-03, 6.121536206799473e-03
649, 5.538190603256230e-01, -4.877633854891255e-02, 1.499578823760104e-03, -1.004520398809207e-02, 1.015178232298218e-02
675, 5.363336801528930e-01, -5.078569682255325e-02, -5.774057080213922e-05, -1.169193411170803e-03, 1.155715949014880e-03
701, 5.188096761703490e-01, -5.265675817021845e-02, -9.691090453839879e-04, 8.344355640283197e-03, -8.399651567579738e-03
727, 5.012295246124270e-01, -5.437503415603641e-02, 1.602350898379794e-03, -1.393091135830087e-02, 1.401936052156616e-02
753, 4.835794866085050e-01, -5.592472466526146e-02, 1.310104787002534e-03, -1.552250111109160e-02, 1.557766370070927e-02
779, 4.658685922622680e-01, -5.729449817587979e-02, -7.319994197955034e-04, 6.447726290207114e-03, -6.483449236680280e-03
805, 4.480717480182650e-01, -5.845517117165167e-02, 3.635813428120960e-04, -4.526821359559398e-03, 4.540312184339750e-03
