"PointID","x","y"
25, 9.853970408439640e-01, 1.279042001488036e-03
51, 9.695732593536380e-01, 2.978675247584509e-03
77, 9.526804089546200e-01, 3.890839238760560e-03
103, 9.349957108497620e-01, 3.417330590049767e-03
129, 9.168222546577450e-01, 1.964571516922465e-03
155, 8.983380794525150e-01, 8.117678908779486e-05
181, 8.797067403793331e-01, -2.057576181664021e-03
207, 8.610174655914310e-01, -4.390719229828416e-03
233, 8.422674536705020e-01, -6.860871593708393e-03
259, 8.235722184181210e-01, -9.462633064837222e-03
285, 8.049457669258120e-01, -1.215244165682983e-02
311, 7.863141298294070e-01, -1.486784538298414e-02
337, 7.678796052932740e-01, -1.764215353260266e-02
363, 7.495508193969730e-01, -2.042277585587036e-02
389, 7.313483357429500e-01, -2.319909186348642e-02
415, 7.132214307785030e-01, -2.594291614684688e-02
441, 6.951977014541630e-01, -2.865179421465938e-02
467, 6.773055195808410e-01, -3.132514336955884e-02
493, 6.594728827476500e-01, -3.393631508930066e-02
519, 6.418011188507080e-01, -3.650721536169367e-02
545, 6.243042349815370e-01, -3.903777087470372e-02
571, 6.065399646759030e-01, -4.139642590561932e-02
597, 5.888153314590450e-01, -4.366550870829108e-02
623, 5.713157057762150e-01, -4.589627961748895e-02
649, 5.538190603256230e-01, -4.801798868360745e-02
675, 5.363336801528930e-01, -5.002738930042806e-02
701, 5.188096761703490e-01, -5.190166456891439e-02
727, 5.012295246124270e-01, -5.362597218126170e-02
753, 4.835794866085050e-01, -5.518431098051392e-02
779, 4.658685922622680e-01, -5.656528018544212e-02
805, 4.480717480182650e-01, -5.773978450591202e-02
831, 4.301885962486270e-01, -5.867718377675709e-02
857, 4.122794568538670e-01, -5.937127636333223e-02
883, 3.944020271301270e-01, -5.980671665532393e-02
909, 3.766198158264160e-01, -5.994763614245584e-02
935, 3.590588271617890e-01, -5.982658544619922e-02
961, 3.418258726596830e-01, -5.944750828202635e-02
987, 3.249974250793460e-01, -5.888209817748617e-02
1013, 3.086399734020230e-01, -5.813406146661108e-02
1039, 2.927811741828920e-01, -5.724751268739386e-02
1065, 2.774220108985900e-01, -5.626092360979086e-02
1091, 2.625653147697450e-01, -5.519651816026626e-02
1117, 2.482267022132870e-01, -5.405843743482778e-02
1143, 2.344165146350860e-01, -5.285338708910882e-02
1169, 2.210974693298340e-01, -5.161146705333330e-02
1195, 2.082438766956330e-01, -5.034974931576038e-02
1221, 1.958884000778200e-01, -4.905482937736425e-02
1247, 1.840233504772190e-01, -4.773404495598484e-02
1273, 1.725961565971370e-01, -4.640944028053858e-02
1299, 1.616173982620240e-01, -4.507705629455565e-02
1325, 1.511152982711790e-01, -4.372714842623188e-02
1351, 1.410477757453920e-01, -4.237412466518459e-02
1377, 1.314679384231570e-01, -4.100157417219385e-02
1403, 1.222792565822600e-01, -3.963768161990218e-02
1429, 1.134960949420930e-01, -3.827641139873652e-02
1455, 1.051684617996220e-01, -3.690435681887894e-02
1481, 9.719923138618471e-02, -3.554440878627695e-02
1507, 8.964005112648010e-02, -3.418253945677271e-02
1533, 8.247101306915280e-02, -3.282243001194697e-02
1559, 7.564741373062130e-02, -3.147160098362756e-02
1585, 6.917616724967959e-02, -3.012692724130380e-02
1611, 6.298619508743290e-02, -2.879987966815475e-02
1637, 5.711802840232850e-02, -2.748083164674073e-02
1663, 5.161416530609130e-02, -2.616032437452630e-02
1689, 4.642483592033390e-02, -2.484582886327041e-02
1715, 4.156750440597530e-02, -2.353248100581170e-02
1741, 3.698146343231200e-02, -2.222830757546512e-02
1767, 3.265759348869320e-02, -2.093255637266887e-02
1793, 2.861636877059940e-02, -1.964093147756353e-02
1819, 2.490270137786870e-02, -1.834552149313300e-02
1845, 2.143678069114690e-02, -1.705579737334047e-02
1871, 1.820489764213560e-02, -1.577203071694845e-02
1897, 1.524919271469120e-02, -1.448764522391952e-02
1923, 1.256430149078370e-02, -1.320198254792593e-02
1949, 1.017087697982790e-02, -1.191144289250447e-02
1975, 8.062899112701419e-03, -1.061510014237019e-02
2001, 6.177186965942380e-03, -9.319434707511344e-03
2027, 4.468053579330440e-03, -8.029943750246292e-03
2053, 3.018766641616820e-03, -6.735751812676792e-03
2079, 1.912891864776610e-03, -5.422333302310994e-03
2105, 1.121968030929570e-03, -4.086598938743750e-03
2131, 5.391836166381840e-04, -2.740855445864386e-03
2157, 1.753866672515870e-04, -1.376912164783083e-03
2183, 0.000000000000000e+00, 0.000000000000000e+00
2209, 1.051127910614010e-04, 1.120224602599838e-03
2235, 3.451704978942870e-04, 2.216703404971599e-03
2261, 7.326900959014890e-04, 3.289307698749384e-03
2287, 1.276999711990360e-03, 4.339585121138455e-03
2313, 1.973092555999760e-03, 5.370834230334340e-03
2339, 2.858132123947140e-03, 6.377512085281659e-03
2365, 3.939032554626460e-03, 7.360753853713974e-03
2391, 5.185037851333620e-03, 8.327846420118466e-03
2417, 6.539613008499150e-03, 9.290172976927410e-03
2443, 7.984459400177000e-03, 1.025113238171085e-02
2469, 9.577721357345579e-03, 1.120115545908654e-02
2495, 1.134461164474490e-02, 1.213727954040070e-02
2521, 1.328635215759280e-02, 1.306048463957179e-02
2547, 1.542121171951290e-02, 1.396876115732052e-02
2573, 1.774638891220090e-02, 1.486411643244784e-02
2599, 2.023851871490480e-02, 1.575188040437390e-02
2625, 2.291005849838260e-02, 1.663098725446071e-02
2651, 2.576607465744020e-02, 1.750184476835543e-02
2677, 2.879580855369570e-02, 1.836765985521721e-02
2703, 3.199326992034910e-02, 1.923083818727180e-02
2729, 3.537228703498840e-02, 2.008999410071762e-02
2755, 3.891497850418090e-02, 2.095002257757716e-02
2781, 4.259017109870910e-02, 2.181830887012640e-02
2807, 4.645630717277530e-02, 2.268470206462559e-02
2833, 5.049252510070800e-02, 2.355498172231043e-02
2859, 5.469727516174320e-02, 2.443073330477689e-02
2885, 5.909299850463870e-02, 2.530899914002883e-02
2911, 6.365954875946039e-02, 2.619537254064230e-02
2937, 6.838649511337280e-02, 2.709377827217474e-02
2963, 7.332068681716920e-02, 2.799551207284288e-02
2989, 7.843562960624691e-02, 2.890825450747357e-02
3015, 8.375442028045650e-02, 2.982795216084670e-02
3041, 8.928063511848450e-02, 3.075584295788636e-02
3067, 9.501701593399051e-02, 3.169232167048926e-02
3093, 1.010102331638340e-01, 3.262806837026382e-02
3119, 1.072062253952030e-01, 3.357731927548058e-02
3145, 1.136637628078460e-01, 3.452686212306516e-02
3171, 1.203565001487730e-01, 3.548469893796446e-02
3197, 1.272729039192200e-01, 3.645530752144441e-02
3223, 1.344466507434840e-01, 3.743091434354604e-02
3249, 1.419069468975070e-01, 3.840413071881794e-02
3275, 1.496536135673520e-01, 3.937569686149671e-02
3301, 1.576814949512480e-01, 4.034760165467953e-02
3327, 1.660248339176180e-01, 4.130954303717454e-02
3353, 1.746245622634890e-01, 4.228122976079921e-02
3379, 1.835020482540130e-01, 4.325684379116786e-02
3405, 1.926559209823610e-01, 4.423701244666024e-02
3431, 2.020680904388430e-01, 4.522997019336229e-02
3457, 2.117756903171540e-01, 4.622154694849213e-02
3483, 2.217475175857540e-01, 4.722554825215163e-02
3509, 2.320270836353300e-01, 4.822371311367978e-02
3535, 2.426079511642460e-01, 4.921879468274315e-02
3561, 2.535301446914670e-01, 5.019077308533652e-02
3587, 2.647941112518310e-01, 5.113577977030226e-02
3613, 2.764054536819460e-01, 5.204632512001413e-02
3639, 2.883291840553280e-01, 5.293808883660826e-02
3665, 3.005529642105100e-01, 5.381602806172270e-02
3691, 3.130726814270020e-01, 5.467936496238569e-02
3717, 3.258830904960630e-01, 5.552790078933081e-02
3743, 3.389919400215150e-01, 5.634955822619589e-02
3769, 3.523894548416140e-01, 5.714505137865649e-02
3795, 3.660713136196140e-01, 5.790868590821083e-02
3821, 3.800389170646670e-01, 5.862374447053206e-02
3847, 3.942807912826540e-01, 5.928306265847594e-02
3873, 4.087766110897060e-01, 5.989817605086525e-02
3899, 4.235162138938900e-01, 6.045664687570515e-02
3925, 4.384851455688480e-01, 6.095792733338234e-02
3951, 4.536674916744230e-01, 6.138554047527919e-02
3977, 4.690417945384980e-01, 6.171220237468960e-02
4003, 4.845884144306180e-01, 6.194955149536532e-02
4029, 5.002762079238890e-01, 6.207243248022836e-02
4055, 5.160748958587650e-01, 6.206882357263304e-02
4081, 5.319590568542480e-01, 6.193678571475574e-02
4107, 5.478921532630920e-01, 6.166101097254721e-02
4133, 5.638301968574519e-01, 6.122559722476077e-02
4159, 5.797371864318850e-01, 6.062316075252585e-02
4185, 5.956164002418520e-01, 5.987279511642035e-02
4211, 6.114472150802610e-01, 5.897336586871296e-02
4237, 6.271871328353880e-01, 5.791500767649983e-02
4263, 6.428214907646180e-01, 5.670284706031648e-02
4289, 6.584149599075320e-01, 5.537582429322137e-02
4315, 6.737585067749020e-01, 5.386292813688658e-02
4341, 6.888993382453920e-01, 5.219793224446431e-02
4367, 7.042160034179690e-01, 5.053005616390200e-02
4393, 7.193410396575930e-01, 4.874357518947552e-02
4419, 7.341139912605290e-01, 4.680117052183996e-02
4445, 7.489700317382810e-01, 4.486196298405525e-02
4471, 7.636658549308780e-01, 4.286679761483859e-02
4497, 7.780403494834900e-01, 4.078787728095865e-02
4523, 7.922744154930110e-01, 3.869749402224279e-02
4549, 8.063289523124690e-01, 3.660160200015708e-02
4575, 8.201366662979130e-01, 3.449805587639663e-02
4601, 8.336892127990720e-01, 3.239844407308630e-02
4627, 8.470668792724610e-01, 3.033302437762798e-02
4653, 8.601957559585570e-01, 2.829017738069267e-02
4679, 8.730279207229610e-01, 2.626338513951307e-02
4705, 8.855857253074650e-01, 2.426304640922988e-02
4731, 8.978731632232670e-01, 2.229443520620725e-02
4757, 9.098071455955510e-01, 2.033896344392789e-02
4783, 9.214465022087100e-01, 1.839862676922613e-02
4809, 9.327191114425660e-01, 1.641839217026987e-02
4835, 9.435870051383970e-01, 1.431786846790063e-02
4861, 9.540644884109500e-01, 1.201410049111094e-02
4887, 9.641631841659550e-01, 9.470455094905265e-03
4913, 9.738758206367490e-01, 6.782864123236600e-03
4939, 9.830872416496280e-01, 4.197653497299362e-03
4965, 9.918504953384401e-01, 1.995493357187772e-03
4991, 1.000000000000000e+00, 1.699999993434180e-04
