"PointID","x","y"
25, 9.853970408439640e-01, 1.270651927091739e-03
51, 9.695732593536380e-01, 2.938752243299629e-03
77, 9.526804089546200e-01, 3.821896749882713e-03
103, 9.349957108497620e-01, 3.337166511024009e-03
129, 9.168222546577450e-01, 1.884758090351541e-03
155, 8.983380794525150e-01, 6.669760600113005e-06
181, 8.797067403793331e-01, -2.123507526508518e-03
207, 8.610174655914310e-01, -4.444947128776675e-03
233, 8.422674536705020e-01, -6.900761384558212e-03
259, 8.235722184181210e-01, -9.486616662800920e-03
285, 8.049457669258120e-01, -1.216004503281868e-02
311, 7.863141298294070e-01, -1.485945091371289e-02
337, 7.678796052932740e-01, -1.761898936573063e-02
363, 7.495508193969730e-01, -2.038641908911297e-02
389, 7.313483357429500e-01, -2.315136339752285e-02
415, 7.132214307785030e-01, -2.588568812421306e-02
441, 6.951977014541630e-01, -2.858693113742717e-02
467, 6.773055195808410e-01, -3.125441758695120e-02
493, 6.594728827476500e-01, -3.386133130121210e-02
519, 6.418011188507080e-01, -3.642943033673972e-02
545, 6.243042349815370e-01, -3.895845064391122e-02
571, 6.065399646759030e-01, -4.131664933078132e-02
597, 5.888153314590450e-01, -4.358622988948835e-02
623, 5.713157057762150e-01, -4.581828605701632e-02
649, 5.538190603256230e-01, -4.794194446007071e-02
675, 5.363336801528930e-01, -4.995384958060991e-02
701, 5.188096761703490e-01, -5.183110295070830e-02
727, 5.012295246124270e-01, -5.355879630968964e-02
753, 4.835794866085050e-01, -5.512087975070662e-02
779, 4.658685922622680e-01, -5.650591534476808e-02
805, 4.480717480182650e-01, -5.768479405648640e-02
831, 4.301885962486270e-01, -5.862687128820563e-02
857, 4.122794568538670e-01, -5.932593686099991e-02
883, 3.944020271301270e-01, -5.976664502088821e-02
909, 3.766198158264160e-01, -5.991313045793058e-02
935, 3.590588271617890e-01, -5.979792710413107e-02
961, 3.418258726596830e-01, -5.942496136896291e-02
987, 3.249974250793460e-01, -5.886591091507705e-02
1013, 3.086399734020230e-01, -5.812445930838729e-02
1039, 2.927811741828920e-01, -5.724470299444587e-02
1065, 2.774220108985900e-01, -5.626509839806195e-02
1091, 2.625653147697450e-01, -5.520784590134548e-02
1117, 2.482267022132870e-01, -5.407704904163534e-02
1143, 2.344165146350860e-01, -5.287937061175398e-02
1169, 2.210974693298340e-01, -5.164488806687038e-02
1195, 2.082438766956330e-01, -5.039064259899712e-02
1221, 1.958884000778200e-01, -4.910316107543013e-02
1247, 1.840233504772190e-01, -4.778973220630182e-02
1273, 1.725961565971370e-01, -4.647237845707703e-02
1299, 1.616173982620240e-01, -4.514707893461314e-02
1325, 1.511152982711790e-01, -4.380401438830091e-02
1351, 1.410477757453920e-01, -4.245756424856190e-02
1377, 1.314679384231570e-01, -4.109122873263554e-02
1403, 1.222792565822600e-01, -3.973320270900819e-02
1429, 1.134960949420930e-01, -3.837739022945746e-02
1455, 1.051684617996220e-01, -3.701030727226651e-02
1481, 9.719923138618471e-02, -3.565485872491174e-02
1507, 8.964005112648010e-02, -3.429694612014661e-02
1533, 8.247101306915280e-02, -3.294022655468916e-02
1559, 7.564741373062130e-02, -3.159220799660802e-02
1585, 6.917616724967959e-02, -3.024973079504263e-02
1611, 6.298619508743290e-02, -2.892425540047616e-02
1637, 5.711802840232850e-02, -2.760611037416896e-02
1663, 5.161416530609130e-02, -2.628581379622318e-02
1689, 4.642483592033390e-02, -2.497082860520469e-02
1715, 4.156750440597530e-02, -2.365628528148051e-02
1741, 3.698146343231200e-02, -2.235018639686831e-02
1767, 3.265759348869320e-02, -2.105175460285822e-02
1793, 2.861636877059940e-02, -1.975669362711681e-02
1819, 2.490270137786870e-02, -1.845714951638476e-02
1845, 2.143678069114690e-02, -1.716252113720627e-02
1871, 1.820489764213560e-02, -1.587304319689123e-02
1897, 1.524919271469120e-02, -1.458221650523521e-02
1923, 1.256430149078370e-02, -1.328940634948153e-02
1949, 1.017087697982790e-02, -1.199113554905429e-02
1975, 8.062899112701419e-03, -1.068656967383023e-02
2001, 6.177186965942380e-03, -9.382013069797168e-03
2027, 4.468053579330440e-03, -8.082676661548429e-03
2053, 3.018766641616820e-03, -6.778116805549259e-03
2079, 1.912891864776610e-03, -5.454749942232242e-03
2105, 1.121968030929570e-03, -4.109980831592013e-03
2131, 5.391836166381840e-04, -2.755520383095672e-03
2157, 1.753866672515870e-04, -1.383898385089188e-03
2183, 0.000000000000000e+00, 0.000000000000000e+00
2209, 1.051127910614010e-04, 1.125405169265911e-03
2235, 3.451704978942870e-04, 2.227963263835912e-03
2261, 7.326900959014890e-04, 3.307342321713577e-03
2287, 1.276999711990360e-03, 4.364721081032954e-03
2313, 1.973092555999760e-03, 5.403019553287704e-03
2339, 2.858132123947140e-03, 6.416784249012725e-03
2365, 3.939032554626460e-03, 7.406908359110883e-03
2391, 5.185037851333620e-03, 8.380333681155554e-03
2417, 6.539613008499150e-03, 9.348187053439171e-03
2443, 7.984459400177000e-03, 1.031390179091412e-02
2469, 9.577721357345579e-03, 1.126813650934347e-02
2495, 1.134461164474490e-02, 1.220795217158744e-02
2521, 1.328635215759280e-02, 1.313428411577273e-02
2547, 1.542121171951290e-02, 1.404511062953684e-02
2573, 1.774638891220090e-02, 1.494240236822248e-02
2599, 2.023851871490480e-02, 1.583146446328202e-02
2625, 2.291005849838260e-02, 1.671124707720221e-02
2651, 2.576607465744020e-02, 1.758216949652690e-02
2677, 2.879580855369570e-02, 1.844745771691457e-02
2703, 3.199326992034910e-02, 1.930954801800762e-02
2729, 3.537228703498840e-02, 2.016708192319042e-02
2755, 3.891497850418090e-02, 2.102499914925379e-02
2781, 4.259017109870910e-02, 2.189074961209360e-02
2807, 4.645630717277530e-02, 2.275418553820435e-02
2833, 5.049252510070800e-02, 2.362114340383199e-02
2859, 5.469727516174320e-02, 2.449325524652855e-02
2885, 5.909299850463870e-02, 2.536758984752975e-02
2911, 6.365954875946039e-02, 2.624980600562797e-02
2937, 6.838649511337280e-02, 2.714388720445011e-02
2963, 7.332068681716920e-02, 2.804113618494929e-02
2989, 7.843562960624691e-02, 2.894930855761122e-02
3015, 8.375442028045650e-02, 2.986438222825533e-02
3041, 8.928063511848450e-02, 3.078764556476785e-02
3067, 9.501701593399051e-02, 3.171954540718841e-02
3093, 1.010102331638340e-01, 3.265078237808322e-02
3119, 1.072062253952030e-01, 3.359569062451548e-02
3145, 1.136637628078460e-01, 3.454107384210370e-02
3171, 1.203565001487730e-01, 3.549500963707206e-02
3197, 1.272729039192200e-01, 3.646203567513756e-02
3223, 1.344466507434840e-01, 3.743441338683516e-02
3249, 1.419069468975070e-01, 3.840479630245749e-02
3275, 1.496536135673520e-01, 3.937397897400866e-02
3301, 1.576814949512480e-01, 4.034400033905306e-02
3327, 1.660248339176180e-01, 4.130459554371229e-02
3353, 1.746245622634890e-01, 4.227551780774923e-02
3379, 1.835020482540130e-01, 4.325096933814564e-02
3405, 1.926559209823610e-01, 4.423159213050863e-02
3431, 2.020680904388430e-01, 4.522562192644105e-02
3457, 2.117756903171540e-01, 4.621888543609526e-02
3483, 2.217475175857540e-01, 4.722516372259785e-02
3509, 2.320270836353300e-01, 4.822617444994038e-02
3535, 2.426079511642460e-01, 4.922462640264536e-02
3561, 2.535301446914670e-01, 5.020045653415633e-02
3587, 2.647941112518310e-01, 5.114972616678397e-02
3613, 2.764054536819460e-01, 5.206486046494526e-02
3639, 2.883291840553280e-01, 5.296142062261398e-02
3665, 3.005529642105100e-01, 5.384423868978646e-02
3691, 3.130726814270020e-01, 5.471240251782630e-02
3717, 3.258830904960630e-01, 5.556556852616065e-02
3743, 3.389919400215150e-01, 5.639151144403823e-02
3769, 3.523894548416140e-01, 5.719078675371787e-02
3795, 3.660713136196140e-01, 5.795754336506618e-02
3821, 3.800389170646670e-01, 5.867491229561033e-02
3847, 3.942807912826540e-01, 5.933558445207351e-02
3873, 4.087766110897060e-01, 5.995096779913715e-02
3899, 4.235162138938900e-01, 6.050852176979669e-02
3925, 4.384851455688480e-01, 6.100762507976075e-02
3951, 4.536674916744230e-01, 6.143176293496308e-02
3977, 4.690417945384980e-01, 6.175365571268997e-02
4003, 4.845884144306180e-01, 6.198499047707355e-02
4029, 5.002762079238890e-01, 6.210071184020337e-02
4055, 5.160748958587650e-01, 6.208894500136262e-02
4081, 5.319590568542480e-01, 6.194793777180663e-02
4107, 5.478921532630920e-01, 6.166261088907597e-02
4133, 5.638301968574519e-01, 6.121732209599182e-02
4159, 5.797371864318850e-01, 6.060495622103326e-02
4185, 5.956164002418520e-01, 5.984485055956047e-02
4211, 6.114472150802610e-01, 5.893611756393891e-02
4237, 6.271871328353880e-01, 5.786912683554815e-02
4263, 6.428214907646180e-01, 5.664918766009897e-02
4289, 6.584149599075320e-01, 5.531534864882882e-02
4315, 6.737585067749020e-01, 5.379677374701738e-02
4341, 6.888993382453920e-01, 5.212724180241607e-02
4367, 7.042160034179690e-01, 5.045588616052876e-02
4393, 7.193410396575930e-01, 4.866705968451900e-02
4419, 7.341139912605290e-01, 4.672338139756840e-02
4445, 7.489700317382810e-01, 4.478386454182063e-02
4471, 7.636658549308780e-01, 4.278931001689164e-02
4497, 7.780403494834900e-01, 4.071184318549854e-02
4523, 7.922744154930110e-01, 3.862373378562469e-02
4549, 8.063289523124690e-01, 3.653093509737556e-02
4575, 8.201366662979130e-01, 3.443131408479043e-02
4601, 8.336892127990720e-01, 3.233649714291234e-02
4627, 8.470668792724610e-01, 3.027682194134870e-02
4653, 8.601957559585570e-01, 2.824067257142613e-02
4679, 8.730279207229610e-01, 2.622148873152371e-02
4705, 8.855857253074650e-01, 2.422960263127487e-02
4731, 8.978731632232670e-01, 2.227013153242515e-02
4757, 9.098071455955510e-01, 2.032413354051867e-02
4783, 9.214465022087100e-01, 1.839315781445656e-02
4809, 9.327191114425660e-01, 1.642133034238098e-02
4835, 9.435870051383970e-01, 1.432715285240106e-02
4861, 9.540644884109500e-01, 1.202653483383511e-02
4887, 9.641631841659550e-01, 9.482218619752743e-03
4913, 9.738758206367490e-01, 6.790826791270870e-03
4939, 9.830872416496280e-01, 4.201019090890958e-03
4965, 9.918504953384401e-01, 1.996018926963976e-03
4991, 1.000000000000000e+00, 1.699999993434180e-04
