"PointID","x","y"
25, 9.853970408439640e-01, 1.269876994811277e-03
51, 9.695732593536380e-01, 2.935465603417086e-03
77, 9.526804089546200e-01, 3.817536086877054e-03
103, 9.349957108497620e-01, 3.334522537223443e-03
129, 9.168222546577450e-01, 1.885250391744470e-03
155, 8.983380794525150e-01, 1.042225006757023e-05
181, 8.797067403793331e-01, -2.116836102773114e-03
207, 8.610174655914310e-01, -4.435743118186767e-03
233, 8.422674536705020e-01, -6.889364719226274e-03
259, 8.235722184181210e-01, -9.473347084616415e-03
285, 8.049457669258120e-01, -1.214520315746752e-02
311, 7.863141298294070e-01, -1.484331729675605e-02
337, 7.678796052932740e-01, -1.760184167991349e-02
363, 7.495508193969730e-01, -2.036850962838363e-02
389, 7.313483357429500e-01, -2.313292615844312e-02
415, 7.132214307785030e-01, -2.586693742407609e-02
441, 6.951977014541630e-01, -2.856806477539485e-02
467, 6.773055195808410e-01, -3.123561661125997e-02
493, 6.594728827476500e-01, -3.384276167803425e-02
519, 6.418011188507080e-01, -3.641124182373089e-02
545, 6.243042349815370e-01, -3.894077713889045e-02
571, 6.065399646759030e-01, -4.129962757602437e-02
597, 5.888153314590450e-01, -4.356997661456243e-02
623, 5.713157057762150e-01, -4.580289635782619e-02
649, 5.538190603256230e-01, -4.792751152450563e-02
675, 5.363336801528930e-01, -4.994045526925470e-02
701, 5.188096761703490e-01, -5.181882148002501e-02
727, 5.012295246124270e-01, -5.354769271188873e-02
753, 4.835794866085050e-01, -5.511100965362688e-02
779, 4.658685922622680e-01, -5.649732323138946e-02
805, 4.480717480182650e-01, -5.767751553411739e-02
831, 4.301885962486270e-01, -5.862093112639990e-02
857, 4.122794568538670e-01, -5.932134416961544e-02
883, 3.944020271301270e-01, -5.976339332876733e-02
909, 3.766198158264160e-01, -5.991119754075667e-02
935, 3.590588271617890e-01, -5.979727114759714e-02
961, 3.418258726596830e-01, -5.942552388990547e-02
987, 3.249974250793460e-01, -5.886762080506438e-02
1013, 3.086399734020230e-01, -5.812723554844198e-02
1039, 2.927811741828920e-01, -5.724845915295237e-02
1065, 2.774220108985900e-01, -5.626974581353562e-02
1091, 2.625653147697450e-01, -5.521329478443062e-02
1117, 2.482267022132870e-01, -5.408320897762376e-02
1143, 2.344165146350860e-01, -5.288615202142256e-02
1169, 2.210974693298340e-01, -5.165220505494256e-02
1195, 2.082438766956330e-01, -5.039841257553641e-02
1221, 1.958884000778200e-01, -4.911130324075556e-02
1247, 1.840233504772190e-01, -4.779816966229458e-02
1273, 1.725961565971370e-01, -4.648103926852060e-02
1299, 1.616173982620240e-01, -4.515589466199751e-02
1325, 1.511152982711790e-01, -4.381292053918381e-02
1351, 1.410477757453920e-01, -4.246650120053563e-02
1377, 1.314679384231570e-01, -4.110014153762018e-02
1403, 1.222792565822600e-01, -3.974204083744638e-02
1429, 1.134960949420930e-01, -3.838610739736725e-02
1455, 1.051684617996220e-01, -3.701886268611119e-02
1481, 9.719923138618471e-02, -3.566321420795787e-02
1507, 8.964005112648010e-02, -3.430506899659116e-02
1533, 8.247101306915280e-02, -3.294808807857584e-02
1559, 7.564741373062130e-02, -3.159978183867101e-02
1585, 6.917616724967959e-02, -3.025699468681900e-02
1611, 6.298619508743290e-02, -2.893118691553646e-02
1637, 5.711802840232850e-02, -2.761269226900269e-02
1663, 5.161416530609130e-02, -2.629203512175125e-02
1689, 4.642483592033390e-02, -2.497667887713359e-02
1715, 4.156750440597530e-02, -2.366175873485774e-02
1741, 3.698146343231200e-02, -2.235527565646995e-02
1767, 3.265759348869320e-02, -2.105645399384630e-02
1793, 2.861636877059940e-02, -1.976100189783927e-02
1819, 2.490270137786870e-02, -1.846107302353663e-02
1845, 2.143678069114690e-02, -1.716606091558747e-02
1871, 1.820489764213560e-02, -1.587620073391369e-02
1897, 1.524919271469120e-02, -1.458500056083795e-02
1923, 1.256430149078370e-02, -1.329182777235046e-02
1949, 1.017087697982790e-02, -1.199321107726210e-02
1975, 8.062899112701419e-03, -1.068831870578612e-02
