"PointID","x","y"
25, 9.853970408439640e-01, 1.354633471905251e-03
51, 9.695732593536380e-01, 3.385161162274239e-03
77, 9.526804089546200e-01, 4.745187616979522e-03
103, 9.349957108497620e-01, 4.687552951278893e-03
129, 9.168222546577450e-01, 3.574695950611983e-03
155, 8.983380794525150e-01, 1.927925161597624e-03
181, 8.797067403793331e-01, -1.023520434221693e-04
207, 8.610174655914310e-01, -2.457460777031642e-03
233, 8.422674536705020e-01, -5.061457284898413e-03
259, 8.235722184181210e-01, -7.879189133536704e-03
285, 8.049457669258120e-01, -1.083678536273246e-02
311, 7.863141298294070e-01, -1.384729840026393e-02
337, 7.678796052932740e-01, -1.692109933111269e-02
363, 7.495508193969730e-01, -1.999340680442484e-02
389, 7.313483357429500e-01, -2.304493600096915e-02
415, 7.132214307785030e-01, -2.604403036536563e-02
441, 6.951977014541630e-01, -2.898662657830274e-02
467, 6.773055195808410e-01, -3.187274062385349e-02
493, 6.594728827476500e-01, -3.467877740720235e-02
519, 6.418011188507080e-01, -3.742843641208261e-02
545, 6.243042349815370e-01, -4.012471188260310e-02
571, 6.065399646759030e-01, -4.264296200355602e-02
597, 5.888153314590450e-01, -4.506514642996758e-02
623, 5.713157057762150e-01, -4.744313894042836e-02
649, 5.538190603256230e-01, -4.970966360615231e-02
675, 5.363336801528930e-01, -5.186235347222178e-02
701, 5.188096761703490e-01, -5.387914777326665e-02
727, 5.012295246124270e-01, -5.574509176978267e-02
753, 4.835794866085050e-01, -5.744344775237362e-02
779, 4.658685922622680e-01, -5.896132280932735e-02
805, 4.480717480182650e-01, -6.026784112097201e-02
831, 4.301885962486270e-01, -6.132985954797798e-02
857, 4.122794568538670e-01, -6.213782448126511e-02
883, 3.944020271301270e-01, -6.267282797837716e-02
909, 3.766198158264160e-01, -6.289535560947673e-02
935, 3.590588271617890e-01, -6.283429351643732e-02
961, 3.418258726596830e-01, -6.249066350936888e-02
987, 3.249974250793460e-01, -6.193411777194357e-02
1013, 3.086399734020230e-01, -6.116719933289726e-02
1039, 2.927811741828920e-01, -6.023366152480504e-02
1065, 2.774220108985900e-01, -5.917218041647767e-02
1091, 2.625653147697450e-01, -5.800570616660083e-02
1117, 2.482267022132870e-01, -5.673972252071575e-02
1143, 2.344165146350860e-01, -5.538276881244621e-02
1169, 2.210974693298340e-01, -5.396656766254261e-02
1195, 2.082438766956330e-01, -5.251001424935499e-02
1221, 1.958884000778200e-01, -5.100265418927546e-02
1247, 1.840233504772190e-01, -4.945444645780972e-02
1273, 1.725961565971370e-01, -4.788917893964331e-02
1299, 1.616173982620240e-01, -4.630588662894510e-02
1325, 1.511152982711790e-01, -4.469844091437870e-02
1351, 1.410477757453920e-01, -4.308320438310273e-02
1377, 1.314679384231570e-01, -4.144815929192312e-02
1403, 1.222792565822600e-01, -3.982174218041781e-02
1429, 1.134960949420930e-01, -3.820103607339410e-02
1455, 1.051684617996220e-01, -3.657683903081083e-02
1481, 9.719923138618471e-02, -3.497167409327411e-02
1507, 8.964005112648010e-02, -3.337551296569680e-02
1533, 8.247101306915280e-02, -3.179369930004101e-02
1559, 7.564741373062130e-02, -3.023449137743518e-02
1585, 6.917616724967959e-02, -2.869695659468403e-02
1611, 6.298619508743290e-02, -2.719237834194664e-02
1637, 5.711802840232850e-02, -2.571415719445502e-02
1663, 5.161416530609130e-02, -2.425549259242150e-02
1689, 4.642483592033390e-02, -2.282389592587730e-02
1715, 4.156750440597530e-02, -2.141602825469058e-02
1741, 3.698146343231200e-02, -2.003983568197344e-02
1767, 3.265759348869320e-02, -1.869572944272017e-02
1793, 2.861636877059940e-02, -1.738072166956165e-02
1819, 2.490270137786870e-02, -1.608741833311290e-02
1845, 2.143678069114690e-02, -1.482558736125558e-02
1871, 1.820489764213560e-02, -1.359666619964325e-02
1897, 1.524919271469120e-02, -1.239387822260830e-02
1923, 1.256430149078370e-02, -1.121634079401938e-02
1949, 1.017087697982790e-02, -1.005833661755784e-02
1975, 8.062899112701419e-03, -8.916753325303502e-03
2001, 6.177186965942380e-03, -7.801221164311038e-03
2027, 4.468053579330440e-03, -6.723933248083017e-03
2053, 3.018766641616820e-03, -5.665381849338180e-03
2079, 1.912891864776610e-03, -4.588284584037074e-03
2105, 1.121968030929570e-03, -3.475055988710335e-03
2131, 5.391836166381840e-04, -2.350835838048810e-03
2157, 1.753866672515870e-04, -1.187844650983564e-03
2183, 0.000000000000000e+00, 0.000000000000000e+00
2209, 1.051127910614010e-04, 1.093425624128977e-03
2235, 3.451704978942870e-04, 2.162532217339822e-03
2261, 7.326900959014890e-04, 3.207844723384112e-03
2287, 1.276999711990360e-03, 4.232552878066502e-03
2313, 1.973092555999760e-03, 5.241276010449086e-03
2339, 2.858132123947140e-03, 6.228153532383046e-03
2365, 3.939032554626460e-03, 7.195019121583137e-03
2391, 5.185037851333620e-03, 8.149763148412707e-03
2417, 6.539613008499150e-03, 9.103752334056761e-03
2443, 7.984459400177000e-03, 1.005971242260008e-02
2469, 9.577721357345579e-03, 1.100740808801056e-02
2495, 1.134461164474490e-02, 1.194364334415042e-02
2521, 1.328635215759280e-02, 1.286920193095714e-02
2547, 1.542121171951290e-02, 1.378186786756474e-02
2573, 1.774638891220090e-02, 1.468338096006214e-02
2599, 2.023851871490480e-02, 1.557869358762067e-02
2625, 2.291005849838260e-02, 1.646644579112098e-02
2651, 2.576607465744020e-02, 1.734673501750382e-02
2677, 2.879580855369570e-02, 1.822240881904962e-02
2703, 3.199326992034910e-02, 1.909554179810282e-02
2729, 3.537228703498840e-02, 1.996449317315434e-02
2755, 3.891497850418090e-02, 2.083382694500198e-02
2781, 4.259017109870910e-02, 2.171060952942105e-02
2807, 4.645630717277530e-02, 2.258459777500556e-02
2833, 5.049252510070800e-02, 2.346130437400691e-02
2859, 5.469727516174320e-02, 2.434211920239539e-02
2885, 5.909299850463870e-02, 2.522392766389516e-02
2911, 6.365954875946039e-02, 2.611214330219009e-02
2937, 6.838649511337280e-02, 2.701056394983656e-02
2963, 7.332068681716920e-02, 2.791036387067194e-02
2989, 7.843562960624691e-02, 2.881912381531395e-02
3015, 8.375442028045650e-02, 2.973268902806304e-02
3041, 8.928063511848450e-02, 3.065222069994755e-02
3067, 9.501701593399051e-02, 3.157806075421611e-02
3093, 1.010102331638340e-01, 3.250075872634786e-02
3119, 1.072062253952030e-01, 3.343465931534682e-02
3145, 1.136637628078460e-01, 3.436642719409295e-02
3171, 1.203565001487730e-01, 3.530418036334732e-02
3197, 1.272729039192200e-01, 3.625252439226181e-02
3223, 1.344466507434840e-01, 3.720369889134847e-02
3249, 1.419069468975070e-01, 3.815035897399126e-02
3275, 1.496536135673520e-01, 3.909342589881559e-02
3301, 1.576814949512480e-01, 4.003513429179661e-02
3327, 1.660248339176180e-01, 4.096532339019630e-02
3353, 1.746245622634890e-01, 4.190424288254214e-02
3379, 1.835020482540130e-01, 4.284635082072328e-02
3405, 1.926559209823610e-01, 4.379267414899436e-02
3431, 2.020680904388430e-01, 4.475193869426693e-02
3457, 2.117756903171540e-01, 4.571029770173661e-02
3483, 2.217475175857540e-01, 4.668214349185604e-02
3509, 2.320270836353300e-01, 4.764957621119319e-02
3535, 2.426079511642460e-01, 4.861589263857528e-02
3561, 2.535301446914670e-01, 4.956150545574297e-02
3587, 2.647941112518310e-01, 5.048309673720572e-02
3613, 2.764054536819460e-01, 5.137369684338890e-02
3639, 2.883291840553280e-01, 5.224951632518558e-02
3665, 3.005529642105100e-01, 5.311590276472279e-02
3691, 3.130726814270020e-01, 5.397235073594316e-02
3717, 3.258830904960630e-01, 5.481880547577087e-02
3743, 3.389919400215150e-01, 5.564318169942409e-02
3769, 3.523894548416140e-01, 5.644600640405249e-02
3795, 3.660713136196140e-01, 5.722118607003843e-02
3821, 3.800389170646670e-01, 5.795137701050659e-02
3847, 3.942807912826540e-01, 5.862852155145453e-02
3873, 4.087766110897060e-01, 5.926298097922681e-02
3899, 4.235162138938900e-01, 5.984089451617115e-02
3925, 4.384851455688480e-01, 6.036004808889274e-02
3951, 4.536674916744230e-01, 6.080210212579935e-02
3977, 4.690417945384980e-01, 6.113778021196257e-02
4003, 4.845884144306180e-01, 6.137670289854454e-02
4029, 5.002762079238890e-01, 6.149179831472203e-02
4055, 5.160748958587650e-01, 6.146939498522574e-02
4081, 5.319590568542480e-01, 6.130632602472681e-02
4107, 5.478921532630920e-01, 6.098667948531693e-02
4133, 5.638301968574519e-01, 6.049476459525605e-02
4159, 5.797371864318850e-01, 5.982431124984530e-02
4185, 5.956164002418520e-01, 5.899631631498649e-02
4211, 6.114472150802610e-01, 5.801262494265629e-02
4237, 6.271871328353880e-01, 5.686744413562916e-02
4263, 6.428214907646180e-01, 5.557065833277285e-02
4289, 6.584149599075320e-01, 5.416620349425397e-02
4315, 6.737585067749020e-01, 5.258966745109123e-02
4341, 6.888993382453920e-01, 5.087984317449130e-02
4367, 7.042160034179690e-01, 4.919036530239821e-02
4393, 7.193410396575930e-01, 4.741070837252249e-02
4419, 7.341139912605290e-01, 4.550509648102238e-02
4445, 7.489700317382810e-01, 4.363392112215295e-02
4471, 7.636658549308780e-01, 4.173493257183362e-02
4497, 7.780403494834900e-01, 3.977304032130171e-02
4523, 7.922744154930110e-01, 3.781286170282408e-02
4549, 8.063289523124690e-01, 3.584849940136693e-02
4575, 8.201366662979130e-01, 3.386385444788005e-02
4601, 8.336892127990720e-01, 3.185685342161137e-02
4627, 8.470668792724610e-01, 2.984561527467702e-02
4653, 8.601957559585570e-01, 2.780796913249053e-02
4679, 8.730279207229610e-01, 2.573141951246091e-02
4705, 8.855857253074650e-01, 2.362492456199216e-02
4731, 8.978731632232670e-01, 2.149745538105551e-02
4757, 9.098071455955510e-01, 1.934321673466131e-02
4783, 9.214465022087100e-01, 1.718755553430524e-02
4809, 9.327191114425660e-01, 1.502055642721529e-02
4835, 9.435870051383970e-01, 1.282782195197642e-02
4861, 9.540644884109500e-01, 1.059835854266827e-02
4887, 9.641631841659550e-01, 8.334011253053121e-03
4913, 9.738758206367490e-01, 6.078784659728088e-03
4939, 9.830872416496280e-01, 3.914438763966982e-03
4965, 9.918504953384401e-01, 1.952484379107755e-03
4991, 1.000000000000000e+00, 1.699999993434180e-04
