"PointID","x","y"
25, 9.853970408439640e-01, 1.319181395059522e-03
51, 9.695732593536380e-01, 3.205610479486635e-03
77, 9.526804089546200e-01, 4.399674890242104e-03
103, 9.349957108497620e-01, 4.221200353436464e-03
129, 9.168222546577450e-01, 3.029488882145929e-03
155, 8.983380794525150e-01, 1.338323688568867e-03
181, 8.797067403793331e-01, -6.992843787433988e-04
207, 8.610174655914310e-01, -3.024064152134673e-03
233, 8.422674536705020e-01, -5.565247759858496e-03
259, 8.235722184181210e-01, -8.296869335623921e-03
285, 8.049457669258120e-01, -1.115454724225315e-02
311, 7.863141298294070e-01, -1.405899048410795e-02
337, 7.678796052932740e-01, -1.702788474423028e-02
363, 7.495508193969730e-01, -2.000011686417179e-02
389, 7.313483357429500e-01, -2.295900279507152e-02
415, 7.132214307785030e-01, -2.587381302957275e-02
441, 6.951977014541630e-01, -2.874084390110259e-02
467, 6.773055195808410e-01, -3.155976316067535e-02
493, 6.594728827476500e-01, -3.430585923707243e-02
519, 6.418011188507080e-01, -3.700210500111761e-02
545, 6.243042349815370e-01, -3.965036452175832e-02
571, 6.065399646759030e-01, -4.212381328524040e-02
597, 5.888153314590450e-01, -4.450433552110988e-02
623, 5.713157057762150e-01, -4.684340187869530e-02
649, 5.538190603256230e-01, -4.907260428277735e-02
675, 5.363336801528930e-01, -5.118918283415200e-02
701, 5.188096761703490e-01, -5.317075692294004e-02
727, 5.012295246124270e-01, -5.500231434988271e-02
753, 4.835794866085050e-01, -5.666725670228422e-02
779, 4.658685922622680e-01, -5.815305536977675e-02
805, 4.480717480182650e-01, -5.942931134873519e-02
831, 4.301885962486270e-01, -6.046357086889240e-02
857, 4.122794568538670e-01, -6.124719785113225e-02
883, 3.944020271301270e-01, -6.176227124479950e-02
909, 3.766198158264160e-01, -6.197029067763078e-02
935, 3.590588271617890e-01, -6.190113195751627e-02
961, 3.418258726596830e-01, -6.155659968288422e-02
987, 3.249974250793460e-01, -6.100688719201165e-02
1013, 3.086399734020230e-01, -6.025482591229604e-02
1039, 2.927811741828920e-01, -5.934424300440039e-02
1065, 2.774220108985900e-01, -5.831373666378029e-02
1091, 2.625653147697450e-01, -5.718602355226487e-02
1117, 2.482267022132870e-01, -5.596616350896597e-02
1143, 2.344165146350860e-01, -5.466212890166856e-02
1169, 2.210974693298340e-01, -5.330516451947645e-02
1195, 2.082438766956330e-01, -5.191362069121781e-02
1221, 1.958884000778200e-01, -5.047613059600265e-02
1247, 1.840233504772190e-01, -4.900186102100262e-02
1273, 1.725961565971370e-01, -4.751409172190536e-02
1299, 1.616173982620240e-01, -4.601094381981355e-02
1325, 1.511152982711790e-01, -4.448518274437871e-02
1351, 1.410477757453920e-01, -4.295259459507649e-02
1377, 1.314679384231570e-01, -4.139981710926825e-02
1403, 1.222792565822600e-01, -3.985524113714629e-02
1429, 1.134960949420930e-01, -3.831500172039862e-02
1455, 1.051684617996220e-01, -3.676861853889543e-02
