"PointID","x","y"
25, 9.853970408439640e-01, 1.282856553834664e-03
51, 9.695732593536380e-01, 2.997267457363961e-03
77, 9.526804089546200e-01, 3.924366094581963e-03
103, 9.349957108497620e-01, 3.458853821531435e-03
129, 9.168222546577450e-01, 2.009021547385978e-03
155, 8.983380794525150e-01, 1.257043851727652e-04
181, 8.797067403793331e-01, -2.015371142086534e-03
207, 8.610174655914310e-01, -4.353155088070137e-03
233, 8.422674536705020e-01, -6.829886868574724e-03
259, 8.235722184181210e-01, -9.439497265874751e-03
285, 8.049457669258120e-01, -1.213775859920099e-02
311, 7.863141298294070e-01, -1.486170137560947e-02
337, 7.678796052932740e-01, -1.764413621851119e-02
363, 7.495508193969730e-01, -2.043224981414733e-02
389, 7.313483357429500e-01, -2.321526344266579e-02
415, 7.132214307785030e-01, -2.596494581942444e-02
441, 6.951977014541630e-01, -2.867883043477337e-02
467, 6.773055195808410e-01, -3.135637020702615e-02
493, 6.594728827476500e-01, -3.397100088539255e-02
519, 6.418011188507080e-01, -3.654469194098865e-02
545, 6.243042349815370e-01, -3.907746124787427e-02
571, 6.065399646759030e-01, -4.143788227225434e-02
597, 5.888153314590450e-01, -4.370831777002462e-02
623, 5.713157057762150e-01, -4.594008900410845e-02
649, 5.538190603256230e-01, -4.806252152538388e-02
675, 5.363336801528930e-01, -5.007241460419278e-02
701, 5.188096761703490e-01, -5.194698756666913e-02
727, 5.012295246124270e-01, -5.367142157134291e-02
753, 4.835794866085050e-01, -5.522972800592520e-02
779, 4.658685922622680e-01, -5.661050849006791e-02
805, 4.480717480182650e-01, -5.778466005526320e-02
831, 4.301885962486270e-01, -5.872152572709240e-02
857, 4.122794568538670e-01, -5.941488152832830e-02
883, 3.944020271301270e-01, -5.984935512166507e-02
909, 3.766198158264160e-01, -5.998904952489079e-02
935, 3.590588271617890e-01, -5.986649351537325e-02
961, 3.418258726596830e-01, -5.948561517011986e-02
987, 3.249974250793460e-01, -5.891809883121051e-02
1013, 3.086399734020230e-01, -5.816765082710622e-02
1039, 2.927811741828920e-01, -5.727839023553560e-02
1065, 2.774220108985900e-01, -5.628879664302930e-02
1091, 2.625653147697450e-01, -5.522110850053522e-02
1117, 2.482267022132870e-01, -5.407949093667468e-02
1143, 2.344165146350860e-01, -5.287067918090751e-02
1169, 2.210974693298340e-01, -5.162479381254265e-02
1195, 2.082438766956330e-01, -5.035893176924360e-02
1221, 1.958884000778200e-01, -4.905973547782223e-02
1247, 1.840233504772190e-01, -4.773458007121203e-02
1273, 1.725961565971370e-01, -4.640553062336027e-02
1299, 1.616173982620240e-01, -4.506867275848766e-02
1325, 1.511152982711790e-01, -4.371431603937156e-02
1351, 1.410477757453920e-01, -4.235689321306864e-02
