"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.335758725792096e-03, -2.156553606156802e-02, -2.110084422340594e-01, 2.121075415658324e-01
51, 9.695732593536380e-01, 3.256378046713566e-03, -8.135197938730260e-03, -1.218477371904395e-01, 1.220759264230275e-01
77, 9.526804089546200e-01, 4.394802373898475e-03, -2.330250975927594e-03, -7.155248064834319e-03, 7.206487141875565e-03
103, 9.349957108497620e-01, 4.044462343524760e-03, 1.808659873126803e-03, -1.398490241533966e-02, 1.405678027666038e-02
129, 9.168222546577450e-01, 2.633956358447280e-03, 1.843754837727592e-03, -2.121058027915888e-02, 2.129045821964362e-02
155, 8.983380794525150e-01, 7.410776923061038e-04, 1.532346094001930e-03, -1.592345790744634e-02, 1.599550981152193e-02
181, 8.797067403793331e-01, -1.452899166180138e-03, 1.268679297119015e-03, -1.340632210656077e-02, 1.346057379194384e-02
207, 8.610174655914310e-01, -3.884213863592296e-03, 1.326422504086110e-03, -9.180979937867905e-03, 9.275855818890207e-03
233, 8.422674536705020e-01, -6.487350648232343e-03, 2.520837028640041e-03, -1.549987503504982e-02, 1.570067643160769e-02
259, 8.235722184181210e-01, -9.244034196469391e-03, 2.640007599093249e-05, -4.113135775830084e-03, 4.071350966973070e-03
285, 8.049457669258120e-01, -1.209831305273457e-02, 9.954378067889688e-04, -3.186609761882791e-03, 3.300946675649277e-03
311, 7.863141298294070e-01, -1.497821035248291e-02, 2.713886381670572e-03, -1.699168256237730e-02, 1.720697366294677e-02
337, 7.678796052932740e-01, -1.790777677629622e-02, 7.486696063872810e-04, -4.732224201426344e-03, 4.791078289879368e-03
363, 7.495508193969730e-01, -2.083036906916322e-02, 1.566568864092178e-03, -1.053787407707784e-02, 1.065309039323705e-02
389, 7.313483357429500e-01, -2.373248495955882e-02, -7.458466093334305e-04, 2.883759827287110e-03, -2.964938036623856e-03
415, 7.132214307785030e-01, -2.658515670867476e-02, 2.108509877135379e-03, -9.547850194172253e-03, 9.758974278406230e-03
441, 6.951977014541630e-01, -2.938578062424554e-02, 8.604987386952155e-04, -9.101693137959497e-03, 9.126353039363466e-03
467, 6.773055195808410e-01, -3.213452594659235e-02, -8.078827953414341e-04, 3.895974296278578e-03, -3.973080948541379e-03
493, 6.594728827476500e-01, -3.480638844258181e-02, 2.850190316326244e-03, -1.504375291240506e-02, 1.529952919909353e-02
519, 6.418011188507080e-01, -3.742456607634058e-02, 1.413380265411544e-04, -3.341771131835479e-03, 3.326654593096172e-03
545, 6.243042349815370e-01, -3.999078328271759e-02, -6.729178214970482e-04, 3.998776248083559e-03, -4.053499056642552e-03
571, 6.065399646759030e-01, -4.237580996296055e-02, 1.150945460448277e-03, -7.419628027634114e-03, 7.506379619688027e-03
597, 5.888153314590450e-01, -4.466277905603459e-02, 5.395393958911999e-04, -5.378182344295930e-03, 5.403078346301517e-03
623, 5.713157057762150e-01, -4.690424229818481e-02, 5.236206656232266e-04, -4.465741050036065e-03, 4.496209386047331e-03
649, 5.538190603256230e-01, -4.903082821602594e-02, 1.635313609382539e-03, -1.067644976075535e-02, 1.079460978895044e-02
675, 5.363336801528930e-01, -5.104020536768412e-02, -1.192202588281109e-04, -8.996861535494127e-04, 8.810822770783512e-04
701, 5.188096761703490e-01, -5.291025729996398e-02, -1.357447447184895e-03, 1.176441944833844e-02, -1.184146471293606e-02
727, 5.012295246124270e-01, -5.462661589015958e-02, 1.645541445458222e-03, -1.392223206033593e-02, 1.401466107068599e-02
753, 4.835794866085050e-01, -5.617354990762381e-02, 1.334500264441243e-03, -1.592772441746977e-02, 1.598351653712017e-02
779, 4.658685922622680e-01, -5.753975217535180e-02, -8.421379759642899e-04, 7.712436771591953e-03, -7.752724036349330e-03
805, 4.480717480182650e-01, -5.869601094178117e-02, 3.218203119773610e-04, -3.711239301191332e-03, 3.723653561721143e-03
831, 4.301885962486270e-01, -5.961141463553157e-02, 1.390080076045034e-04, -5.059136954985553e-03, 5.060337175554670e-03
857, 4.122794568538670e-01, -6.027943019381165e-02, 7.455624822317623e-05, -5.436548819031588e-03, 5.436341458259953e-03
883, 3.944020271301270e-01, -6.068430119118458e-02, 4.986484242447682e-05, -6.277982665684604e-03, 6.278053463106526e-03
909, 3.766198158264160e-01, -6.078972298089657e-02, -2.372945710563616e-04, -6.792352126248476e-03, 6.792721636797477e-03
935, 3.590588271617890e-01, -6.062798089259917e-02, 1.620707869731163e-04, -2.612421976280791e-03, 2.609317204508312e-03
961, 3.418258726596830e-01, -6.020285684133324e-02, -3.351935699155863e-04, -4.997465717857446e-03, 5.005378287478334e-03
987, 3.249974250793460e-01, -5.958597952191019e-02, 4.860353130457424e-04, 2.248467583201038e-02, -2.248487386770684e-02
1013, 3.086399734020230e-01, -5.878115080678101e-02, -1.602740341293152e-04, -5.497566802726193e-03, 5.498152849140067e-03
1039, 2.927811741828920e-01, -5.783263262430315e-02, -1.393180651352676e-03, -2.757189935851759e-02, 2.760453754149516e-02
1065, 2.774220108985900e-01, -5.677908107828653e-02, -1.161768275521937e-04, 1.904582812125495e-04, -1.815633804642391e-04
1091, 2.625653147697450e-01, -5.564302624041423e-02, 8.710714815802898e-05, -1.860380224053552e-04, 1.784494596827047e-04
1117, 2.482267022132870e-01, -5.442909694393188e-02, 6.649118065862660e-04, 1.690948440129991e-02, -1.690205380326632e-02
1143, 2.344165146350860e-01, -5.314458123144686e-02, 7.030531207216786e-04, 1.514920841347419e-03, -1.575268092002823e-03
1169, 2.210974693298340e-01, -5.181995910457163e-02, -3.480523854857540e-03, -4.138892969403073e-02, 4.152840944220963e-02
1195, 2.082438766956330e-01, -5.047276897103433e-02, 1.080966985814506e-03, 2.290234292353816e-02, -2.288562975419942e-02
1221, 1.958884000778200e-01, -4.909051650596183e-02, 4.214956226094676e-03, 3.358701667860065e-02, -3.384873453373222e-02
1247, 1.840233504772190e-01, -4.768124228599446e-02, -5.518239617353963e-03, -5.122896214059623e-02, 5.152074280207439e-02
1273, 1.725961565971370e-01, -4.626735711308108e-02, 1.492933654319514e-03, 1.847289843158319e-02, -1.851416599400166e-02
1299, 1.616173982620240e-01, -4.484574851292034e-02, 7.818319121985746e-05, -6.320459147517833e-03, 6.254868401807053e-03
1325, 1.511152982711790e-01, -4.340769879001652e-02, -2.650446386883760e-03, -1.400123090926621e-02, 1.423341508639985e-02
1351, 1.410477757453920e-01, -4.196805680675408e-02, 6.299538730920808e-03, 4.782354478211132e-02, -4.823096001000014e-02
1377, 1.314679384231570e-01, -4.051165190930571e-02, -5.115053536082670e-03, -4.547484631031155e-02, 4.572246349173014e-02
1403, 1.222792565822600e-01, -3.906657769204277e-02, -3.060281732003527e-03, -1.042131917419075e-02, 1.077456344837642e-02
1429, 1.134960949420930e-01, -3.762764428674627e-02, 8.955657778439775e-03, 5.606668699267803e-02, -5.677534320852736e-02
1455, 1.051684617996220e-01, -3.618257293253414e-02, -7.354068078877412e-03, -5.017715184120244e-02, 5.069186727652279e-02
1481, 9.719923138618471e-02, -3.475405153423335e-02, -9.240559948417009e-04, -2.731283981513461e-03, 2.853312650169870e-03
1507, 8.964005112648010e-02, -3.332910524751131e-02, 3.436186310606314e-03, 2.082999051353047e-02, -2.110373244392681e-02
1533, 8.247101306915280e-02, -3.191179094364086e-02, 4.555166887490048e-04, 3.096893181401098e-03, -3.125855098508264e-03
1559, 7.564741373062130e-02, -3.050978717068777e-02, 3.040351005929486e-03, 1.242384343684293e-02, -1.278346320496805e-02
1585, 6.917616724967959e-02, -2.912050245491400e-02, -1.005645628128725e-02, -5.250196419846295e-02, 5.343977377433441e-02
1611, 6.298619508743290e-02, -2.775541278077536e-02, 1.430050468009092e-03, 1.141672820078212e-02, -1.145202744014759e-02
1637, 5.711802840232850e-02, -2.640562650331435e-02, 6.672232290537874e-03, 2.850123280467620e-02, -2.927171421053613e-02
1663, 5.161416530609130e-02, -2.506221978571955e-02, -3.914028260754813e-03, -1.688538807070849e-02, 1.733053347719911e-02
1689, 4.642483592033390e-02, -2.373269408732610e-02, 3.321457384971269e-03, 1.564700198373213e-02, -1.597667847329303e-02
1715, 4.156750440597530e-02, -2.241243200401142e-02, 8.618452660226686e-04, 1.044585469427951e-03, -1.237141897398745e-03
1741, 3.698146343231200e-02, -2.110958136853726e-02, -9.300943963057834e-03, -3.735830623379042e-02, 3.846980277351923e-02
1767, 3.265759348869320e-02, -1.982371163605883e-02, 2.306313236170045e-04, 4.555407492859015e-03, -4.423617278797415e-03
1793, 2.861636877059940e-02, -1.855071110108039e-02, 1.218837113200584e-02, 3.936897260091023e-02, -4.120695375388354e-02
1819, 2.490270137786870e-02, -1.728235803452399e-02, -7.565524155169653e-03, -2.523657385871796e-02, 2.631763756267006e-02
1845, 2.143678069114690e-02, -1.602861827621650e-02, -6.060884159301524e-03, -1.773795512745646e-02, 1.873803460856061e-02
1871, 1.820489764213560e-02, -1.479016465159898e-02, 7.839968896171792e-03, 2.353458192016468e-02, -2.476427436374137e-02
1897, 1.524919271469120e-02, -1.355987681669813e-02, -1.912866256430369e-03, -6.626168000144191e-03, 6.839259338807775e-03
1923, 1.256430149078370e-02, -1.233689601931683e-02, -2.633556176681292e-03, -4.913348996313828e-03, 5.569346335591812e-03
1949, 1.017087697982790e-02, -1.111649565466316e-02, 2.242813351050689e-03, 4.250913804005124e-03, -4.805991891372764e-03
