"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.328488426304661e-03, -1.198581095864982e-02, 8.310828367568972e-06, 4.222793239781207e-05, 4.240539897983005e-08, -9.065751638521696e-05, -2.395955285788299e-01, -2.532251148119022e+00, -2.543519888960587e+00
51, 9.695732593536380e-01, 3.223264456574308e-03, -1.114642038177059e-02, 7.838603920227990e-06, 4.688066413015855e-05, 4.666322491105746e-08, -6.287960523556749e-05, -1.444955231286708e-01, -1.620157077741365e+00, -1.626580882289492e+00
77, 9.526804089546200e-01, 4.342648231754303e-03, -1.221097634793108e-02, 4.448346329424591e-06, 2.271966635403004e-05, 2.176462790615328e-08, -4.624701073916058e-05, -2.560289958572296e-02, -1.195144546205543e+00, -1.195418315649492e+00
103, 9.349957108497620e-01, 3.993588058280604e-03, -1.410392479503694e-02, 4.234594207443431e-06, -4.819979158998346e-06, -1.779862619432988e-09, -3.569343855936075e-05, 4.992982740337102e-02, -1.028484595013067e+00, -1.029695843022283e+00
129, 9.168222546577450e-01, 2.596819993645359e-03, -1.565810629536354e-02, 5.912430426913845e-06, -2.163652157124893e-05, -1.373049284895178e-08, -3.205448624142014e-05, 8.881435861405287e-02, -1.015903365070598e+00, -1.019776560738179e+00
155, 8.983380794525150e-01, 7.219951968686244e-04, -1.675183245861144e-02, 7.298710191470808e-06, -3.025277383571699e-05, -1.759623550364550e-08, -3.184131312358805e-05, 1.145695826199026e-01, -1.067574567006085e+00, -1.073702971182093e+00
181, 8.797067403793331e-01, -1.452454739388228e-03, -1.755962777397833e-02, 8.455928477295027e-06, -3.607872193455528e-05, -1.900285717929616e-08, -3.235816803094680e-05, 1.383102619975759e-01, -1.142833624100780e+00, -1.151170734120104e+00
207, 8.610174655914310e-01, -3.863409175225064e-03, -1.820617308241262e-02, 9.430772662365439e-06, -4.044375966434902e-05, -1.901475899010988e-08, -3.283707538163918e-05, 1.606688745147825e-01, -1.222574958217872e+00, -1.233084915492132e+00
233, 8.422674536705020e-01, -6.445821396238721e-03, -1.871782548469455e-02, 1.050599288339167e-05, -4.573725204191854e-05, -2.278234373830058e-08, -3.299004765547351e-05, 1.817578346233078e-01, -1.300393149581769e+00, -1.313030731151386e+00
259, 8.235722184181210e-01, -9.182244241263050e-03, -1.904431865970763e-02, 1.106080626720611e-05, -4.708296561658244e-05, -1.456369954442760e-08, -3.373431808137362e-05, 2.021633651056559e-01, -1.373453146203459e+00, -1.388249071723733e+00
285, 8.049457669258120e-01, -1.201745705843270e-02, -1.914705595003489e-02, 1.164845513199923e-05, -4.989304855743928e-05, -2.206086156619029e-08, -3.372183405774305e-05, 2.155384984722894e-01, -1.433718444808380e+00, -1.449824795497377e+00
311, 7.863141298294070e-01, -1.487999154068216e-02, -1.888403858822596e-02, 1.190926249661997e-05, -5.135824638694014e-05, -2.049779378299606e-08, -3.226183703716663e-05, 2.269407188924119e-01, -1.486118269321041e+00, -1.503339020041749e+00
337, 7.678796052932740e-01, -1.779446969927976e-02, -1.849697242422809e-02, 1.128523303123446e-05, -4.653574925535819e-05, -8.462306386573633e-09, -3.229885124011905e-05, 2.433153649849308e-01, -1.563184440864970e+00, -1.582001770255373e+00
363, 7.495508193969730e-01, -2.070436936531125e-02, -1.848400875386678e-02, 1.156043180111564e-05, -4.822569699102794e-05, -1.086393485149280e-08, -3.335473479797397e-05, 2.581422525599162e-01, -1.657185407812567e+00, -1.677163093856841e+00
389, 7.313483357429500e-01, -2.359627843073347e-02, -1.872847765050623e-02, 1.205673971560802e-05, -5.143486918117487e-05, -1.032892916682495e-08, -3.516757492046835e-05, 2.718411150368282e-01, -1.751746398492113e+00, -1.772707181357360e+00
415, 7.132214307785030e-01, -2.644118671163793e-02, -1.869068282223005e-02, 1.207346658444879e-05, -5.222053115558497e-05, -1.781428257817370e-08, -3.617336181779117e-05, 2.815363345871595e-01, -1.846232381606290e+00, -1.867564016081311e+00
441, 6.951977014541630e-01, -2.923642535200814e-02, -1.840897100901466e-02, 1.115864589036140e-05, -4.692332921444506e-05, 1.272810881491564e-09, -3.703283273116497e-05, 2.914978670074987e-01, -1.922734636594209e+00, -1.944698898090966e+00
467, 6.773055195808410e-01, -3.198203868239220e-02, -1.823225831204081e-02, 1.119509232670392e-05, -4.755035846384192e-05, -7.282841514016496e-09, -3.798982873366490e-05, 2.986014727354632e-01, -2.012225326051799e+00, -2.034249866879336e+00
493, 6.594728827476500e-01, -3.465285543516770e-02, -1.780296136447751e-02, 1.080785236897155e-05, -4.646178273203723e-05, -4.198094915578353e-09, -3.694768039259542e-05, 3.000211356401081e-01, -2.058759980277253e+00, -2.080495420946232e+00
519, 6.418011188507080e-01, -3.727190387861291e-02, -1.746542188484491e-02, 1.066832461453901e-05, -4.585412731848822e-05, 2.526100445256048e-09, -3.768685950319204e-05, 3.094065874783508e-01, -2.137259335730272e+00, -2.159531477604228e+00
