"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.357256297002382e-03, -2.664150501309000e-02, -2.350916792908505e-01, 2.365900287867505e-01
51, 9.695732593536380e-01, 3.391687998858468e-03, -9.523380136852696e-03, -1.381074183540905e-01, 1.383549348772737e-01
77, 9.526804089546200e-01, 4.737040065928736e-03, -3.417860446682546e-03, -2.614276381854364e-02, 2.624924603543390e-02
103, 9.349957108497620e-01, 4.642681844174123e-03, 1.186182188417066e-03, -1.378427203571126e-02, 1.381725909679933e-02
129, 9.168222546577450e-01, 3.485512993163879e-03, 1.988246085794900e-03, -2.338417097643765e-02, 2.346789792766673e-02
155, 8.983380794525150e-01, 1.799738084154444e-03, 1.596208285555928e-03, -1.798865006241592e-02, 1.805802162490802e-02
181, 8.797067403793331e-01, -2.587545729169239e-04, 1.413879374710214e-03, -1.432133266864579e-02, 1.438814802086333e-02
207, 8.610174655914310e-01, -2.630801249746575e-03, 1.521886046378451e-03, -1.099557545842841e-02, 1.110024643755145e-02
233, 8.422674536705020e-01, -5.241997557127049e-03, 2.268112194117421e-03, -1.452167743629604e-02, 1.469685184099294e-02
259, 8.235722184181210e-01, -8.059216243735137e-03, 6.544823598974686e-04, -6.862190774983701e-03, 6.881633652379500e-03
285, 8.049457669258120e-01, -1.101063244163833e-02, 1.274233124060631e-03, -6.952305271082230e-03, 7.066265395665404e-03
311, 7.863141298294070e-01, -1.401098959902282e-02, 2.304516952057242e-03, -1.320825801791347e-02, 1.340703288601134e-02
337, 7.678796052932740e-01, -1.707214963013708e-02, 2.176304260299308e-03, -1.071896917061132e-02, 1.093082750900907e-02
363, 7.495508193969730e-01, -2.013029503509503e-02, 1.116239131885792e-03, -9.201517058503549e-03, 9.259761667190182e-03
389, 7.313483357429500e-01, -2.316683355667284e-02, -9.229021386406295e-04, 4.682298985509542e-03, -4.770182642248949e-03
415, 7.132214307785030e-01, -2.615047330026454e-02, 3.147066449955946e-03, -1.501343383185726e-02, 1.532449933890244e-02
441, 6.951977014541630e-01, -2.907737791992025e-02, 7.936359929874555e-04, -9.069553084072252e-03, 9.080131373309971e-03
467, 6.773055195808410e-01, -3.194765223674450e-02, -3.939231936524358e-04, 1.590453328304085e-03, -1.632502948922712e-03
493, 6.594728827476500e-01, -3.473761191714712e-02, 2.682154925128113e-03, -1.386427371151079e-02, 1.411178915165620e-02
519, 6.418011188507080e-01, -3.747097670076239e-02, 2.384811629508560e-04, -3.572310555460693e-03, 3.567012068723668e-03
545, 6.243042349815370e-01, -4.015067224604054e-02, -3.921734767735183e-05, -4.021963460266911e-04, 3.922239620159977e-04
571, 6.065399646759030e-01, -4.265154521291353e-02, 1.133981180596741e-03, -7.630622651182236e-03, 7.714022468386303e-03
