"PointID","x","y"
25, 9.853970408439640e-01, 9.472374888380368e-04
51, 9.695732593536380e-01, 1.492993745479987e-03
77, 9.526804089546200e-01, 1.628144521132325e-03
103, 9.349957108497620e-01, 1.336480605497638e-03
129, 9.168222546577450e-01, 5.825499856168263e-04
155, 8.983380794525150e-01, -5.122145984971163e-04
181, 8.797067403793331e-01, -1.911084538286552e-03
207, 8.610174655914310e-01, -3.561093366155218e-03
233, 8.422674536705020e-01, -5.395664864941273e-03
259, 8.235722184181210e-01, -7.414915848408696e-03
285, 8.049457669258120e-01, -9.582714423409607e-03
311, 7.863141298294070e-01, -1.184143227445305e-02
337, 7.678796052932740e-01, -1.423265549100707e-02
363, 7.495508193969730e-01, -1.670159141695238e-02
389, 7.313483357429500e-01, -1.923579195107663e-02
415, 7.132214307785030e-01, -2.180288493371777e-02
441, 6.951977014541630e-01, -2.439638210048017e-02
467, 6.773055195808410e-01, -2.701080876474020e-02
493, 6.594728827476500e-01, -2.961420002098639e-02
519, 6.418011188507080e-01, -3.222330340407634e-02
545, 6.243042349815370e-01, -3.483253001620765e-02
571, 6.065399646759030e-01, -3.730843903861908e-02
597, 5.888153314590450e-01, -3.972795013694808e-02
623, 5.713157057762150e-01, -4.213614439519321e-02
649, 5.538190603256230e-01, -4.446033013081253e-02
675, 5.363336801528930e-01, -4.669372726901638e-02
701, 5.188096761703490e-01, -4.881100059095503e-02
727, 5.012295246124270e-01, -5.079468256876579e-02
753, 4.835794866085050e-01, -5.262630449761552e-02
779, 4.658685922622680e-01, -5.429180767915794e-02
805, 4.480717480182650e-01, -5.576013094638137e-02
831, 4.301885962486270e-01, -5.699841008622243e-02
857, 4.122794568538670e-01, -5.799729008177570e-02
883, 3.944020271301270e-01, -5.873840515398833e-02
909, 3.766198158264160e-01, -5.918290306399539e-02
935, 3.590588271617890e-01, -5.935947173098344e-02
961, 3.418258726596830e-01, -5.926878057814962e-02
987, 3.249974250793460e-01, -5.898005833937552e-02
1013, 3.086399734020230e-01, -5.849501472322518e-02
1039, 2.927811741828920e-01, -5.785667102103412e-02
1065, 2.774220108985900e-01, -5.710303287753486e-02
1091, 2.625653147697450e-01, -5.625598560240922e-02
1117, 2.482267022132870e-01, -5.531929017766115e-02
1143, 2.344165146350860e-01, -5.429949017163651e-02
1169, 2.210974693298340e-01, -5.322723881933569e-02
1195, 2.082438766956330e-01, -5.212000347075707e-02
1221, 1.958884000778200e-01, -5.096413000669971e-02
1247, 1.840233504772190e-01, -4.976727613561308e-02
1273, 1.725961565971370e-01, -4.855225112359612e-02
1299, 1.616173982620240e-01, -4.731520498642843e-02
1325, 1.511152982711790e-01, -4.604645835647696e-02
1351, 1.410477757453920e-01, -4.476108293685793e-02
1377, 1.314679384231570e-01, -4.344272005399386e-02
1403, 1.222792565822600e-01, -4.212048919364121e-02
1429, 1.134960949420930e-01, -4.078858795425355e-02
1455, 1.051684617996220e-01, -3.943390528229353e-02
1481, 9.719923138618471e-02, -3.807996036507145e-02
1507, 8.964005112648010e-02, -3.671307812166767e-02
1533, 8.247101306915280e-02, -3.533744133656715e-02
1559, 7.564741373062130e-02, -3.396090332821904e-02
1585, 6.917616724967959e-02, -3.258076105156484e-02
1611, 6.298619508743290e-02, -3.120836847947325e-02
1637, 5.711802840232850e-02, -2.983462390399903e-02
1663, 5.161416530609130e-02, -2.845099490718316e-02
1689, 4.642483592033390e-02, -2.706496533558931e-02
