"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.288941636719579e-03, 1.549555145566470e-01, 1.185577492865124e-05, 2.842325255510120e-04, 2.755573284349820e-07, 4.036569194473858e-04, 3.832220557283267e-01, 1.089384696956765e+00, 1.120599943995101e+00
51, 9.695732593536380e-01, 3.044588831288051e-03, 1.207523966205398e-01, 2.908626985613919e-05, 2.602758202213645e-04, 6.550751390969511e-08, -1.299314665978767e-04, 1.300662433325278e-01, 9.303820877434471e-01, 9.380486082855705e-01
77, 9.526804089546200e-01, 4.065653697292674e-03, 9.627889488638440e-02, 9.195468085882184e-06, 2.738145146583181e-04, 9.747695202111389e-08, -2.112818211461166e-04, 3.391124261067945e-02, 7.525977810112823e-01, 7.531224216422029e-01
103, 9.349957108497620e-01, 3.730700578824682e-03, 8.274184093619194e-02, -9.127416606420242e-06, 2.773072499059586e-04, 1.204183405847334e-07, -2.254793017619302e-04, -2.486385732238766e-02, 6.736760015862282e-01, 6.741063371458287e-01
129, 9.168222546577450e-01, 2.412826885701332e-03, 7.303957008390496e-02, -1.865719644535033e-05, 2.760818099609334e-04, 9.637435529260364e-08, -2.563603920331861e-04, -4.195400864443639e-02, 6.729848128721861e-01, 6.741277504669840e-01
155, 8.983380794525150e-01, 6.337828725331762e-04, 6.567078838046407e-02, -2.329818356555836e-05, 2.721088931604363e-04, 6.917194820264596e-08, -2.932632026081142e-04, -5.548729839179747e-02, 6.788372790884024e-01, 6.809364441681783e-01
181, 8.797067403793331e-01, -1.444485247342702e-03, 5.967140257352710e-02, -2.617975792874323e-05, 2.661208118875441e-04, 4.594119370455786e-08, -3.269390781946217e-04, -6.618095074605246e-02, 6.905659791749279e-01, 6.935668700433183e-01
207, 8.610174655914310e-01, -3.761454033169764e-03, 5.456283511773771e-02, -2.800080587403327e-05, 2.595658646966187e-04, 2.406803998540691e-08, -3.566207525115573e-04, -7.643258873531637e-02, 7.083398540329862e-01, 7.123055970653277e-01
233, 8.422674536705020e-01, -6.252922231007248e-03, 4.963383342108343e-02, -2.856983305007374e-05, 2.473093492417990e-04, -8.997095191879947e-09, -3.828947473575708e-04, -8.154671348864623e-02, 7.041092201177537e-01, 7.086567567933942e-01
259, 8.235722184181210e-01, -8.903861679526524e-03, 4.433772463061213e-02, -2.912417818672228e-05, 2.409165543393760e-04, -3.044698049996492e-09, -4.112607125775526e-04, -6.755115561512831e-02, 5.840395126086217e-01, 5.876899973839368e-01
285, 8.049457669258120e-01, -1.166117750500544e-02, 3.922667139038449e-02, -2.816646388457526e-05, 2.311421026050154e-04, -3.774112899268760e-08, -4.361712138896558e-04, -2.652766067227403e-02, 2.724947398008450e-01, 2.734290325084026e-01
311, 7.863141298294070e-01, -1.445475238206068e-02, 3.591482498345032e-02, -2.777340865389856e-05, 2.212333128853468e-04, -4.750233756913589e-08, -4.486663730474711e-04, 3.744525821678771e-03, 9.533652129890596e-02, 9.368376275255363e-02
337, 7.678796052932740e-01, -1.731088913894464e-02, 3.331624912710607e-02, -3.233078585519429e-05, 2.488762286360220e-04, 5.053400059228416e-09, -4.629296098981206e-04, 9.740937252133463e-03, 4.520329361135002e-02, 4.316905739270846e-02
363, 7.495508193969730e-01, -2.017306055550683e-02, 2.913796485434194e-02, -3.036202379329609e-05, 2.362301515027898e-04, -2.904398637851812e-08, -4.710323550275056e-04, 8.426723885534969e-03, 4.837895391646880e-02, 4.649432259965052e-02
389, 7.313483357429500e-01, -2.302784101724400e-02, 2.455894527496457e-02, -2.351215319076533e-05, 1.915093032192250e-04, -6.879844354986070e-08, -4.698275219315125e-04, 1.148782875304475e-03, 9.455575011154707e-02, 9.324644832021646e-02
415, 7.132214307785030e-01, -2.584580095981005e-02, 2.246923140547589e-02, -2.195503236358860e-05, 1.807654105416300e-04, -1.108688389973674e-07, -4.630370924749199e-04, -7.944921000997076e-03, 1.327020290179172e-01, 1.323555123126451e-01
441, 6.951977014541630e-01, -2.862383689143436e-02, 2.044841843708767e-02, -2.185007877004303e-05, 1.819852171655365e-04, -6.003288262957634e-08, -4.636628917297027e-04, -4.496129559767465e-03, 1.512846649046146e-01, 1.502141613313122e-01
467, 6.773055195808410e-01, -3.136138802752144e-02, 1.810036757680308e-02, -1.937408160717097e-05, 1.716303563621237e-04, -1.127773546014524e-07, -4.631743135272757e-04, -3.178608221423100e-03, 9.700068854163563e-02, 9.638353553034261e-02
