"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.335795307044110e-03, 1.470317125370397e-01, 1.440607794654302e-05, 2.812778223299436e-04, 2.718049222633585e-07, 3.678256318487813e-04, 3.825673255783426e-01, 1.057702938152335e+00, 1.090912731140789e+00
51, 9.695732593536380e-01, 3.256553836123169e-03, 1.155827459237700e-01, 3.104863178776702e-05, 2.600487486930405e-04, 6.679064615086064e-08, -1.337591369332632e-04, 1.343982575070630e-01, 9.159669156600676e-01, 9.245012951660340e-01
77, 9.526804089546200e-01, 4.395111419605783e-03, 9.261892893523689e-02, 9.848912629405808e-06, 2.733851517868415e-04, 9.950749800873466e-08, -2.049050098426929e-04, 3.423329209534062e-02, 7.149013680111396e-01, 7.154958925296951e-01
103, 9.349957108497620e-01, 4.044831257189195e-03, 7.982181465970113e-02, -9.951886209309163e-06, 2.767991492639388e-04, 1.213755952892078e-07, -2.152916649718753e-04, -2.605839519187336e-02, 6.328968586591703e-01, 6.334132462783413e-01
129, 9.168222546577450e-01, 2.634334847316829e-03, 7.050893334408470e-02, -2.010623245334887e-05, 2.755229317619493e-04, 9.619693441391660e-08, -2.441973868175000e-04, -4.378113103778616e-02, 6.410230601676721e-01, 6.423654424292216e-01
155, 8.983380794525150e-01, 7.414410233827792e-04, 6.336425331107154e-02, -2.482203799445525e-05, 2.715538476417873e-04, 6.773439174990985e-08, -2.835077285885562e-04, -5.916545152224496e-02, 6.609771504920878e-01, 6.634818371726582e-01
181, 8.797067403793331e-01, -1.452569667855200e-03, 5.753221133613015e-02, -2.762584399299584e-05, 2.656085568924069e-04, 4.322276705641516e-08, -3.212103474588227e-04, -7.045722652807004e-02, 6.800367162982155e-01, 6.835392782364083e-01
207, 8.610174655914310e-01, -3.883936104068931e-03, 5.260929212643343e-02, -2.936033808418950e-05, 2.591130425447113e-04, 2.004865171526999e-08, -3.549865670989524e-04, -8.187425103394699e-02, 7.085362307815272e-01, 7.131272603110986e-01
233, 8.422674536705020e-01, -6.487139620074334e-03, 4.791198408810458e-02, -2.979108372652060e-05, 2.468523602001646e-04, -1.452456941413649e-08, -3.850882359046535e-04, -9.011158557991204e-02, 7.280094007299175e-01, 7.334323822592416e-01
259, 8.235722184181210e-01, -9.243899309763760e-03, 4.284037939388292e-02, -3.026509234474489e-05, 2.405946533678040e-04, -9.620071080605874e-09, -4.171125761489404e-04, -8.205498771160870e-02, 6.519246738383377e-01, 6.568788006025685e-01
285, 8.049457669258120e-01, -1.209825810946102e-02, 3.760813344551465e-02, -2.910489976265905e-05, 2.309524711235243e-04, -4.419692131890773e-08, -4.466124143787176e-04, -3.608121380487841e-02, 3.191524030733917e-01, 3.209268262659199e-01
311, 7.863141298294070e-01, -1.497823480256093e-02, 3.372342855542952e-02, -2.819938308769806e-05, 2.195095491955233e-04, -5.582104649837101e-08, -4.634449288510556e-04, 4.041519271868752e-03, 8.537572380692764e-02, 8.372016218295239e-02
337, 7.678796052932740e-01, -1.790787579867383e-02, 3.041400932178281e-02, -3.141559188728580e-05, 2.396315632992622e-04, -9.478395970122667e-09, -4.797248930317674e-04, 1.161724317762423e-02, 2.639810065157098e-02, 2.424351164856812e-02
363, 7.495508193969730e-01, -2.083053605433670e-02, 2.666304263506432e-02, -2.931880029866460e-05, 2.264575118304316e-04, -4.795318284930258e-08, -4.850333801891402e-04, 7.092537702523533e-03, 4.982502263187578e-02, 4.808669884135749e-02
389, 7.313483357429500e-01, -2.373271204517493e-02, 2.305959622246655e-02, -2.359558483031549e-05, 1.897729322763176e-04, -7.387595630402407e-08, -4.822909059002378e-04, -3.167047633847402e-03, 1.153136748161470e-01, 1.143890512181112e-01
415, 7.132214307785030e-01, -2.658543576097921e-02, 2.108742011576736e-02, -2.191592611975936e-05, 1.804917897184929e-04, -1.194053377339558e-07, -4.791319514848309e-04, -1.150635408016869e-02, 1.478143122297488e-01, 1.478171319225775e-01
441, 6.951977014541630e-01, -2.938610351893962e-02, 1.918906749557013e-02, -2.180477867401377e-05, 1.820915025749021e-04, -6.689535239267206e-08, -4.806945742161099e-04, -7.188908026219374e-03, 1.643893722936628e-01, 1.635592523917892e-01
467, 6.773055195808410e-01, -3.213488497916122e-02, 1.698290998163977e-02, -1.920529295307180e-05, 1.716013975843192e-04, -1.213629711924280e-07, -4.797528814487178e-04, -5.102713240619472e-03, 1.035962829989020e-01, 1.031894209483026e-01
493, 6.594728827476500e-01, -3.480677673844036e-02, 1.800370502856828e-02, -1.884476176943717e-05, 1.634549458926647e-04, -1.207808446279338e-07, -4.572513978607546e-04, -1.011991132443757e-02, 1.517276543073906e-01, 1.515623604878363e-01
519, 6.418011188507080e-01, -3.742497740605703e-02, 1.573024543215859e-02, -1.608376869343162e-05, 1.499733919181537e-04, -1.124437014811411e-07, -4.635435725806751e-04, -7.824114044606111e-03, 1.610002490208101e-01, 1.604199297398189e-01
545, 6.243042349815370e-01, -3.999121229171099e-02, 1.158507283535862e-02, -1.314366460155828e-05, 1.444850079567267e-04, -1.313402781587516e-07, -4.873405696244139e-04, -3.649016499995327e-03, 1.864789502875440e-02, 1.897413641834341e-02
571, 6.065399646759030e-01, -4.237625243916619e-02, 1.117342254293530e-02, -1.205276316242394e-05, 1.426137728045833e-04, -1.588841333062274e-07, -4.847626112240752e-04, 2.467865559953160e-02, -1.460687054790881e-01, -1.480402508816273e-01
597, 5.888153314590450e-01, -4.466323116805286e-02, 1.370288427422849e-02, -1.296354861012511e-05, 1.447475372871664e-04, -1.250907295244267e-07, -4.666007177578378e-04, 2.973432770032976e-02, -9.710614590992180e-02, -1.001049388808519e-01
623, 5.713157057762150e-01, -4.690470081684994e-02, 1.410939402156820e-02, -1.398898179192646e-05, 1.626057231612810e-04, -1.047334370247341e-07, -4.682362975784845e-04, 3.136949890808580e-02, -1.999504835478349e-01, -2.022961929331542e-01
