"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 9.702497616042374e-04, 1.225927159598227e-01, 2.597709515953388e+00, -2.600600641707946e+00
51, 9.695732593536380e-01, 1.606797375858259e-03, 4.392490605545301e-02, 2.842785709185210e+00, -2.842948466991542e+00
77, 9.526804089546200e-01, 1.840557863061826e-03, 3.945715044449218e-02, 6.457183641393971e-01, -6.457313366395655e-01
103, 9.349957108497620e-01, 1.618196337030167e-03, -1.383433058743535e-02, 4.150489167942754e-01, -4.152673558520717e-01
129, 9.168222546577450e-01, 9.188436163516050e-04, -2.097817548629066e-02, 4.349465362870142e-01, -4.354520260292392e-01
155, 8.983380794525150e-01, -1.223507325739314e-04, -1.942729933729886e-02, 3.298984463345011e-01, -3.304651332121529e-01
181, 8.797067403793331e-01, -1.468532712210665e-03, -2.283659739453904e-02, 2.584595790126056e-01, -2.594552934567750e-01
207, 8.610174655914310e-01, -3.070589081741110e-03, -2.237704308215311e-02, 2.437017790232558e-01, -2.447268181148032e-01
233, 8.422674536705020e-01, -4.864397283209736e-03, -1.471897692293351e-02, 1.604534772429610e-01, -1.611204392015486e-01
259, 8.235722184181210e-01, -6.851158740436629e-03, -2.626039795481457e-02, 2.046233903641191e-01, -2.062702817666254e-01
285, 8.049457669258120e-01, -8.994709646616358e-03, -2.076974714002820e-02, 1.925583898477845e-01, -1.936661169099678e-01
311, 7.863141298294070e-01, -1.123702806464484e-02, -1.141163096662764e-02, 8.922393152910814e-02, -8.995031129640503e-02
337, 7.678796052932740e-01, -1.361942425322169e-02, -1.953936483029047e-02, 1.454962730549687e-01, -1.468020232943259e-01
363, 7.495508193969730e-01, -1.608651673050182e-02, -1.513346623112680e-02, 9.962225998619156e-02, -1.007544553202798e-01
389, 7.313483357429500e-01, -1.862534039832620e-02, -2.011537832866367e-02, 1.428771089073360e-01, -1.442861623582350e-01
415, 7.132214307785030e-01, -2.120301724564406e-02, -2.645832687749733e-03, 4.443467988647864e-02, -4.435999175085890e-02
441, 6.951977014541630e-01, -2.381252626997864e-02, -2.526325399891274e-02, 1.324007104035495e-01, -1.346616648010413e-01
467, 6.773055195808410e-01, -2.644782558796712e-02, -2.423465193205360e-02, 1.717235931988012e-01, -1.734220093212078e-01
