"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.275949046435096e-03, -1.440512285147685e-02, 7.845015621079039e-06, 3.884220756359173e-05, 3.944863828437578e-08, -9.775249373568574e-05, -2.237824677608898e-01, -2.554870157770727e+00, -2.564629563971939e+00
51, 9.695732593536380e-01, 2.963520864678332e-03, -1.304892277062527e-02, 6.779417994690098e-06, 4.233863984547576e-05, 4.567614586260320e-08, -6.143042340750772e-05, -1.271865763919064e-01, -1.659481681577756e+00, -1.664343584435006e+00
77, 9.526804089546200e-01, 3.863296531280902e-03, -1.363067217100492e-02, 4.111046196362777e-06, 1.890274939596076e-05, 2.101260397806836e-08, -4.450925020493950e-05, -1.434760375952253e-02, -1.250131831817324e+00, -1.250213894954539e+00
103, 9.349957108497620e-01, 3.382962659317192e-03, -1.516531538085768e-02, 4.323808439277278e-06, -6.861689906105615e-06, -1.381779241539339e-09, -3.491992859231480e-05, 5.936300985554316e-02, -1.102388780037682e+00, -1.103985946111912e+00
129, 9.168222546577450e-01, 1.927739334268433e-03, -1.644013721696905e-02, 5.957354448930768e-06, -2.226159986159501e-05, -1.181321077942417e-08, -3.153522167284264e-05, 9.869051345183796e-02, -1.105860114445407e+00, -1.110253294357688e+00
155, 8.983380794525150e-01, 4.467615750759833e-05, -1.733668712409754e-02, 7.322534613928083e-06, -3.137914172375826e-05, -1.835629179403325e-08, -3.115489313294393e-05, 1.244132625969798e-01, -1.169586370675525e+00, -1.176182812585217e+00
181, 8.797067403793331e-01, -2.091247088965064e-03, -1.799663925273178e-02, 8.170291074638874e-06, -3.497946236114437e-05, -1.207072525537974e-08, -3.213899637928812e-05, 1.474871651325211e-01, -1.250273752012682e+00, -1.258941122219920e+00
207, 8.610174655914310e-01, -4.419196034673644e-03, -1.848314457375288e-02, 9.096138109969683e-06, -3.968331171903466e-05, -1.909316763992747e-08, -3.275550902610832e-05, 1.676672985217919e-01, -1.331871271216356e+00, -1.342380671751708e+00
233, 8.422674536705020e-01, -6.882231668680543e-03, -1.864242095059188e-02, 9.716573001519591e-06, -4.281715939992318e-05, -1.837496052642313e-08, -3.197357311393350e-05, 1.846763146347893e-01, -1.392396221536988e+00, -1.404585907484311e+00
259, 8.235722184181210e-01, -9.475667394890924e-03, -1.875631273860819e-02, 1.015180323134819e-05, -4.377114336510662e-05, -1.039305986974512e-08, -3.244375540379399e-05, 1.995844398939686e-01, -1.434723506076554e+00, -1.448535676432543e+00
285, 8.049457669258120e-01, -1.215663798697506e-02, -1.880127435262131e-02, 1.069893550918175e-05, -4.650927203450240e-05, -1.854458100557824e-08, -3.255170143283408e-05, 2.122293307128827e-01, -1.495085326494253e+00, -1.510068225815100e+00
311, 7.863141298294070e-01, -1.486323587764056e-02, -1.859896601403340e-02, 1.097823434345101e-05, -4.815286578024662e-05, -1.715425299052031e-08, -3.152065149197384e-05, 2.242010886057771e-01, -1.551806867992477e+00, -1.567911677227983e+00
337, 7.678796052932740e-01, -1.762929635316905e-02, -1.838010808408839e-02, 1.021815373754262e-05, -4.174294493441959e-05, -4.339132919442100e-10, -3.241955857921359e-05, 2.402818630233104e-01, -1.623314711541710e+00, -1.640996003211058e+00
363, 7.495508193969730e-01, -2.040246973515900e-02, -1.861903046467032e-02, 1.166593707915685e-05, -5.129184170965520e-05, -2.019574926564423e-08, -3.316983512774066e-05, 2.527350789862328e-01, -1.703630681107990e+00, -1.722265966582178e+00
389, 7.313483357429500e-01, -2.317230614157159e-02, -1.853984461987604e-02, 1.095598694311229e-05, -4.659554034559817e-05, -2.118285567864514e-09, -3.422569548150012e-05, 2.655204761659209e-01, -1.781641714174014e+00, -1.801312730754264e+00
415, 7.132214307785030e-01, -2.591067292031351e-02, -1.859540842349660e-02, 1.145275222313097e-05, -4.998438760315203e-05, -1.566712630623402e-08, -3.577072473350730e-05, 2.740707014144392e-01, -1.863558583985217e+00, -1.883593363401685e+00
441, 6.951977014541630e-01, -2.861512768541405e-02, -1.835633529684173e-02, 1.064690314602266e-05, -4.504001344508554e-05, 2.786839958225088e-09, -3.648973200079048e-05, 2.841450293209077e-01, -1.933207994977279e+00, -1.953971788862602e+00
467, 6.773055195808410e-01, -3.128504616591708e-02, -1.820571945132375e-02, 1.076040698105159e-05, -4.599257322903109e-05, -5.891581507936423e-09, -3.723026777358758e-05, 2.910641344794119e-01, -2.013382011528927e+00, -2.034302103856284e+00
493, 6.594728827476500e-01, -3.389369047787433e-02, -1.781184233490716e-02, 1.045445232657439e-05, -4.517024237597758e-05, -3.043846180036362e-09, -3.611162748306528e-05, 2.930268684542743e-01, -2.054929903431134e+00, -2.075706689259693e+00
519, 6.418011188507080e-01, -3.646288654643441e-02, -1.750685177189043e-02, 1.037977620602481e-05, -4.480363119142056e-05, 3.404770547066760e-09, -3.677328447658578e-05, 3.031518894090339e-01, -2.131268873963592e+00, -2.152713328449321e+00
545, 6.243042349815370e-01, -3.899245437940974e-02, -1.741225907003649e-02, 9.840475503452708e-06, -4.233268125808382e-05, 6.889594546809194e-09, -3.941723676374918e-05, 3.063121660180020e-01, -2.233857709617383e+00, -2.254758624498039e+00
571, 6.065399646759030e-01, -4.135072949746949e-02, -1.716159593114705e-02, 9.104255901644364e-06, -3.907295745877867e-05, 5.207519914778290e-09, -4.095648441676748e-05, 2.991399410218790e-01, -2.344162101812060e+00, -2.363162885408007e+00
597, 5.888153314590450e-01, -4.361997147434526e-02, -1.682530849916446e-02, 8.454118808153930e-06, -3.505290247126133e-05, 1.434187447947284e-08, -4.137051297906704e-05, 2.975029431568933e-01, -2.385787837083946e+00, -2.404254299504433e+00
623, 5.713157057762150e-01, -4.585134761062586e-02, -1.656612066588990e-02, 8.159567833069428e-06, -3.370167162146251e-05, 1.604419880645462e-08, -4.187197520308170e-05, 2.980034938081055e-01, -2.446402069527718e+00, -2.464477482316410e+00
649, 5.538190603256230e-01, -4.797403690967833e-02, -1.629313664340146e-02, 7.966938881686180e-06, -3.410918702473500e-05, 1.288738234046316e-08, -4.230614763320590e-05, 2.897940867341478e-01, -2.513653382251372e+00, -2.530292993579482e+00
675, 5.363336801528930e-01, -4.998473208309208e-02, -1.604057988858225e-02, 7.496643183503476e-06, -3.163662961752728e-05, 2.144739708325685e-08, -4.402340521752813e-05, 2.832411602951729e-01, -2.590981221220355e+00, -2.606413276801415e+00
701, 5.188096761703490e-01, -5.186057129010997e-02, -1.577395378998785e-02, 7.338606168384550e-06, -3.199379873927897e-05, 1.690272570793171e-08, -4.622819596472466e-05, 2.712914586584205e-01, -2.689613325096915e+00, -2.703256775629281e+00
727, 5.012295246124270e-01, -5.358667709470693e-02, -1.474056249258234e-02, 5.832895716378468e-06, -1.891430529773719e-05, 3.100986954390724e-08, -4.617930167689448e-05, 2.558300347097036e-01, -2.791373597818710e+00, -2.803068840146874e+00
753, 4.835794866085050e-01, -5.514702375927329e-02, -1.431527200598453e-02, 6.083496470170080e-06, -2.469618690607294e-05, 2.406152122313616e-08, -4.633813699221999e-05, 2.371607158345189e-01, -2.882567276997631e+00, -2.892305582158547e+00
779, 4.658685922622680e-01, -5.653019340612754e-02, -1.383095418140476e-02, 5.595963577209543e-06, -2.004416670653312e-05, 2.677289164835907e-08, -4.869658289004122e-05, 2.138202817999688e-01, -2.993706144404021e+00, -3.001331625097259e+00
805, 4.480717480182650e-01, -5.770708744697878e-02, -1.314345878775573e-02, 5.083455293727152e-06, -1.496984527025422e-05, 3.039695243804424e-08, -5.061077496271529e-05, 1.840682069979430e-01, -3.130147454687585e+00, -3.135554417794294e+00
831, 4.301885962486270e-01, -5.864706855520351e-02, -1.235343043073442e-02, 4.679175705324902e-06, -9.569099415566760e-06, 3.392354450507871e-08, -5.243949622694711e-05, 1.484385038696419e-01, -3.265678996683034e+00, -3.269050699761513e+00
857, 4.122794568538670e-01, -5.934393632036607e-02, -1.151774818505345e-02, 4.394138806350664e-06, -3.910393189819628e-06, 3.712109197851976e-08, -5.453804861563691e-05, 1.066057548829056e-01, -3.358342079946302e+00, -3.360033676686627e+00
883, 3.944020271301270e-01, -5.978235116886082e-02, -1.069870668132387e-02, 4.252020629155476e-06, 2.286919540593383e-06, 4.028997561177708e-08, -5.719596361201613e-05, 5.665146444090018e-02, -3.457288072369038e+00, -3.457752185033252e+00
909, 3.766198158264160e-01, -5.992645226020034e-02, -9.949040952762733e-03, 4.264333502703471e-06, 8.522700656991831e-06, 4.316767315871469e-08, -6.050398778050432e-05, 4.345258165115823e-03, -3.521575504671736e+00, -3.521577769648292e+00
935, 3.590588271617890e-01, -5.980878564635282e-02, -9.237353071058569e-03, 4.416729086930971e-06, 1.426538449135051e-05, 4.540722143534152e-08, -6.399258655981892e-05, -4.668215553918482e-02, -3.540955405225346e+00, -3.541261372799401e+00
961, 3.418258726596830e-01, -5.943328858243743e-02, -8.533413937682536e-03, 4.650631951586258e-06, 1.899788093774881e-05, 4.633123479738884e-08, -6.733860950173805e-05, -9.202186898982875e-02, -3.501411778576628e+00, -3.502618146193567e+00
987, 3.249974250793460e-01, -5.887164737850841e-02, -7.844874566611813e-03, 5.162817877522487e-06, 2.716120727979578e-05, 5.613298387454207e-08, -7.067214154165217e-05, -1.261336059661041e-01, -3.426379707737887e+00, -3.428689596394733e+00
1013, 3.086399734020230e-01, -5.812755555861203e-02, -6.939117394255994e-03, 5.568815203144335e-06, 3.185029620803140e-05, 4.768876201411702e-08, -7.077372909472446e-05, -1.641602932442302e-01, -3.341097236976375e+00, -3.345124650576395e+00
1039, 2.927811741828920e-01, -5.724511636533573e-02, -5.834718574848619e-03, 5.961221217361188e-06, 3.738482220533486e-05, 5.684502187672084e-08, -6.854627791477950e-05, -1.819856601855200e-01, -3.187956973326675e+00, -3.193135984675504e+00
1065, 2.774220108985900e-01, -5.626279107076816e-02, -5.204400394399412e-03, 5.941720169135915e-06, 3.449584954653084e-05, 4.583155644676170e-08, -6.831398280955892e-05, -1.998928164716005e-01, -3.071425996420204e+00, -3.077914169346586e+00
1091, 2.625653147697450e-01, -5.520278750335654e-02, -4.321837097641338e-03, 6.977518062756512e-06, 4.611242702048854e-05, 6.512470154273170e-08, -6.824477766250311e-05, -2.108006082602326e-01, -2.962678497598217e+00, -2.970145174913317e+00
1117, 2.482267022132870e-01, -5.406922150598900e-02, -4.189314525926226e-03, 7.298345976467333e-06, 4.648006808641893e-05, 6.257189421928783e-08, -6.854747815125807e-05, -2.249842861233622e-01, -2.861677543010425e+00, -2.870481856022964e+00
1143, 2.344165146350860e-01, -5.286876972334398e-02, -4.315483972277104e-03, 6.617233372781274e-06, 3.741224241189972e-05, 4.128594180742644e-08, -6.679616414815528e-05, -2.354674025204254e-01, -2.730054287732261e+00, -2.740172478642200e+00
1169, 2.210974693298340e-01, -5.163151559458154e-02, -3.827146019538156e-03, 6.699988853836944e-06, 3.850355620713698e-05, 4.248220495895892e-08, -6.336816546307652e-05, -2.384739113262259e-01, -2.607542152868158e+00, -2.618405292651423e+00
1195, 2.082438766956330e-01, -5.037450946351805e-02, -3.665604259505593e-03, 7.172335140939003e-06, 4.122814139864274e-05, 5.509651812221190e-08, -6.380151689446420e-05, -2.377912313638612e-01, -2.509008786623205e+00, -2.520203343374246e+00
1221, 1.958884000778200e-01, -4.908430123357694e-02, -3.594168611712838e-03, 7.288158011468333e-06, 4.017785773714474e-05, 4.012030148240320e-08, -6.359736047120635e-05, -2.509402742151436e-01, -2.426688356034896e+00, -2.439607499439795e+00
1247, 1.840233504772190e-01, -4.776819526898132e-02, -3.002552899040506e-03, 7.033303331095641e-06, 3.860589416759387e-05, 3.909024864219033e-08, -5.948006622696584e-05, -2.497095137250903e-01, -2.306125513845434e+00, -2.319578409736622e+00
1273, 1.725961565971370e-01, -4.644821989403342e-02, -2.452871495827956e-03, 8.454161841543153e-06, 4.899027810065379e-05, 6.051518492263341e-08, -5.809810729514157e-05, -2.473295826062906e-01, -2.219665584975862e+00, -2.233353072841523e+00
1299, 1.616173982620240e-01, -4.512037472384092e-02, -2.615356459121797e-03, 7.053759071812834e-06, 3.653289947160466e-05, 3.104898090413217e-08, -5.662017452202399e-05, -2.556621673084141e-01, -2.131629983666820e+00, -2.146885720738795e+00
1325, 1.511152982711790e-01, -4.377486554216687e-02, -2.425748770944244e-03, 7.269503322046857e-06, 3.746448412474867e-05, 4.149293738737772e-08, -5.483983952824691e-05, -2.516122355875036e-01, -2.032426560726622e+00, -2.047890812337510e+00
1351, 1.410477757453920e-01, -4.242608035111899e-02, -2.166370492395072e-03, 8.634646682252426e-06, 4.504545548391325e-05, 4.843274936984212e-08, -5.447181486134110e-05, -2.582754383974597e-01, -1.961791417789156e+00, -1.978677510477032e+00
