"PointID","x","y"
25, 9.853970408439640e-01, 9.645016019749000e-04
51, 9.695732593536380e-01, 1.578139728640821e-03
77, 9.526804089546200e-01, 1.786291456172661e-03
103, 9.349957108497620e-01, 1.544769169431757e-03
129, 9.168222546577450e-01, 8.293337824749222e-04
155, 8.983380794525150e-01, -2.280042327943955e-04
181, 8.797067403793331e-01, -1.590243784063262e-03
207, 8.610174655914310e-01, -3.207218177565223e-03
233, 8.422674536705020e-01, -5.014147798048411e-03
259, 8.235722184181210e-01, -7.011911677963193e-03
285, 8.049457669258120e-01, -9.164324113064991e-03
311, 7.863141298294070e-01, -1.141344908312094e-02
337, 7.678796052932740e-01, -1.380061855885476e-02
363, 7.495508193969730e-01, -1.627059875902204e-02
389, 7.313483357429500e-01, -1.881054224677619e-02
415, 7.132214307785030e-01, -2.138769778867421e-02
441, 6.951977014541630e-01, -2.399517051912403e-02
467, 6.773055195808410e-01, -2.662705605777547e-02
493, 6.594728827476500e-01, -2.925107269219345e-02
519, 6.418011188507080e-01, -3.188346907472168e-02
545, 6.243042349815370e-01, -3.451824712390991e-02
571, 6.065399646759030e-01, -3.702232298908613e-02
597, 5.888153314590450e-01, -3.947186998598140e-02
623, 5.713157057762150e-01, -4.191132441571275e-02
649, 5.538190603256230e-01, -4.426808491430304e-02
675, 5.363336801528930e-01, -4.653509033352123e-02
701, 5.188096761703490e-01, -4.868684830002254e-02
727, 5.012295246124270e-01, -5.070568416367902e-02
753, 4.835794866085050e-01, -5.257292101347132e-02
779, 4.658685922622680e-01, -5.427424993080569e-02
805, 4.480717480182650e-01, -5.577843117229216e-02
831, 4.301885962486270e-01, -5.705237313107898e-02
857, 4.122794568538670e-01, -5.808637593675329e-02
883, 3.944020271301270e-01, -5.886174582408015e-02
909, 3.766198158264160e-01, -5.933930931437831e-02
935, 3.590588271617890e-01, -5.954734771669733e-02
961, 3.418258726596830e-01, -5.948620604283637e-02
987, 3.249974250793460e-01, -5.922488971259469e-02
1013, 3.086399734020230e-01, -5.876494773058780e-02
1039, 2.927811741828920e-01, -5.814934097182439e-02
1065, 2.774220108985900e-01, -5.741607976131524e-02
