"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 9.466127156592971e-04, -3.249668141969629e-02, 6.843260270125165e-06, 1.660585458182485e-05, 1.611377703541206e-08, -1.658062170190831e-04, -1.355491317826646e-01, -2.702838230630683e+00, -2.706174336369723e+00
51, 9.695732593536380e-01, 1.491685499783324e-03, -2.569288992728192e-02, 3.260046484846918e-06, 2.125596183430687e-05, 4.456824082365698e-08, -6.614970543356312e-05, -4.190984636744906e-02, -2.092270126752353e+00, -2.092688973602613e+00
77, 9.526804089546200e-01, 1.631538864054447e-03, -2.157167199853489e-02, 3.431499254682477e-06, 1.184903242308407e-05, 2.628672971050243e-08, -4.552351099003558e-05, 8.525843578375162e-03, -1.752848144596710e+00, -1.752868306972773e+00
103, 9.349957108497620e-01, 1.351443048180169e-03, -1.984460304796033e-02, 3.664783792872599e-06, 2.214666311996685e-06, 1.230428997142607e-08, -3.886679146931676e-05, 4.398984679255086e-02, -1.625694452682365e+00, -1.626288026003449e+00
129, 9.168222546577450e-01, 6.128214077314419e-04, -1.914247251539650e-02, 4.079909891596498e-06, -6.555713620027180e-06, 5.203839970560772e-09, -3.432760928781620e-05, 7.469922369682423e-02, -1.564976947120856e+00, -1.566756043968557e+00
155, 8.983380794525150e-01, -4.659311956622308e-04, -1.894734013195305e-02, 4.703558955854233e-06, -1.369392464988999e-05, 7.014690945875386e-10, -3.180464566356517e-05, 9.835424503969638e-02, -1.530376558908483e+00, -1.533530534604050e+00
181, 8.797067403793331e-01, -1.849645193745793e-03, -1.896310111466143e-02, 5.434783881720806e-06, -1.984842578006095e-05, -2.565330446815980e-09, -3.037131968558278e-05, 1.198998258610563e-01, -1.522448892100341e+00, -1.527159387094426e+00
207, 8.610174655914310e-01, -3.485937454402117e-03, -1.905746622824628e-02, 6.124785796503597e-06, -2.468049434488895e-05, -4.489114299607979e-09, -2.938882174745677e-05, 1.372133895201220e-01, -1.521452532356865e+00, -1.527623722174828e+00
233, 8.422674536705020e-01, -5.308417816483997e-03, -1.918528558188981e-02, 6.954429224771959e-06, -3.066005930615394e-05, -1.019702813846067e-08, -2.849218577372917e-05, 1.518321250009137e-01, -1.522800287422108e+00, -1.530345718238154e+00
259, 8.235722184181210e-01, -7.317365234966727e-03, -1.933255344787228e-02, 7.534590718600828e-06, -3.289357972969552e-05, -3.438160285117595e-09, -2.884535090822968e-05, 1.680723064651609e-01, -1.536648468189693e+00, -1.545808649236522e+00
285, 8.049457669258120e-01, -9.476689609091720e-03, -1.948214243055762e-02, 8.278254342848999e-06, -3.710925815912235e-05, -1.265080916742500e-08, -2.896283867473828e-05, 1.807248336177732e-01, -1.560955391726811e+00, -1.571377319452972e+00
311, 7.863141298294070e-01, -1.172873795505039e-02, -1.937662860504347e-02, 8.551822499309861e-06, -3.787157743949795e-05, -7.601518588771685e-09, -2.780145871108518e-05, 1.923474683804436e-01, -1.575231724688531e+00, -1.586924723095116e+00
337, 7.678796052932740e-01, -1.411512436603861e-02, -1.938223562460636e-02, 9.144943479244999e-06, -4.032664766665698e-05, -8.094815891747874e-09, -2.763936664117814e-05, 2.066213999445430e-01, -1.600749402343054e+00, -1.614022852471613e+00
