"PointID","x","y"
25, 9.853970408439640e-01, 1.103357163130302e-03
51, 9.695732593536380e-01, 2.186450455362653e-03
77, 9.526804089546200e-01, 2.664538614207960e-03
103, 9.349957108497620e-01, 2.247497797920201e-03
129, 9.168222546577450e-01, 1.117852634926062e-03
155, 8.983380794525150e-01, -3.929680487743309e-04
181, 8.797067403793331e-01, -2.178611103214785e-03
207, 8.610174655914310e-01, -4.181318664051950e-03
233, 8.422674536705020e-01, -6.339376683364394e-03
259, 8.235722184181210e-01, -8.651106036437029e-03
285, 8.049457669258120e-01, -1.107785063299327e-02
311, 7.863141298294070e-01, -1.356058899149236e-02
337, 7.678796052932740e-01, -1.613762164555102e-02
363, 7.495508193969730e-01, -1.875580996727919e-02
389, 7.313483357429500e-01, -2.140400362375428e-02
415, 7.132214307785030e-01, -2.405213148003407e-02
441, 6.951977014541630e-01, -2.669585229302437e-02
467, 6.773055195808410e-01, -2.933219417543633e-02
493, 6.594728827476500e-01, -3.193181628385680e-02
519, 6.418011188507080e-01, -3.451405803021414e-02
545, 6.243042349815370e-01, -3.707605375682815e-02
571, 6.065399646759030e-01, -3.948505522312444e-02
597, 5.888153314590450e-01, -4.182078097716272e-02
623, 5.713157057762150e-01, -4.413146662553021e-02
649, 5.538190603256230e-01, -4.634526941552925e-02
675, 5.363336801528930e-01, -4.845718043900681e-02
701, 5.188096761703490e-01, -5.044311289188279e-02
727, 5.012295246124270e-01, -5.228693438795558e-02
753, 4.835794866085050e-01, -5.397145184151387e-02
779, 4.658685922622680e-01, -5.548400855310012e-02
805, 4.480717480182650e-01, -5.679459613285635e-02
831, 4.301885962486270e-01, -5.787156377523337e-02
857, 4.122794568538670e-01, -5.870728665570302e-02
883, 3.944020271301270e-01, -5.928507147341715e-02
909, 3.766198158264160e-01, -5.956772788985312e-02
935, 3.590588271617890e-01, -5.958607475267301e-02
961, 3.418258726596830e-01, -5.934258887408699e-02
987, 3.249974250793460e-01, -5.890786082693730e-02
1013, 3.086399734020230e-01, -5.828469452480062e-02
1039, 2.927811741828920e-01, -5.751670881865884e-02
1065, 2.774220108985900e-01, -5.664216062237520e-02
1091, 2.625653147697450e-01, -5.568310406083241e-02
1117, 2.482267022132870e-01, -5.464347290632813e-02
1143, 2.344165146350860e-01, -5.352985371471075e-02
1169, 2.210974693298340e-01, -5.237256851228559e-02
1195, 2.082438766956330e-01, -5.118882943334516e-02
1221, 1.958884000778200e-01, -4.996503658300320e-02
1247, 1.840233504772190e-01, -4.870860815571223e-02
1273, 1.725961565971370e-01, -4.744189996002278e-02
1299, 1.616173982620240e-01, -4.616092137799889e-02
1325, 1.511152982711790e-01, -4.485585895942380e-02
1351, 1.410477757453920e-01, -4.354137590971818e-02
1377, 1.314679384231570e-01, -4.220096619471866e-02
1403, 1.222792565822600e-01, -4.086323941479636e-02
1429, 1.134960949420930e-01, -3.952218150496001e-02
1455, 1.051684617996220e-01, -3.816441165031233e-02
1481, 9.719923138618471e-02, -3.681311463624615e-02
1507, 8.964005112648010e-02, -3.545432200545209e-02
1533, 8.247101306915280e-02, -3.409190180948792e-02
1559, 7.564741373062130e-02, -3.273350237422697e-02
1585, 6.917616724967959e-02, -3.137613627899422e-02
1611, 6.298619508743290e-02, -3.003120671725300e-02
1637, 5.711802840232850e-02, -2.868925615663065e-02
1663, 5.161416530609130e-02, -2.734120097636982e-02
1689, 4.642483592033390e-02, -2.599450484712353e-02
1715, 4.156750440597530e-02, -2.464464898657570e-02
1741, 3.698146343231200e-02, -2.329939893257316e-02
1767, 3.265759348869320e-02, -2.195799923864486e-02
1793, 2.861636877059940e-02, -2.061650242766810e-02
1819, 2.490270137786870e-02, -1.926791427022027e-02
1845, 2.143678069114690e-02, -1.792088702831209e-02
1871, 1.820489764213560e-02, -1.657552492444461e-02
1897, 1.524919271469120e-02, -1.522624928958489e-02
1923, 1.256430149078370e-02, -1.387269513544023e-02
1949, 1.017087697982790e-02, -1.251239929880872e-02
1975, 8.062899112701419e-03, -1.114514688650283e-02
2001, 6.177186965942380e-03, -9.775887618502385e-03
2027, 4.468053579330440e-03, -8.407991388442091e-03
2053, 3.018766641616820e-03, -7.034210677277472e-03
2079, 1.912891864776610e-03, -5.646943434957859e-03
2105, 1.121968030929570e-03, -4.246102788631139e-03
