"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.273304215547406e-03, 1.462295169316140e-01, 1.222365113548536e-05, 2.847867598923698e-04, 2.729068003151984e-07, 3.644186022660506e-04, 3.672846388275222e-01, 1.030478817308909e+00, 1.059634185768782e+00
51, 9.695732593536380e-01, 2.951275732617618e-03, 1.152431688704061e-01, 2.736243556371153e-05, 2.640792992159788e-04, 7.528833977545675e-08, -1.344216940056935e-04, 1.245714298597235e-01, 9.135689757847570e-01, 9.205186686918974e-01
77, 9.526804089546200e-01, 3.843250059516141e-03, 9.282539761177204e-02, 6.988175734345066e-06, 2.774915180501157e-04, 1.032827353133549e-07, -2.074643126084681e-04, 2.784075488377108e-02, 7.312450868835336e-01, 7.315239799906637e-01
103, 9.349957108497620e-01, 3.361632296548697e-03, 8.037381994377589e-02, -1.151219155909820e-05, 2.809549156992957e-04, 1.229595508995361e-07, -2.219921831359246e-04, -2.891795856416216e-02, 6.564796698859396e-01, 6.570842769602535e-01
129, 9.168222546577450e-01, 1.908946025307301e-03, 7.144702008802856e-02, -2.079782602322127e-05, 2.798783165576932e-04, 9.953105884980721e-08, -2.555369346502886e-04, -4.513339524214181e-02, 6.603123495496144e-01, 6.616869374454709e-01
155, 8.983380794525150e-01, 2.954097851691072e-05, 6.463993509923725e-02, -2.467839324122255e-05, 2.722915482758067e-04, 6.066669149604932e-08, -2.944618905915332e-04, -5.794625847464778e-02, 6.712191871249592e-01, 6.735594609908915e-01
181, 8.797067403793331e-01, -2.102393953157469e-03, 5.847230008838573e-02, -2.680913762818009e-05, 2.679039839674794e-04, 5.817631328846573e-08, -3.344533901002921e-04, -6.741912543438817e-02, 6.973879123236508e-01, 7.004626007865906e-01
207, 8.610174655914310e-01, -4.426066020470094e-03, 5.302521534860087e-02, -2.773024499211532e-05, 2.600806644066165e-04, 1.257884157479105e-08, -3.670548787760104e-04, -7.252463209174217e-02, 6.835093477578069e-01, 6.871898411961544e-01
233, 8.422674536705020e-01, -6.884572129541629e-03, 4.847336943802866e-02, -2.867984842443377e-05, 2.514681545875349e-04, 1.466696503891858e-09, -3.875104473370763e-04, -5.998314163265461e-02, 5.665239099332212e-01, 5.694592143928146e-01
259, 8.235722184181210e-01, -9.473411389369201e-03, 4.304587132203042e-02, -2.877389788905331e-05, 2.450570273645621e-04, 7.518672012523016e-09, -4.123422990949243e-04, -2.738353876110274e-02, 3.277582792288452e-01, 3.283697830293681e-01
285, 8.049457669258120e-01, -1.214991905288299e-02, 3.825826641928510e-02, -2.782597599322577e-05, 2.352029196942987e-04, -2.445291957210372e-08, -4.297417156130698e-04, 1.270498324787084e-03, 9.756802301513204e-02, 9.638532422379988e-02
311, 7.863141298294070e-01, -1.485234181149254e-02, 3.565706234106711e-02, -2.760064090955867e-05, 2.258131151661777e-04, -3.417787885721321e-08, -4.344426006935215e-04, 1.197204858179420e-02, 5.378901893960789e-02, 5.146759623290909e-02
337, 7.678796052932740e-01, -1.761467978248384e-02, 3.381204699124152e-02, -3.319689296900025e-05, 2.607808702417354e-04, 3.253066835120022e-08, -4.418565071088615e-04, 1.027116069218932e-02, 5.921619639309590e-02, 5.702844906408214e-02
363, 7.495508193969730e-01, -2.038463144001920e-02, 2.949078562511580e-02, -2.776432074318782e-05, 2.236275165881765e-04, -5.231594258413142e-08, -4.460094516891730e-04, 5.941625893343603e-03, 6.642801092308798e-02, 6.478744478284303e-02
389, 7.313483357429500e-01, -2.315177950444966e-02, 2.587403397469997e-02, -2.488155638796635e-05, 2.037603758960140e-04, -3.917856227345589e-08, -4.436560462771957e-04, 3.853037169170368e-03, 9.770281482953574e-02, 9.602362783825077e-02
415, 7.132214307785030e-01, -2.588798474025422e-02, 2.362284780283506e-02, -2.215351109582617e-05, 1.849684120488585e-04, -9.757329944325324e-08, -4.371440593958591e-04, -3.814421778357525e-03, 1.221574892983041e-01, 1.213654315810140e-01
441, 6.951977014541630e-01, -2.859078941053352e-02, 2.152120954335520e-02, -2.202922490836045e-05, 1.855005654758258e-04, -4.887355319406002e-08, -4.366963182837039e-04, 6.030790426789469e-04, 1.320966624821961e-01, 1.305544249132652e-01
467, 6.773055195808410e-01, -3.125953742483449e-02, 1.912817933360939e-02, -1.966527382558838e-05, 1.752131336564314e-04, -9.921711302992853e-08, -4.358243120146738e-04, 1.875479982274873e-03, 7.723311272326151e-02, 7.613014734361567e-02
493, 6.594728827476500e-01, -3.386744540746500e-02, 1.971663929472577e-02, -1.933086566357912e-05, 1.670449328689626e-04, -9.949330137782536e-08, -4.156224645111316e-04, -2.904540924123518e-03, 1.200378696448641e-01, 1.192009606381577e-01
519, 6.418011188507080e-01, -3.643629779996492e-02, 1.737645449543967e-02, -1.681812188953170e-05, 1.539739060476750e-04, -9.242403673577811e-08, -4.218677614233515e-04, -1.159160436373570e-03, 1.295974190796070e-01, 1.284229811898213e-01
545, 6.243042349815370e-01, -3.896586492951060e-02, 1.347453513858115e-02, -1.405759049378600e-05, 1.484111880704914e-04, -1.104419807566932e-07, -4.437548486486602e-04, 7.503995119621260e-04, 1.053976117779152e-02, 1.033688399834614e-02
571, 6.065399646759030e-01, -4.132444508070057e-02, 1.301841465483400e-02, -1.292736001306870e-05, 1.461316970824581e-04, -1.360170231158607e-07, -4.416189216380576e-04, 2.515883055453658e-02, -1.296189183437843e-01, -1.317840609340518e-01
597, 5.888153314590450e-01, -4.359425956616993e-02, 1.526936983106100e-02, -1.369277465455871e-05, 1.471909883685961e-04, -1.066779034209710e-07, -4.253821596858838e-04, 2.903451345308981e-02, -8.001770233256199e-02, -8.305298407375619e-02
