"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.227654678073172e-03, 2.398590009628872e-01, 2.142232036409909e+00, -2.154826425128513e+00
51, 9.695732593536380e-01, 2.743991207843897e-03, 1.040264048801213e-01, 2.429197093634678e+00, -2.430532489449837e+00
77, 9.526804089546200e-01, 3.517283268619001e-03, 4.575216558097311e-02, 4.956140090752130e-01, -4.959872134600525e-01
103, 9.349957108497620e-01, 3.039755852366027e-03, -1.972861636798579e-02, 3.013945247873975e-01, -3.020117508087494e-01
129, 9.168222546577450e-01, 1.658104863467044e-03, -3.415786101166177e-02, 3.832538374249184e-01, -3.847718647568774e-01
155, 8.983380794525150e-01, -1.375601964822682e-04, -2.548361367418715e-02, 2.619552607486519e-01, -2.631866261907153e-01
181, 8.797067403793331e-01, -2.189783473091402e-03, -3.764285120813884e-02, 2.863060738221370e-01, -2.887331114024061e-01
207, 8.610174655914310e-01, -4.438201195269026e-03, -3.164648560464759e-02, 2.730548398550518e-01, -2.748742638108790e-01
233, 8.422674536705020e-01, -6.824744792049977e-03, -1.679142193096812e-02, 1.312958053290768e-01, -1.323645334897010e-01
259, 8.235722184181210e-01, -9.345886479222075e-03, -3.186040887080700e-02, 2.060892108120788e-01, -2.085085443393332e-01
285, 8.049457669258120e-01, -1.196032396421413e-02, -2.611370416272450e-02, 1.917009546979662e-01, -1.934690745647833e-01
311, 7.863141298294070e-01, -1.460730528139736e-02, -1.435167288844236e-02, 9.487751474723355e-02, -9.595482354102049e-02
337, 7.678796052932740e-01, -1.732216666729781e-02, -2.518075742491306e-02, 1.701373636812635e-01, -1.719906761792458e-01
363, 7.495508193969730e-01, -2.005258243992893e-02, -1.689366025404797e-02, 1.076709772988522e-01, -1.089854784187882e-01
389, 7.313483357429500e-01, -2.278808241944467e-02, -2.525748606979231e-02, 1.654860941824761e-01, -1.674018995270963e-01
415, 7.132214307785030e-01, -2.550012237179827e-02, -5.380846400742156e-03, 6.121511740908651e-02, -6.133856591121722e-02
441, 6.951977014541630e-01, -2.818582706830973e-02, -1.909875136257530e-02, 9.384198535715392e-02, -9.563091448329356e-02
467, 6.773055195808410e-01, -3.084399315264446e-02, -2.939021612461900e-02, 1.941482986086082e-01, -1.963586639192053e-01
493, 6.594728827476500e-01, -3.344720012334227e-02, 1.893670692924016e-02, -8.587399787401759e-02, 8.770696070737587e-02
519, 6.418011188507080e-01, -3.601663971344772e-02, -1.431260342265752e-02, 7.384131011083969e-02, -7.513140562282657e-02
545, 6.243042349815370e-01, -3.855142625812449e-02, -4.713945940925447e-02, 3.026126548470776e-01, -3.062211653008041e-01
571, 6.065399646759030e-01, -4.091951746962643e-02, -1.203903095015210e-03, 6.736278422538444e-02, -6.694805147275741e-02
597, 5.888153314590450e-01, -4.320255587355767e-02, 1.704312565570298e-02, -1.402474409097325e-01, 1.412757260605975e-01
623, 5.713157057762150e-01, -4.545097728755385e-02, -3.112243059323976e-02, 1.930404463817636e-01, -1.954132378191647e-01
649, 5.538190603256230e-01, -4.759364902389389e-02, 1.027055590621979e-02, -3.101721872639297e-02, 3.201592939284350e-02
675, 5.363336801528930e-01, -4.962682611374654e-02, 3.571537390340192e-03, -4.894290237467581e-02, 4.903563808079189e-02
701, 5.188096761703490e-01, -5.152732626761947e-02, -3.763404668956905e-02, 3.132394014007636e-01, -3.154522913301267e-01
727, 5.012295246124270e-01, -5.327995677847676e-02, 4.936771607218722e-03, -1.876126801660916e-03, 2.333837543188408e-03
753, 4.835794866085050e-01, -5.486840673298861e-02, 2.969646114073024e-03, -4.462073485145277e-02, 4.471203079039572e-02
779, 4.658685922622680e-01, -5.628096653890625e-02, -9.080530532461320e-03, 9.631065473637333e-02, -9.671774155733606e-02
805, 4.480717480182650e-01, -5.748832977937188e-02, -2.518778185208421e-03, 5.189044920075015e-02, -5.194749645462017e-02
831, 4.301885962486270e-01, -5.845963654689072e-02, -1.331049180978245e-03, 2.840654099499086e-02, -2.843770266715718e-02
857, 4.122794568538670e-01, -5.918837715480220e-02, -9.614587029070341e-04, 2.548096015896384e-02, -2.549886630115424e-02
883, 3.944020271301270e-01, -5.965892407028747e-02, -3.572555528536713e-04, 3.039995042342875e-02, -3.040143008524859e-02
909, 3.766198158264160e-01, -5.983513723731823e-02, -7.620747758148050e-04, 1.721749638572599e-02, -1.721938657104449e-02
935, 3.590588271617890e-01, -5.974919092565813e-02, 2.218256987475315e-03, 1.551784971875443e-02, -1.554410199995414e-02
961, 3.418258726596830e-01, -5.940470779045111e-02, -4.344789984807428e-05, -1.658479470625218e-02, 1.658042903392916e-02
987, 3.249974250793460e-01, -5.887313793376402e-02, 3.356794196630617e-03, 1.609438370067975e-01, -1.609564017267106e-01
1013, 3.086399734020230e-01, -5.815797879206654e-02, 1.123564204759057e-03, 4.238594865491389e-02, -4.239039895720316e-02
1039, 2.927811741828920e-01, -5.730322526181768e-02, -6.313421396353895e-03, -1.961935003116855e-01, 1.962298896583828e-01
1065, 2.774220108985900e-01, -5.634729038800037e-02, -7.908547465917693e-03, -1.747195605344375e-01, 1.748614903694788e-01
1091, 2.625653147697450e-01, -5.531233965998273e-02, 2.336433220777467e-03, 7.019998650092742e-02, -7.018249388677301e-02
1117, 2.482267022132870e-01, -5.420243261097053e-02, 1.562796199002890e-02, 2.775991292765299e-01, -2.779526938825461e-01
1143, 2.344165146350860e-01, -5.302420547850749e-02, 6.319708048381722e-04, -7.105505265877848e-02, 7.072428730323624e-02
1169, 2.210974693298340e-01, -5.180778083002725e-02, -2.565857424038651e-02, -3.246479199679869e-01, 3.256255171323731e-01
