"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.103357163130302e-03, 1.772602838239772e-01, 1.006394272911591e-06, 2.875668434421865e-04, 2.845701099906727e-07, 5.361127072433254e-04, 3.529292052072999e-01, 1.055347214401021e+00, 1.076375507547268e+00
51, 9.695732593536380e-01, 2.186450455362653e-03, 1.348810946822234e-01, 1.948192707213084e-05, 2.540201523677470e-04, 6.384603603274185e-08, -9.106709772237293e-05, 1.044727680034029e-01, 9.862397174802344e-01, 9.900983753734406e-01
77, 9.526804089546200e-01, 2.664538614207960e-03, 1.061289804899718e-01, 4.406572414231707e-06, 2.677848876299513e-04, 9.751952189405116e-08, -2.060291154495028e-04, 2.518727306391267e-02, 7.773202241223970e-01, 7.773634812055448e-01
103, 9.349957108497620e-01, 2.247497797920201e-03, 9.027598829341560e-02, -8.215058680121687e-06, 2.712352588260690e-04, 1.213071001384660e-07, -2.355868080476566e-04, -2.025249121286431e-02, 7.283908202037171e-01, 7.285869289596445e-01
129, 9.168222546577450e-01, 1.117852634926062e-03, 7.948010281335120e-02, -1.518028527945007e-05, 2.697732207518859e-04, 1.017942904749283e-07, -2.690572025894926e-04, -3.069582074232821e-02, 7.077910016320091e-01, 7.081672895589134e-01
155, 8.983380794525150e-01, -3.929680487743309e-04, 7.178301479395331e-02, -1.903674889625393e-05, 2.621585138252285e-04, 6.945544153940860e-08, -2.968446495040506e-04, -4.105486634427623e-02, 6.749405666836130e-01, 6.759261782201657e-01
181, 8.797067403793331e-01, -2.178611103214785e-03, 6.536894287992029e-02, -2.406857079315819e-05, 2.832235535130917e-04, 1.028254077482997e-07, -3.244194843638145e-04, -4.273645350541772e-02, 6.162118067727771e-01, 6.173773557269675e-01
207, 8.610174655914310e-01, -4.181318664051950e-03, 5.793077417279738e-02, -2.274120187610556e-05, 2.494559141710867e-04, 3.206362496090668e-08, -3.460669265593950e-04, -3.648759227092724e-02, 4.932056546480142e-01, 4.942180526733506e-01
233, 8.422674536705020e-01, -6.339376683364394e-03, 5.232161341107087e-02, -2.405514513643688e-05, 2.408996306786982e-04, 2.315441514976699e-08, -3.558546093997101e-04, -2.344587014869430e-02, 3.570075754960011e-01, 3.572699337975120e-01
259, 8.235722184181210e-01, -8.651106036437029e-03, 4.659529856558910e-02, -2.462664814348537e-05, 2.343617636930281e-04, 3.083201455516654e-08, -3.705816734125182e-04, -8.359547077031116e-03, 2.298293121075825e-01, 2.290519320744475e-01
285, 8.049457669258120e-01, -1.107785063299327e-02, 4.157312849475158e-02, -2.427462365843287e-05, 2.247544777083116e-04, -2.185855222709732e-10, -3.808059180848737e-04, 1.747914201894062e-03, 1.167475273847210e-01, 1.155186334436035e-01
311, 7.863141298294070e-01, -1.356058899149236e-02, 3.797630213690768e-02, -2.498040746172000e-05, 2.203981801428412e-04, 4.932099625019387e-09, -3.828803730845700e-04, 1.025330286066391e-02, 8.024059505174462e-02, 7.811650001831148e-02
337, 7.678796052932740e-01, -1.613762164555102e-02, 3.460854637075570e-02, -2.461882543969502e-05, 2.111169301217052e-04, -5.000724724989434e-09, -3.839941568511544e-04, 1.021633732800537e-02, 6.081545861690119e-02, 5.878763915550452e-02
363, 7.495508193969730e-01, -1.875580996727919e-02, 3.195881402158917e-02, -2.356768158224610e-05, 1.971052409639959e-04, -3.131554334929862e-08, -3.796942150250067e-04, 6.275726966109707e-03, 8.031330434098508e-02, 7.859608278004621e-02
389, 7.313483357429500e-01, -2.140400362375428e-02, 2.847197345003410e-02, -2.254913358564403e-05, 1.908981285117574e-04, -1.140001072199169e-08, -3.850538422921208e-04, 5.666155663358659e-03, 9.155279243392314e-02, 8.977771173788579e-02
415, 7.132214307785030e-01, -2.405213148003407e-02, 2.560239442763322e-02, -2.039745934960451e-05, 1.753850125065246e-04, -7.421561697439485e-08, -3.851059597694556e-04, 3.289901890640453e-03, 8.166719417837306e-02, 8.032951619921676e-02
441, 6.951977014541630e-01, -2.669585229302437e-02, 2.403787316768930e-02, -2.073962302608042e-05, 1.742573534761460e-04, -2.975923577735472e-08, -3.783590930713870e-04, 5.830180854010635e-03, 9.498874255020195e-02, 9.313062547835335e-02
467, 6.773055195808410e-01, -2.933219417543633e-02, 2.188039325456516e-02, -1.873473321029378e-05, 1.642754489929479e-04, -7.257731016644943e-08, -3.761940478941890e-04, 4.319447276368985e-03, 6.457061011437601e-02, 6.326168567636616e-02
