"PointID","x","y"
25, 9.853970408439640e-01, 1.319049777613153e-03
51, 9.695732593536380e-01, 3.175522695356206e-03
77, 9.526804089546200e-01, 4.250977540142309e-03
103, 9.349957108497620e-01, 3.870174640519608e-03
129, 9.168222546577450e-01, 2.452762897533461e-03
155, 8.983380794525150e-01, 5.660392553370096e-04
181, 8.797067403793331e-01, -1.611161635919142e-03
207, 8.610174655914310e-01, -4.015690883507081e-03
233, 8.422674536705020e-01, -6.583847149312254e-03
259, 8.235722184181210e-01, -9.300451628390624e-03
285, 8.049457669258120e-01, -1.211257871261828e-02
311, 7.863141298294070e-01, -1.495058014469986e-02
337, 7.678796052932740e-01, -1.784078339593331e-02
363, 7.495508193969730e-01, -2.072750990657567e-02
389, 7.313483357429500e-01, -2.359793781085913e-02
415, 7.132214307785030e-01, -2.642325963862431e-02
441, 6.951977014541630e-01, -2.920088070499051e-02
467, 6.773055195808410e-01, -3.193075921656779e-02
493, 6.594728827476500e-01, -3.458746176304570e-02
519, 6.418011188507080e-01, -3.719384927402791e-02
545, 6.243042349815370e-01, -3.975118598168489e-02
571, 6.065399646759030e-01, -4.212965314593630e-02
597, 5.888153314590450e-01, -4.441217553444957e-02
623, 5.713157057762150e-01, -4.665097712320285e-02
649, 5.538190603256230e-01, -4.877633854891255e-02
675, 5.363336801528930e-01, -5.078569682255325e-02
701, 5.188096761703490e-01, -5.265675817021845e-02
727, 5.012295246124270e-01, -5.437503415603641e-02
753, 4.835794866085050e-01, -5.592472466526146e-02
779, 4.658685922622680e-01, -5.729449817587979e-02
805, 4.480717480182650e-01, -5.845517117165167e-02
831, 4.301885962486270e-01, -5.937589945278293e-02
857, 4.122794568538670e-01, -6.005023333087695e-02
883, 3.944020271301270e-01, -6.046252018728958e-02
909, 3.766198158264160e-01, -6.057656618790368e-02
935, 3.590588271617890e-01, -6.042472636311451e-02
961, 3.418258726596830e-01, -6.001082698278995e-02
987, 3.249974250793460e-01, -5.940651694979660e-02
1013, 3.086399734020230e-01, -5.861557846176764e-02
1039, 2.927811741828920e-01, -5.768224028362862e-02
1065, 2.774220108985900e-01, -5.664511560366636e-02
1091, 2.625653147697450e-01, -5.552666108473790e-02
1117, 2.482267022132870e-01, -5.433138692906676e-02
1143, 2.344165146350860e-01, -5.306643865353210e-02
1169, 2.210974693298340e-01, -5.176220311545315e-02
1195, 2.082438766956330e-01, -5.043610407789374e-02
1221, 1.958884000778200e-01, -4.907542272794280e-02
1247, 1.840233504772190e-01, -4.768802591694786e-02
1273, 1.725961565971370e-01, -4.629623372732088e-02
1299, 1.616173982620240e-01, -4.489672412184841e-02
1325, 1.511152982711790e-01, -4.348052483209341e-02
1351, 1.410477757453920e-01, -4.206237517979395e-02
1377, 1.314679384231570e-01, -4.062679645850719e-02
1403, 1.222792565822600e-01, -3.920190465862963e-02
1429, 1.134960949420930e-01, -3.778229967998570e-02
1455, 1.051684617996220e-01, -3.635542183109376e-02
1481, 9.719923138618471e-02, -3.494400954527750e-02
1507, 8.964005112648010e-02, -3.353482536733743e-02
1533, 8.247101306915280e-02, -3.213183221878291e-02
1559, 7.564741373062130e-02, -3.074266933812435e-02
1585, 6.917616724967959e-02, -2.936461183094309e-02
1611, 6.298619508743290e-02, -2.800913550913819e-02
1637, 5.711802840232850e-02, -2.666716464302583e-02
1663, 5.161416530609130e-02, -2.532964009072951e-02
1689, 4.642483592033390e-02, -2.400405624889639e-02
1715, 4.156750440597530e-02, -2.268573250118218e-02
1741, 3.698146343231200e-02, -2.138278831097789e-02
1767, 3.265759348869320e-02, -2.009471311105766e-02
1793, 2.861636877059940e-02, -1.881734745108292e-02
1819, 2.490270137786870e-02, -1.754254208222299e-02
1845, 2.143678069114690e-02, -1.628014414932985e-02
1871, 1.820489764213560e-02, -1.503072741426396e-02
1897, 1.524919271469120e-02, -1.378730183625467e-02
1923, 1.256430149078370e-02, -1.254905715682540e-02
1949, 1.017087697982790e-02, -1.131154174284001e-02
1975, 8.062899112701419e-03, -1.007312432832447e-02
2001, 6.177186965942380e-03, -8.841500090319792e-03
2027, 4.468053579330440e-03, -7.624319277270866e-03
2053, 3.018766641616820e-03, -6.407601632083647e-03
2079, 1.912891864776610e-03, -5.169629365815144e-03
