"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.357895650083408e-03, -2.705520791409172e-02, -2.379595639750010e-01, 2.394857134051556e-01
51, 9.695732593536380e-01, 3.394729356442716e-03, -9.718838485165538e-03, -1.409768272107089e-01, 1.412285656449535e-01
77, 9.526804089546200e-01, 4.742290971051497e-03, -3.493865155200401e-03, -2.682549941262415e-02, 2.693450636691777e-02
103, 9.349957108497620e-01, 4.648788200817561e-03, 1.192803970604909e-03, -1.403422474687700e-02, 1.406727443924919e-02
129, 9.168222546577450e-01, 3.491593615210003e-03, 2.021218785354630e-03, -2.374114423421602e-02, 2.382635411700733e-02
155, 8.983380794525150e-01, 1.805405556214603e-03, 1.626890415318519e-03, -1.828395145524898e-02, 1.835490501216339e-02
181, 8.797067403793331e-01, -2.537728915201402e-04, 1.444764848856778e-03, -1.455816285526706e-02, 1.462695555742576e-02
207, 8.610174655914310e-01, -2.626776670346361e-03, 1.552915909046416e-03, -1.122769001133972e-02, 1.133442910991884e-02
233, 8.422674536705020e-01, -5.239166055339698e-03, 2.287770567612240e-03, -1.466769574252396e-02, 1.484419048844518e-02
259, 8.235722184181210e-01, -8.057727492678680e-03, 6.910932175639320e-04, -7.063973582261798e-03, 7.086612374200282e-03
285, 8.049457669258120e-01, -1.101054445914637e-02, 1.305579790753353e-03, -7.163823153417117e-03, 7.280091418150283e-03
311, 7.863141298294070e-01, -1.401228704609322e-02, 2.311904708785269e-03, -1.324949868052806e-02, 1.344893528486674e-02
337, 7.678796052932740e-01, -1.707474344533199e-02, 2.211312451675677e-03, -1.088894890909012e-02, 1.110427414200850e-02
363, 7.495508193969730e-01, -2.013406519059636e-02, 1.141468194727089e-03, -9.355402104731139e-03, 9.415676131635157e-03
389, 7.313483357429500e-01, -2.317163846162046e-02, -9.052115298907854e-04, 4.572547583676211e-03, -4.659023197209480e-03
415, 7.132214307785030e-01, -2.615616714095370e-02, 3.154926461340949e-03, -1.506477743969417e-02, 1.537646844114969e-02
441, 6.951977014541630e-01, -2.908381589978734e-02, 8.077256643603424e-04, -9.142722624610746e-03, 9.154586949832870e-03
467, 6.773055195808410e-01, -3.195469794837485e-02, -3.597614908266428e-04, 1.392231279441337e-03, -1.431381235200526e-03
493, 6.594728827476500e-01, -3.474514444991389e-02, 2.672753799490587e-03, -1.383819060009195e-02, 1.408458314126124e-02
519, 6.418011188507080e-01, -3.747888762637817e-02, 2.420648876369543e-04, -3.587553764765875e-03, 3.582617382319136e-03
545, 6.243042349815370e-01, -4.015886940601827e-02, 5.798837112971893e-06, -6.693791147930874e-04, 6.631112148353105e-04
