"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.269170247253451e-03, -1.892093705885590e-02, -2.043248372759338e-01, 2.051986893118435e-01
51, 9.695732593536380e-01, 2.931858717316023e-03, -6.251140598786300e-03, -1.132713593801740e-01, 1.134152871146425e-01
77, 9.526804089546200e-01, 3.810485184808812e-03, -1.937233409691478e-03, -9.790388637782690e-03, 9.811766695580877e-03
103, 9.349957108497620e-01, 3.324738606892776e-03, 1.572427438775453e-03, -1.507359249721041e-02, 1.513646796302534e-02
129, 9.168222546577450e-01, 1.873324866376264e-03, 1.800332640355978e-03, -1.918942265050544e-02, 1.927360314386660e-02
155, 8.983380794525150e-01, -3.238290590340551e-06, 2.356625350817119e-03, -2.119399535958277e-02, 2.132450078048339e-02
181, 8.797067403793331e-01, -2.131772370418262e-03, 1.978324996145526e-04, -9.645799887450632e-03, 9.601420864889876e-03
207, 8.610174655914310e-01, -4.451445197087459e-03, 1.045019841332652e-03, -4.532365822750229e-03, 4.628140393748536e-03
233, 8.422674536705020e-01, -6.905362280583719e-03, 3.594601543184760e-03, -2.251649780904758e-02, 2.279473586770742e-02
259, 8.235722184181210e-01, -9.489263593784006e-03, -7.346511719249627e-04, -2.193031769967206e-03, 2.069169182626351e-03
285, 8.049457669258120e-01, -1.216076981206297e-02, 7.591113724140653e-04, 2.036757950373788e-04, -9.331976933929253e-05
311, 7.863141298294070e-01, -1.485835536931982e-02, 3.334796981884427e-03, -2.245629071772941e-02, 2.270253299437191e-02
337, 7.678796052932740e-01, -1.761624942305307e-02, -1.076520652257360e-03, 3.885788097461463e-03, -4.002610375738037e-03
363, 7.495508193969730e-01, -2.038223315120419e-02, 2.145194382403830e-03, -1.126374802477186e-02, 1.145794182610109e-02
389, 7.313483357429500e-01, -2.314594513390274e-02, 3.140919027025973e-04, -4.845536655920709e-03, 4.837992896418951e-03
415, 7.132214307785030e-01, -2.587924898596016e-02, 7.088043209319654e-04, -2.144085251669031e-03, 2.225623459391469e-03
441, 6.951977014541630e-01, -2.857967680965832e-02, 9.504468836282371e-04, -8.792148420657396e-03, 8.836062945335120e-03
467, 6.773055195808410e-01, -3.124654099608874e-02, -9.332325183296179e-04, 4.629551300040719e-03, -4.716202553129630e-03
493, 6.594728827476500e-01, -3.385300606358441e-02, 3.074183158655391e-03, -1.658635110041043e-02, 1.685630544940375e-02
519, 6.418011188507080e-01, -3.642081377075682e-02, 1.295466674701348e-05, -2.821701634609626e-03, 2.794387535400240e-03
545, 6.243042349815370e-01, -3.894967975118886e-02, -1.107991607447725e-03, 6.864712409828314e-03, -6.951824805497772e-03
571, 6.065399646759030e-01, -4.130784173787654e-02, 1.186300016310605e-03, -7.202732431768397e-03, 7.295659531854782e-03
597, 5.888153314590450e-01, -4.357749012075585e-02, 7.585826224649585e-04, -7.298401293393725e-03, 7.335683544675747e-03
623, 5.713157057762150e-01, -4.580970088953328e-02, 2.792575349925238e-04, -2.968600336981386e-03, 2.980360933784692e-03
649, 5.538190603256230e-01, -4.793358768988222e-02, 1.744565896096128e-03, -1.116335576761531e-02, 1.129097702216594e-02
675, 5.363336801528930e-01, -4.994578311927664e-02, -7.033652765341166e-05, -1.564512282280480e-03, 1.547176896788776e-03
701, 5.188096761703490e-01, -5.182337952323121e-02, -1.661402222852942e-03, 1.427953374314942e-02, -1.437455493279408e-02
727, 5.012295246124270e-01, -5.355146077258816e-02, 1.733127471970784e-03, -1.421822406387733e-02, 1.431778379635417e-02
753, 4.835794866085050e-01, -5.511397060049390e-02, 1.376011894028549e-03, -1.640203939415770e-02, 1.645965466620563e-02
779, 4.658685922622680e-01, -5.649946560338229e-02, -9.117729407233099e-04, 8.371403522763835e-03, -8.415338497392592e-03
805, 4.480717480182650e-01, -5.767883351367076e-02, 3.252582080923029e-04, -3.495005518013307e-03, 3.508150730931007e-03
831, 4.301885962486270e-01, -5.862142717236551e-02, 1.448809445470925e-04, -4.944439871315557e-03, 4.945884153092076e-03
857, 4.122794568538670e-01, -5.932103312980873e-02, 7.967695149781855e-05, -5.198007399508348e-03, 5.197906765316019e-03
883, 3.944020271301270e-01, -5.976230319419509e-02, 6.191915693739620e-05, -5.917443567069657e-03, 5.917659793765371e-03
909, 3.766198158264160e-01, -5.990937004082324e-02, -2.242612783046920e-04, -6.537030443235577e-03, 6.536821715708048e-03
935, 3.590588271617890e-01, -5.979476380130129e-02, 1.915882963335439e-04, -2.416336362895941e-03, 2.413418612550111e-03
961, 3.418258726596830e-01, -5.942240756263505e-02, -3.138805969138325e-04, -5.098475504576439e-03, 5.105147059296664e-03
987, 3.249974250793460e-01, -5.886397639905668e-02, 4.218520415378598e-04, 2.365920505050244e-02, -2.365759680302399e-02
1013, 3.086399734020230e-01, -5.812315118804038e-02, -9.162842088037428e-05, -5.014252020595042e-03, 5.012526487309006e-03
1039, 2.927811741828920e-01, -5.724402663619873e-02, -1.341256646236362e-03, -2.898082020803916e-02, 2.900931259582069e-02
1065, 2.774220108985900e-01, -5.626505804182808e-02, -1.441778704862677e-04, -9.324225387668158e-04, 9.400048481971087e-04
1091, 2.625653147697450e-01, -5.520844417178233e-02, 4.949429055881674e-05, -7.988352791411800e-04, 7.929069973233792e-04
1117, 2.482267022132870e-01, -5.407828592793432e-02, 7.155497254704104e-04, 2.030876351503560e-02, -2.029866748907407e-02
1143, 2.344165146350860e-01, -5.288124320755906e-02, 9.239308783158878e-04, 2.634252729516111e-03, -2.706198627039144e-03
1169, 2.210974693298340e-01, -5.164739242990522e-02, -3.617451490443979e-03, -4.610862478611399e-02, 4.624404420719234e-02
1195, 2.082438766956330e-01, -5.039377304510685e-02, 1.335588443732725e-03, 2.875770253663818e-02, -2.874669268912364e-02
1221, 1.958884000778200e-01, -4.910690706365251e-02, 3.870682973593526e-03, 3.126099555980823e-02, -3.149554752588372e-02
1247, 1.840233504772190e-01, -4.779408004719776e-02, -5.737874957329123e-03, -5.702743905493565e-02, 5.731114899273670e-02
1273, 1.725961565971370e-01, -4.647731351220571e-02, 1.803217263980196e-03, 2.364889393974603e-02, -2.369736721813797e-02
1299, 1.616173982620240e-01, -4.515258232502695e-02, 2.794677997643077e-04, -5.874588728296568e-03, 5.795382191622061e-03
1325, 1.511152982711790e-01, -4.381006200050724e-02, -2.597904194736572e-03, -1.420738077600326e-02, 1.442424760027681e-02
1351, 1.410477757453920e-01, -4.246413039961541e-02, 5.974706492481373e-03, 4.833297075873150e-02, -4.869596859950626e-02
1377, 1.314679384231570e-01, -4.109828138261550e-02, -4.859317487338768e-03, -4.685645411995509e-02, 4.706861957933393e-02
1403, 1.222792565822600e-01, -3.974071120186507e-02, -2.862778045116647e-03, -9.984796927267897e-03, 1.030025222707346e-02
1429, 1.134960949420930e-01, -3.838531971534960e-02, 8.693653619319657e-03, 5.721499300947461e-02, -5.787030593211445e-02
1455, 1.051684617996220e-01, -3.701861742163119e-02, -7.441222690279954e-03, -5.226620907529561e-02, 5.277797389701245e-02
1481, 9.719923138618471e-02, -3.566351069818535e-02, -9.218537092415012e-04, -2.410884038465629e-03, 2.533557379512975e-03
1507, 8.964005112648010e-02, -3.430589606937109e-02, 3.780059741937575e-03, 2.248354711257959e-02, -2.279629776557113e-02
1533, 8.247101306915280e-02, -3.294942915683875e-02, -4.326922272695458e-04, -5.307936075538766e-04, 6.032547717935901e-04
1559, 7.564741373062130e-02, -3.160161726132200e-02, 3.644414302513507e-03, 1.695011658070713e-02, -1.733620317223365e-02
1585, 6.917616724967959e-02, -3.025929840530166e-02, -9.320479796583443e-03, -5.169212176209713e-02, 5.250318016694096e-02
1611, 6.298619508743290e-02, -2.893393240308825e-02, 2.960996521821074e-04, 5.902686444763082e-03, -5.829168200666518e-03
1637, 5.711802840232850e-02, -2.761584470499832e-02, 7.055943151703814e-03, 3.174529476789362e-02, -3.251860046415336e-02
1663, 5.161416530609130e-02, -2.629555197381555e-02, -3.811339848330899e-03, -1.688884189241658e-02, 1.731020540261811e-02
1689, 4.642483592033390e-02, -2.498051667007513e-02, 3.565189545884555e-03, 1.643487751303013e-02, -1.680202367913487e-02
1715, 4.156750440597530e-02, -2.366586912963650e-02, 7.876295182444266e-04, 9.679634489947493e-04, -1.143343611341948e-03
1741, 3.698146343231200e-02, -2.235961011679791e-02, -1.001429313432203e-02, -3.991400689853052e-02, 4.112044112594522e-02
1767, 3.265759348869320e-02, -2.106096050998040e-02, 3.358721402765160e-04, 4.950866103144560e-03, -4.828206611992489e-03
1793, 2.861636877059940e-02, -1.976562424135331e-02, 1.334026013497081e-02, 4.222444292433920e-02, -4.427532498098821e-02
1819, 2.490270137786870e-02, -1.846575206290693e-02, -8.344116156001696e-03, -2.658160874690799e-02, 2.783513922330918e-02
1845, 2.143678069114690e-02, -1.717073722806380e-02, -6.631004110770543e-03, -1.921622895949547e-02, 2.031494405730848e-02
1871, 1.820489764213560e-02, -1.588081171292254e-02, 8.678007326677398e-03, 2.511137960483207e-02, -2.651672602660798e-02
1897, 1.524919271469120e-02, -1.458948249582394e-02, -1.980218035046562e-03, -6.659639528694762e-03, 6.879193755291029e-03
1923, 1.256430149078370e-02, -1.329611677542987e-02, -2.923388901743902e-03, -5.300772532382808e-03, 6.050357817095294e-03
1949, 1.017087697982790e-02, -1.199724692292324e-02, 2.442765785885952e-03, 4.275883101087224e-03, -4.924385065009924e-03
1975, 8.062899112701419e-03, -1.069204558333207e-02, 8.717871881891370e-04, 7.647962441292833e-04, -1.117151683227188e-03
2001, 6.177186965942380e-03, -9.386803517747020e-03, -3.546950876045021e-03, -7.185000723688825e-03, 7.899224179188669e-03
2027, 4.468053579330440e-03, -8.086709738780012e-03, 1.488682738461269e-03, 1.829648993703694e-03, -2.358715406569933e-03
2053, 3.018766641616820e-03, -6.781353949231249e-03, 4.511813183633255e-04, -9.619245583767089e-04, 3.467903451696011e-04
2079, 1.912891864776610e-03, -5.457224762871703e-03, 1.849203685466905e-03, -8.085331268053640e-04, -1.039132915118161e-03
2105, 1.121968030929570e-03, -4.111764444928240e-03, 2.173404851737545e-03, -7.553062135110585e-04, -1.594742829901455e-03
2131, 5.391836166381840e-04, -2.756638086360739e-03, 5.822301458321142e-03, -1.517432186153247e-03, -5.002887460264250e-03
2157, 1.753866672515870e-04, -1.384430349078219e-03, 4.322273912017759e-02, -3.631805040266509e-03, -4.172178737966628e-02
2183, 0.000000000000000e+00, 0.000000000000000e+00, -8.232258758229340e-02, 2.167135642595195e-02, 8.168416055313138e-02
2209, 1.051127910614010e-04, 1.126791755673781e-03, 2.933638636193919e-02, -1.952503433145794e-02, -3.197675135428908e-02
2235, 3.451704978942870e-04, 2.231012989283178e-03, 9.786128295634096e-02, -2.468286030865055e-02, -1.008725793060248e-01
2261, 7.326900959014890e-04, 3.312277889774246e-03, -6.851038705596267e-03, -2.035961564581505e-03, 5.469086002147116e-03
2287, 1.276999711990360e-03, 4.371667495711632e-03, 2.379023195532990e-02, -4.466285001017827e-03, -2.275476571299299e-02
2313, 1.973092555999760e-03, 5.411997544670075e-03, -8.506986696104282e-02, 7.331580388364570e-02, 1.121288170426954e-01
2339, 2.858132123947140e-03, 6.427843651293292e-03, -1.307446845434456e-01, 1.287279093106702e-01, 1.834796432607063e-01
2365, 3.939032554626460e-03, 7.420032437398682e-03, -6.139335773440440e-02, 7.028501088380563e-02, 9.331067114378441e-02
2391, 5.185037851333620e-03, 8.395403389684282e-03, 1.025299900337156e-01, -1.331476782777811e-01, -1.680331081052653e-01
2417, 6.539613008499150e-03, 9.365000350689245e-03, 1.558373712695753e-01, -2.238605972381486e-01, -2.727604053842946e-01
2443, 7.984459400177000e-03, 1.033226015527743e-02, 2.143346594748733e-02, -3.080141008079408e-02, -3.748916961241251e-02
2469, 9.577721357345579e-03, 1.128791097121758e-02, -9.655220815776833e-02, 1.742128865357165e-01, 1.991733731113411e-01
2495, 1.134461164474490e-02, 1.222902142248455e-02, -6.543854681850349e-02, 1.257479921911741e-01, 1.417438178098087e-01
2521, 1.328635215759280e-02, 1.315651153908847e-02, -2.645946128311761e-03, 2.653489466054229e-03, 3.506888360078426e-03
2547, 1.542121171951290e-02, 1.406835557029746e-02, 1.422781781527969e-02, -3.504243273274122e-02, -3.782066701115121e-02
2573, 1.774638891220090e-02, 1.496650990109861e-02, 1.806147534963673e-02, -4.449676992243509e-02, -4.800079678880661e-02
2599, 2.023851871490480e-02, 1.585626593911741e-02, 9.373002182476994e-03, -2.525020896909186e-02, -2.692518612043018e-02
2625, 2.291005849838260e-02, 1.673657645669951e-02, 2.595709488078038e-03, -7.019358250445058e-03, -7.475543905722692e-03
2651, 2.576607465744020e-02, 1.760786093111338e-02, 8.451300748886344e-04, -8.573953830874161e-04, -1.061526306825108e-03
2677, 2.879580855369570e-02, 1.847334581041526e-02, -4.377081181895150e-03, 1.347953467927302e-02, 1.415907441281878e-02
2703, 3.199326992034910e-02, 1.933547189831606e-02, -1.654136801830697e-02, 6.616300172073258e-02, 6.819546633980124e-02
2729, 3.537228703498840e-02, 2.019288643995482e-02, 1.835111061524097e-02, -6.724783031365317e-02, -6.968750336056630e-02
2755, 3.891497850418090e-02, 2.105053669427951e-02, 4.041136110648404e-02, -1.863924698809152e-01, -1.906815670278799e-01
2781, 4.259017109870910e-02, 2.191588530670971e-02, -2.573958606699852e-02, 1.164117396300454e-01, 1.192198912469577e-01
2807, 4.645630717277530e-02, 2.277878759414538e-02, -1.587689186676348e-02, 8.939454979434072e-02, 9.072213359904721e-02
2833, 5.049252510070800e-02, 2.364509140909733e-02, 6.328086142177404e-03, -4.782532637249406e-02, -4.810195964504896e-02
2859, 5.469727516174320e-02, 2.451643918309107e-02, -1.613572272152229e-02, 8.428853041166696e-02, 8.581389681522346e-02
