"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.288941636719579e-03, -2.305560901784312e-02, -2.330739532255143e-01, 2.342092343200710e-01
51, 9.695732593536380e-01, 3.044588831288051e-03, -8.550111482857396e-03, -1.463304178454770e-01, 1.465292874903865e-01
77, 9.526804089546200e-01, 4.065653697292674e-03, -2.820400830015241e-03, -1.460286128122716e-02, 1.465594065812472e-02
103, 9.349957108497620e-01, 3.730700578824682e-03, 1.815120853925308e-03, -1.727105358794405e-02, 1.733631214606491e-02
129, 9.168222546577450e-01, 2.412826885701332e-03, 2.062461961851023e-03, -2.457829219558837e-02, 2.466467114955514e-02
155, 8.983380794525150e-01, 6.337828725331762e-04, 1.736710042270706e-03, -1.847246256919175e-02, 1.855302871324138e-02
181, 8.797067403793331e-01, -1.444485247342702e-03, 1.430240405418326e-03, -1.538937334739517e-02, 1.545103072145428e-02
207, 8.610174655914310e-01, -3.761454033169764e-03, 1.494698488128986e-03, -1.082783369077478e-02, 1.093002541906465e-02
233, 8.422674536705020e-01, -6.252922231007248e-03, 2.674212656674952e-03, -1.700917612067107e-02, 1.721485244397768e-02
259, 8.235722184181210e-01, -8.903861679526524e-03, 1.372681834993549e-04, -5.225045688117090e-03, 5.190721120080456e-03
285, 8.049457669258120e-01, -1.166117750500544e-02, 1.102628873474657e-03, -3.778982449485602e-03, 3.900209540959653e-03
311, 7.863141298294070e-01, -1.445475238206068e-02, 2.825183949476898e-03, -1.833115465945375e-02, 1.854755913513390e-02
337, 7.678796052932740e-01, -1.731088913894464e-02, 6.709849853490912e-04, -4.693247447922854e-03, 4.740610854315771e-03
363, 7.495508193969730e-01, -2.017306055550683e-02, 1.758553729322101e-03, -1.130979333311105e-02, 1.144568959391117e-02
389, 7.313483357429500e-01, -2.302784101724400e-02, -5.083100202288303e-04, 1.172605227239623e-03, -1.236987221874412e-03
415, 7.132214307785030e-01, -2.584580095981005e-02, 1.995344014780506e-03, -9.111873638258971e-03, 9.309864984399070e-03
441, 6.951977014541630e-01, -2.862383689143436e-02, 9.172965913809917e-04, -9.319395198916308e-03, 9.350645628069530e-03
467, 6.773055195808410e-01, -3.136138802752144e-02, -6.924248025072609e-04, 3.184452681605927e-03, -3.252223370689212e-03
493, 6.594728827476500e-01, -3.403258454328820e-02, 2.896414515880876e-03, -1.535771582783647e-02, 1.561701338563448e-02
519, 6.418011188507080e-01, -3.665973313004359e-02, 1.699682276069628e-04, -3.642764593489486e-03, 3.628335856666446e-03
545, 6.243042349815370e-01, -3.924355131545502e-02, -5.902832873916005e-04, 3.513564981696620e-03, -3.561624782744614e-03
571, 6.065399646759030e-01, -4.165456111910379e-02, 1.204624051411244e-03, -7.791975450195799e-03, 7.882828443985770e-03
597, 5.888153314590450e-01, -4.397482923070180e-02, 4.792699320060525e-04, -5.132617642630786e-03, 5.151459250330225e-03
623, 5.713157057762150e-01, -4.625564141676727e-02, 7.006763951516617e-04, -5.216833072671829e-03, 5.263549230312351e-03
649, 5.538190603256230e-01, -4.842726792999868e-02, 1.647154291589430e-03, -1.139129685545838e-02, 1.150666026074731e-02
675, 5.363336801528930e-01, -5.048664103469313e-02, -2.271357045542503e-04, 2.757399546117669e-04, -2.996526839994117e-04
701, 5.188096761703490e-01, -5.241111150674786e-02, -7.839022929487967e-04, 7.049774779997262e-03, -7.093106652393482e-03
727, 5.012295246124270e-01, -5.418573446910682e-02, 1.305143382128413e-03, -1.095933315799247e-02, 1.103390646285081e-02
753, 4.835794866085050e-01, -5.579421815223542e-02, 1.004680775136769e-03, -1.160203640483128e-02, 1.164545296414932e-02
779, 4.658685922622680e-01, -5.722463370659228e-02, -3.701479080264010e-04, 2.622280736568982e-03, -2.642571275251507e-03
805, 4.480717480182650e-01, -5.844728681188667e-02, 3.192906971362047e-04, -4.499904933248244e-03, 4.511032158397802e-03
831, 4.301885962486270e-01, -5.943070929674432e-02, 1.514618988401864e-04, -4.696378175472584e-03, 4.698234404871559e-03
857, 4.122794568538670e-01, -6.016758683915167e-02, 9.162705302805350e-05, -5.424751269367162e-03, 5.424747591980315e-03
883, 3.944020271301270e-01, -6.064140043245896e-02, 9.059392017127853e-05, -6.509660473149323e-03, 6.510232320106179e-03
909, 3.766198158264160e-01, -6.081508413523500e-02, -2.506079467922832e-04, -7.382990054320207e-03, 7.382414742342525e-03
935, 3.590588271617890e-01, -6.071996434058401e-02, 2.575183989284270e-04, -2.474433817266094e-03, 2.470846005691156e-03
961, 3.418258726596830e-01, -6.035900518175887e-02, -4.249844225954814e-04, -5.787971104161733e-03, 5.797310014954475e-03
987, 3.249974250793460e-01, -5.980321303291940e-02, 6.304145137003593e-04, 2.759481109791339e-02, -2.759829684865495e-02
1013, 3.086399734020230e-01, -5.905588994340921e-02, -5.151231535757974e-04, -1.131977506809311e-02, 1.133132113362912e-02
1039, 2.927811741828920e-01, -5.816101618905991e-02, -1.237031692135740e-03, -3.050788657368670e-02, 3.052671283769515e-02
1065, 2.774220108985900e-01, -5.715711926926074e-02, -6.169194050179212e-04, -8.214487502595473e-03, 8.237484140928229e-03
1091, 2.625653147697450e-01, -5.606664287970634e-02, 7.433122516852865e-04, 1.356110340755623e-02, -1.357799112131912e-02
1117, 2.482267022132870e-01, -5.489413676862746e-02, 1.701336817349940e-03, 3.011232524626476e-02, -3.014739264470192e-02
1143, 2.344165146350860e-01, -5.364687180761288e-02, -7.025829902314991e-04, -1.791722984759527e-02, 1.790475348988989e-02
1169, 2.210974693298340e-01, -5.235546567337658e-02, -3.454876712023579e-03, -3.969037033577660e-02, 3.983731987320519e-02
1195, 2.082438766956330e-01, -5.103756582694922e-02, 1.332864895484206e-03, 2.511810388257866e-02, -2.511852853010663e-02
1221, 1.958884000778200e-01, -4.968067413929349e-02, 4.085290147654031e-03, 3.318475219054502e-02, -3.343371314471668e-02
1247, 1.840233504772190e-01, -4.829294718946624e-02, -5.433885671841318e-03, -5.094226994507745e-02, 5.122714040981155e-02
1273, 1.725961565971370e-01, -4.689698874552981e-02, 1.593332367166415e-03, 1.934773357399411e-02, -1.939586881137919e-02
1299, 1.616173982620240e-01, -4.548976775365767e-02, -6.121305503545778e-05, -7.593545707864255e-03, 7.536302266096826e-03
1325, 1.511152982711790e-01, -4.406265742794650e-02, -2.741230158261114e-03, -1.481720748321511e-02, 1.505350666062180e-02
1351, 1.410477757453920e-01, -4.263068694837912e-02, 6.409069725743947e-03, 4.891104749581522e-02, -4.932328193289334e-02
1377, 1.314679384231570e-01, -4.117880084315472e-02, -5.143589984844554e-03, -4.563271117762387e-02, 4.588343005928162e-02
1403, 1.222792565822600e-01, -3.973528774524822e-02, -2.912971507687506e-03, -9.559557189458183e-03, 9.900325673014118e-03
1429, 1.134960949420930e-01, -3.829507963249365e-02, 8.799179219488376e-03, 5.490720777026341e-02, -5.560584796982379e-02
1455, 1.051684617996220e-01, -3.684607143189578e-02, -7.503103699793500e-03, -5.070390182440535e-02, 5.123560640960711e-02
1481, 9.719923138618471e-02, -3.541106001681309e-02, -7.298692602374188e-04, -1.682599451796989e-03, 1.787196382585098e-03
1507, 8.964005112648010e-02, -3.397725647462180e-02, 3.389699540711449e-03, 2.047925787275103e-02, -2.074980727557751e-02
1533, 8.247101306915280e-02, -3.254886687963419e-02, 4.859392467236432e-04, 3.185873876416769e-03, -3.218832351462469e-03
1559, 7.564741373062130e-02, -3.113364934936348e-02, 3.054279605305164e-03, 1.240392570124978e-02, -1.276770688805526e-02
1585, 6.917616724967959e-02, -2.972916371755709e-02, -1.019934334083118e-02, -5.264524317324614e-02, 5.360699634549048e-02
1611, 6.298619508743290e-02, -2.834682551492631e-02, 1.446430898914836e-03, 1.131282389895993e-02, -1.135113427651477e-02
1637, 5.711802840232850e-02, -2.697795040003654e-02, 6.766172832331707e-03, 2.861226308433075e-02, -2.940121218769053e-02
1663, 5.161416530609130e-02, -2.561391558894502e-02, -3.957944266251871e-03, -1.682197245063472e-02, 1.727863620875136e-02
1689, 4.642483592033390e-02, -2.426220800727201e-02, 3.399996413514515e-03, 1.561206808539334e-02, -1.595983883817571e-02
1715, 4.156750440597530e-02, -2.291844888753167e-02, 8.500313852331263e-04, 1.034563922428901e-03, -1.226889605017614e-03
1741, 3.698146343231200e-02, -2.159063385702132e-02, -9.514282923221370e-03, -3.741108922720145e-02, 3.857256240106464e-02
1767, 3.265759348869320e-02, -2.027837174246041e-02, 2.567665793015350e-04, 4.536498952732607e-03, -4.406734397059973e-03
1793, 2.861636877059940e-02, -1.897778444820487e-02, 1.243519994237259e-02, 3.929283495314526e-02, -4.120787689848569e-02
1819, 2.490270137786870e-02, -1.768115446597970e-02, -7.745768431966785e-03, -2.513940077849700e-02, 2.627772289923802e-02
1845, 2.143678069114690e-02, -1.639801743291735e-02, -6.179024231083671e-03, -1.770879529535603e-02, 1.874831355579477e-02
1871, 1.820489764213560e-02, -1.512900031388047e-02, 8.018146493774966e-03, 2.349926040030084e-02, -2.478575986144170e-02
1897, 1.524919271469120e-02, -1.386750166193553e-02, -1.935046346224773e-03, -6.606633240008863e-03, 6.821854176818412e-03
1923, 1.256430149078370e-02, -1.261280562632659e-02, -2.690600667011082e-03, -4.969550758749441e-03, 5.647160017063839e-03
1949, 1.017087697982790e-02, -1.136070031163677e-02, 2.206239286165157e-03, 4.059496343945450e-03, -4.620064818906902e-03
1975, 8.062899112701419e-03, -1.010961102347577e-02, 8.161385144640561e-04, 6.233525649244356e-04, -9.610050091639789e-04
2001, 6.177186965942380e-03, -8.866936979986431e-03, -3.284725560919952e-03, -6.944169220533715e-03, 7.583644507393317e-03
2027, 4.468053579330440e-03, -7.640167636733522e-03, 1.362302187525511e-03, 1.745748911061594e-03, -2.214378248474552e-03
2053, 3.018766641616820e-03, -6.415892484174173e-03, 4.609544992577056e-04, -1.050151789786544e-03, 4.352381032878660e-04
2079, 1.912891864776610e-03, -5.172807073407263e-03, 2.002669903581532e-03, -8.591953313892745e-04, -1.080627593521115e-03
2105, 1.121968030929570e-03, -3.903453396768964e-03, 2.252098796669262e-03, -8.086096054810254e-04, -1.598876768146265e-03
2131, 5.391836166381840e-04, -2.623931635859816e-03, 6.121666443451135e-03, -1.652399762326507e-03, -5.179417778308522e-03
2157, 1.753866672515870e-04, -1.320171633780297e-03, 4.749087703879895e-02, -3.713618619253956e-03, -4.577142190130878e-02
2183, 0.000000000000000e+00, 0.000000000000000e+00, -9.044041943104530e-02, 2.397476767454199e-02, 8.970979786209952e-02
2209, 1.051127910614010e-04, 1.110515367114473e-03, 3.407177936889483e-02, -2.292853197579353e-02, -3.721706205111481e-02
2235, 3.451704978942870e-04, 2.197401975338659e-03, 1.089729100213896e-01, -2.796754232127015e-02, -1.124442614664598e-01
2261, 7.326900959014890e-04, 3.260806470584344e-03, -8.890789278594720e-03, -1.620417130461650e-03, 7.474366576743450e-03
2287, 1.276999711990360e-03, 4.302906892126207e-03, 2.252874454375016e-02, -2.217947671217537e-03, -2.045797618394709e-02
2313, 1.973092555999760e-03, 5.327473098947294e-03, -9.390055439468542e-02, 8.208381207918156e-02, 1.245267523538302e-01
2339, 2.858132123947140e-03, 6.328921892394978e-03, -1.416102171874898e-01, 1.405324900610793e-01, 1.995064768682248e-01
2365, 3.939032554626460e-03, 7.308646399708845e-03, -6.758038925967186e-02, 7.849575287964349e-02, 1.035684497927438e-01
2391, 5.185037851333620e-03, 8.274063360273814e-03, 1.107855171009294e-01, -1.459142053083629e-01, -1.831937427124905e-01
2417, 6.539613008499150e-03, 9.236398966496317e-03, 1.604629045951850e-01, -2.297854313440414e-01, -2.802597290394435e-01
2443, 7.984459400177000e-03, 1.019874546087277e-02, 4.855510197809906e-02, -7.785739424148226e-02, -9.175607828754193e-02
2469, 9.577721357345579e-03, 1.115139884973018e-02, -9.778054518315145e-02, 1.795449771667411e-01, 2.044234004829314e-01
2495, 1.134461164474490e-02, 1.209133962417580e-02, -9.717645892465565e-02, 1.883203003256848e-01, 2.119044844897233e-01
2521, 1.328635215759280e-02, 1.301944818273882e-02, -3.591938160422371e-03, 5.102656359919209e-03, 6.129105703412299e-03
2547, 1.542121171951290e-02, 1.393364340148536e-02, 1.473390445754048e-02, -3.796136946112257e-02, -4.071488246538706e-02
2573, 1.774638891220090e-02, 1.483579180059085e-02, 2.031485246870809e-02, -4.947182846239498e-02, -5.345211908801550e-02
2599, 2.023851871490480e-02, 1.573100365664267e-02, 1.015142618919629e-02, -2.765741700030695e-02, -2.945601731834152e-02
2625, 2.291005849838260e-02, 1.661809355174883e-02, 2.763514115679662e-03, -7.443229687404834e-03, -7.931214216628714e-03
2651, 2.576607465744020e-02, 1.749732710347749e-02, 5.597726648314402e-04, 2.840781443617917e-04, 1.124131600145285e-04
2677, 2.879580855369570e-02, 1.837172399222460e-02, -5.263331576845952e-03, 1.614598959455111e-02, 1.696743238172753e-02
2703, 3.199326992034910e-02, 1.924352405080107e-02, -1.872310679776725e-02, 7.381766199196620e-02, 7.615117050525878e-02
2729, 3.537228703498840e-02, 2.011123447461821e-02, 2.000266228527179e-02, -7.228498021221111e-02, -7.497949875220954e-02
2755, 3.891497850418090e-02, 2.097956879651663e-02, 4.439714943033343e-02, -2.027755136835435e-01, -2.075305324132206e-01
2781, 4.259017109870910e-02, 2.185572589422165e-02, -2.905918736467628e-02, 1.304670384015051e-01, 1.336588221888645e-01
2807, 4.645630717277530e-02, 2.272956788900709e-02, -1.437356845412025e-02, 8.219529668565483e-02, 8.335836450533110e-02
2833, 5.049252510070800e-02, 2.360671894236134e-02, 7.763752502379461e-03, -5.665806237105786e-02, -5.703049460857328e-02
2859, 5.469727516174320e-02, 2.448866317567245e-02, -1.961131288925267e-02, 1.026624129744249e-01, 1.045089229217079e-01
2885, 5.909299850463870e-02, 2.537237963475290e-02, 3.174313812604660e-02, -1.499205618074489e-01, -1.532309793001015e-01
2911, 6.365954875946039e-02, 2.626334942301255e-02, 2.132057685470110e-02, -1.436999969414528e-01, -1.451368817274803e-01
