"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.227654678073172e-03, 1.415137166193505e-01, 1.051825388838102e-05, 2.845279209134024e-04, 2.708141319824040e-07, 3.702421009795632e-04, 3.434770428643690e-01, 9.517845416473256e-01, 9.773504555625502e-01
51, 9.695732593536380e-01, 2.743991207843897e-03, 1.118198165493462e-01, 2.474484115354764e-05, 2.646805861400159e-04, 8.392341790905369e-08, -1.143814785521683e-04, 1.138405448459263e-01, 8.420921588317077e-01, 8.479850778630914e-01
77, 9.526804089546200e-01, 3.517283268619001e-03, 9.058776713508009e-02, 5.836066714243684e-06, 2.779470607781669e-04, 1.092171275975890e-07, -1.916036811722045e-04, 2.694733299500508e-02, 6.887870830159490e-01, 6.889923767344939e-01
103, 9.349957108497620e-01, 3.039755852366027e-03, 7.883029465173882e-02, -1.123481761795278e-05, 2.814147906790781e-04, 1.275820967004341e-07, -2.095439013905470e-04, -2.367594115643014e-02, 6.220170435482851e-01, 6.224085700112766e-01
129, 9.168222546577450e-01, 1.658104863467044e-03, 7.045572167510841e-02, -2.006045574016239e-05, 2.803298902211808e-04, 1.063353582895474e-07, -2.415272255482572e-04, -3.796406396964528e-02, 6.175674997119075e-01, 6.185389714249777e-01
155, 8.983380794525150e-01, -1.375601964822682e-04, 6.404203320780569e-02, -2.398303783739778e-05, 2.729646831558219e-04, 7.072361119815543e-08, -2.754884004000929e-04, -4.896919208619328e-02, 6.217277928072557e-01, 6.234630073722226e-01
181, 8.797067403793331e-01, -2.189783473091402e-03, 5.811288803716323e-02, -2.621557298322602e-05, 2.683898100445362e-04, 6.881007873787111e-08, -3.102588487369449e-04, -5.653184521920093e-02, 6.351523249977477e-01, 6.374483582484807e-01
207, 8.610174655914310e-01, -4.438201195269026e-03, 5.277142895004058e-02, -2.723221663500328e-05, 2.605886566025461e-04, 2.704724560042828e-08, -3.386376604140782e-04, -5.796938236824828e-02, 5.940861552968980e-01, 5.967074612644814e-01
233, 8.422674536705020e-01, -6.824744792049977e-03, 4.829231362848101e-02, -2.825117335190664e-05, 2.520521434021361e-04, 1.689193924603235e-08, -3.557155789361789e-04, -4.287256607311534e-02, 4.575710984618149e-01, 4.592624089954361e-01
259, 8.235722184181210e-01, -9.345886479222075e-03, 4.307913637114053e-02, -2.845379111914474e-05, 2.454027866796368e-04, 2.256970468288173e-08, -3.771272438285168e-04, -1.563301398023666e-02, 2.542756442270178e-01, 2.540330647840407e-01
285, 8.049457669258120e-01, -1.196032396421413e-02, 3.849914961320712e-02, -2.768755404952322e-05, 2.356842731572616e-04, -7.921325145883501e-09, -3.921908118575674e-04, 5.207456099962642e-03, 7.781099960835347e-02, 7.631841883654993e-02
311, 7.863141298294070e-01, -1.460730528139736e-02, 3.580829737090815e-02, -2.843599691892643e-05, 2.330386736918155e-04, -2.657865738811978e-09, -3.966427242234117e-04, 1.468040358359086e-02, 4.205900658232211e-02, 3.952401200849771e-02
337, 7.678796052932740e-01, -1.732216666729781e-02, 3.336614814880495e-02, -3.033261701128866e-05, 2.419793233040069e-04, 9.870667531393060e-09, -4.018836237823655e-04, 1.259711686715213e-02, 3.796048993548710e-02, 3.570510398064459e-02
363, 7.495508193969730e-01, -2.005258243992893e-02, 3.015855689104345e-02, -2.837127013170566e-05, 2.260964621911859e-04, -2.328130241488708e-08, -4.030308582716838e-04, 9.636143071543519e-03, 5.197708826247073e-02, 4.997895672771045e-02
389, 7.313483357429500e-01, -2.278808241944467e-02, 2.651818419313425e-02, -2.493440577249128e-05, 2.028634235188149e-04, -2.331419007836266e-08, -4.032697803789467e-04, 7.970300459675606e-03, 7.549077796388870e-02, 7.347421625261642e-02
415, 7.132214307785030e-01, -2.550012237179827e-02, 2.404892832312957e-02, -2.247256570050493e-05, 1.858268846725889e-04, -7.913584534913292e-08, -3.994262371449561e-04, 1.795434805126527e-03, 9.161543260417379e-02, 9.034580707859720e-02
441, 6.951977014541630e-01, -2.818582706830973e-02, 2.198310165181943e-02, -2.236336867734417e-05, 1.855405342664682e-04, -3.482301426273765e-08, -3.986049234571672e-04, 5.781168034474667e-03, 1.000407736870765e-01, 9.810067146452851e-02
467, 6.773055195808410e-01, -3.084399315264446e-02, 1.965263183726086e-02, -2.013855140581535e-05, 1.754421359745621e-04, -8.101665226203971e-08, -3.978486166141756e-04, 6.408994761334035e-03, 5.327540676080713e-02, 5.177305705080411e-02
493, 6.594728827476500e-01, -3.344720012334227e-02, 1.996717276662366e-02, -1.972899919676389e-05, 1.672704273256260e-04, -8.243890437816626e-08, -3.801617803084842e-04, 1.708555429170784e-03, 9.304393763231134e-02, 9.182560517418123e-02
519, 6.418011188507080e-01, -3.601663971344772e-02, 1.763462666106221e-02, -1.735152038293801e-05, 1.545854562671397e-04, -7.665033408478888e-08, -3.864347130974551e-04, 3.047861480741440e-03, 1.030763792040556e-01, 1.015698481340158e-01
545, 6.243042349815370e-01, -3.855142625812449e-02, 1.397159397025263e-02, -1.471500454909906e-05, 1.489679175250482e-04, -9.382800824981604e-08, -4.066478700096599e-04, 3.598986140910219e-03, 2.792560985585998e-03, 2.270299632889326e-03
571, 6.065399646759030e-01, -4.091951746962643e-02, 1.342910860006124e-02, -1.354400444042581e-05, 1.463996483621242e-04, -1.173478013588834e-07, -4.051642016723012e-04, 2.483608538593349e-02, -1.161558401584473e-01, -1.183983269938735e-01
597, 5.888153314590450e-01, -4.320255587355767e-02, 1.518102547063131e-02, -1.419685530615503e-05, 1.469705704146708e-04, -9.085501787165656e-08, -3.913345594653793e-04, 2.776577829293588e-02, -6.686111220897054e-02, -6.985737795220683e-02
623, 5.713157057762150e-01, -4.545097728755385e-02, 1.428779304667881e-02, -1.451428018548615e-05, 1.593994392435209e-04, -7.293558102793884e-08, -3.978749760389774e-04, 2.961792386809825e-02, -1.535902739809897e-01, -1.560826817723974e-01
649, 5.538190603256230e-01, -4.759364902389389e-02, 1.246856228563413e-02, -9.890840970872779e-06, 1.255995840221061e-04, -1.327028009875501e-07, -3.943601894618810e-04, 4.127047892470597e-02, -2.877498262766262e-01, -2.906131139326828e-01
675, 5.363336801528930e-01, -4.962682611374654e-02, 1.043136947088041e-02, -7.733749447083308e-06, 1.118597097386731e-04, -1.078931059012404e-07, -3.943138168357424e-04, 4.948011890427363e-02, -3.564479235597294e-01, -3.597437968434515e-01
701, 5.188096761703490e-01, -5.152732626761947e-02, 5.469240060303450e-03, -3.935436499017073e-06, 9.645855049885027e-05, -1.459266075490074e-07, -4.191272658339639e-04, 7.158957926387702e-02, -6.474308221627895e-01, -6.513633138355730e-01
727, 5.012295246124270e-01, -5.327995677847676e-02, 4.922043937083807e-03, -6.924648636016729e-06, 1.346927864598209e-04, -9.610694905319589e-08, -4.171053444281480e-04, 7.527644191165940e-02, -8.444204999096367e-01, -8.477556506369934e-01
753, 4.835794866085050e-01, -5.486840673298861e-02, 1.736309221378705e-03, -1.604412713346178e-06, 8.272090284195461e-05, -1.427077592746401e-07, -4.098489058340962e-04, 7.853573420411020e-02, -9.278671091326468e-01, -9.311848311627081e-01
779, 4.658685922622680e-01, -5.628096653890625e-02, -1.498322191527009e-03, 1.016235475713223e-07, 7.774131787827890e-05, -1.454926584128713e-07, -4.122429293307586e-04, 7.384750678277413e-02, -1.067133939174939e+00, -1.069674955696495e+00
