"PointID","x","y"
25, 9.853970408439640e-01, 1.397335913741522e-03
51, 9.695732593536380e-01, 3.599482340487003e-03
77, 9.526804089546200e-01, 5.151885802263688e-03
103, 9.349957108497620e-01, 5.227806822976439e-03
129, 9.168222546577450e-01, 4.198093097914045e-03
155, 8.983380794525150e-01, 2.596579957465660e-03
181, 8.797067403793331e-01, 5.715839794267013e-04
207, 8.610174655914310e-01, -1.819461859882109e-03
233, 8.422674536705020e-01, -4.495418825070765e-03
259, 8.235722184181210e-01, -7.411121907674460e-03
285, 8.049457669258120e-01, -1.048211620670716e-02
311, 7.863141298294070e-01, -1.361281939372172e-02
337, 7.678796052932740e-01, -1.680531109063151e-02
363, 7.495508193969730e-01, -1.999064958059513e-02
389, 7.313483357429500e-01, -2.314661515084356e-02
415, 7.132214307785030e-01, -2.624052885427629e-02
441, 6.951977014541630e-01, -2.926796474117030e-02
467, 6.773055195808410e-01, -3.222938760395148e-02
493, 6.594728827476500e-01, -3.510251985213140e-02
519, 6.418011188507080e-01, -3.791194271235529e-02
545, 6.243042349815370e-01, -4.066197894798025e-02
571, 6.065399646759030e-01, -4.323048808319450e-02
597, 5.888153314590450e-01, -4.569956272123191e-02
623, 5.713157057762150e-01, -4.812155875923976e-02
649, 5.538190603256230e-01, -5.043049416563433e-02
675, 5.363336801528930e-01, -5.262445378561037e-02
701, 5.188096761703490e-01, -5.468173839711470e-02
727, 5.012295246124270e-01, -5.658744936386660e-02
753, 4.835794866085050e-01, -5.832467400564295e-02
779, 4.658685922622680e-01, -5.988008004136353e-02
805, 4.480717480182650e-01, -6.122221926329856e-02
831, 4.301885962486270e-01, -6.231712646954689e-02
857, 4.122794568538670e-01, -6.315415544348844e-02
883, 3.944020271301270e-01, -6.371322142157902e-02
909, 3.766198158264160e-01, -6.395359880373117e-02
935, 3.590588271617890e-01, -6.390298589648866e-02
961, 3.418258726596830e-01, -6.356145813608577e-02
987, 3.249974250793460e-01, -6.299800611416632e-02
1013, 3.086399734020230e-01, -6.221480924537981e-02
1039, 2.927811741828920e-01, -6.125551337183625e-02
1065, 2.774220108985900e-01, -6.015886935358394e-02
1091, 2.625653147697450e-01, -5.894808700083029e-02
1117, 2.482267022132870e-01, -5.762913431229422e-02
1143, 2.344165146350860e-01, -5.621120518515686e-02
1169, 2.210974693298340e-01, -5.472657799030707e-02
1195, 2.082438766956330e-01, -5.319478302975417e-02
1221, 1.958884000778200e-01, -5.160642909957173e-02
1247, 1.840233504772190e-01, -4.997240185517468e-02
1273, 1.725961565971370e-01, -4.831708714764112e-02
1299, 1.616173982620240e-01, -4.664058995455810e-02
1325, 1.511152982711790e-01, -4.493807667443292e-02
1351, 1.410477757453920e-01, -4.322658962387099e-02
1377, 1.314679384231570e-01, -4.149568571288453e-02
1403, 1.222792565822600e-01, -3.977386313513029e-02
1429, 1.134960949420930e-01, -3.805931774140937e-02
1455, 1.051684617996220e-01, -3.634434635950980e-02
1481, 9.719923138618471e-02, -3.465132385359596e-02
1507, 8.964005112648010e-02, -3.297164488846138e-02
1533, 8.247101306915280e-02, -3.131123485050125e-02
1559, 7.564741373062130e-02, -2.967860977751387e-02
1585, 6.917616724967959e-02, -2.807361074906841e-02
1611, 6.298619508743290e-02, -2.650746631189166e-02
1637, 5.711802840232850e-02, -2.497464441660938e-02
1663, 5.161416530609130e-02, -2.346926249230499e-02
1689, 4.642483592033390e-02, -2.199885209413074e-02
1715, 4.156750440597530e-02, -2.056059113305638e-02
1741, 3.698146343231200e-02, -1.916242471466265e-02
1767, 3.265759348869320e-02, -1.780518282507163e-02
1793, 2.861636877059940e-02, -1.648631625334541e-02
1819, 2.490270137786870e-02, -1.519853664443946e-02
1845, 2.143678069114690e-02, -1.395179458841253e-02
1871, 1.820489764213560e-02, -1.274796141994977e-02
1897, 1.524919271469120e-02, -1.158010252304023e-02
1923, 1.256430149078370e-02, -1.044723167190344e-02
1949, 1.017087697982790e-02, -9.342776546402334e-03
1975, 8.062899112701419e-03, -8.262782872934398e-03
2001, 6.177186965942380e-03, -7.218144290643175e-03
2027, 4.468053579330440e-03, -6.223637276116491e-03
2053, 3.018766641616820e-03, -5.256349921992785e-03
2079, 1.912891864776610e-03, -4.270255231478228e-03
2105, 1.121968030929570e-03, -3.242321308171097e-03
2131, 5.391836166381840e-04, -2.202694673020878e-03
2157, 1.753866672515870e-04, -1.116174368231478e-03
2183, 0.000000000000000e+00, 0.000000000000000e+00
2209, 1.051127910614010e-04, 1.086071247325489e-03
2235, 3.451704978942870e-04, 2.147401309599801e-03
2261, 7.326900959014890e-04, 3.184645305152355e-03
2287, 1.276999711990360e-03, 4.201400635274023e-03
2313, 1.973092555999760e-03, 5.202644362443368e-03
2339, 2.858132123947140e-03, 6.182352265989917e-03
2365, 3.939032554626460e-03, 7.142533960425789e-03
2391, 5.185037851333620e-03, 8.091316889883144e-03
2417, 6.539613008499150e-03, 9.040197559072330e-03
2443, 7.984459400177000e-03, 9.991773995865210e-03
2469, 9.577721357345579e-03, 1.093552502809100e-02
2495, 1.134461164474490e-02, 1.186815907434194e-02
2521, 1.328635215759280e-02, 1.279042779788498e-02
2547, 1.542121171951290e-02, 1.370004963229303e-02
2573, 1.774638891220090e-02, 1.459872817606121e-02
2599, 2.023851871490480e-02, 1.549138962811223e-02
2625, 2.291005849838260e-02, 1.637660219266425e-02
2651, 2.576607465744020e-02, 1.725440375452621e-02
2677, 2.879580855369570e-02, 1.812759743443984e-02
2703, 3.199326992034910e-02, 1.899821086761660e-02
2729, 3.537228703498840e-02, 1.986454488067857e-02
2755, 3.891497850418090e-02, 2.073113420907266e-02
2781, 4.259017109870910e-02, 2.160503161607320e-02
2807, 4.645630717277530e-02, 2.247591500940645e-02
2833, 5.049252510070800e-02, 2.334928443462449e-02
2859, 5.469727516174320e-02, 2.422650673428762e-02
2885, 5.909299850463870e-02, 2.510442731484485e-02
2911, 6.365954875946039e-02, 2.598846090947784e-02
2937, 6.838649511337280e-02, 2.688240397862043e-02
2963, 7.332068681716920e-02, 2.777737800107039e-02
2989, 7.843562960624691e-02, 2.868098449877997e-02
3015, 8.375442028045650e-02, 2.958904476471048e-02
3041, 8.928063511848450e-02, 3.050271887577119e-02
3067, 9.501701593399051e-02, 3.142235274386633e-02
3093, 1.010102331638340e-01, 3.233845561315660e-02
3119, 1.072062253952030e-01, 3.326544714560611e-02
3145, 1.136637628078460e-01, 3.418994729442455e-02
3171, 1.203565001487730e-01, 3.512012951947903e-02
3197, 1.272729039192200e-01, 3.606064426215198e-02
3223, 1.344466507434840e-01, 3.700373050667788e-02
3249, 1.419069468975070e-01, 3.794205470568939e-02
3275, 1.496536135673520e-01, 3.887659017801490e-02
3301, 1.576814949512480e-01, 3.980963643079371e-02
3327, 1.660248339176180e-01, 4.073106372509870e-02
3353, 1.746245622634890e-01, 4.166125813731120e-02
3379, 1.835020482540130e-01, 4.259473534722204e-02
3405, 1.926559209823610e-01, 4.353261035274082e-02
3431, 2.020680904388430e-01, 4.448371650225573e-02
3457, 2.117756903171540e-01, 4.543427211441091e-02
3483, 2.217475175857540e-01, 4.639879607848692e-02
3509, 2.320270836353300e-01, 4.735946197272595e-02
3535, 2.426079511642460e-01, 4.831968125537067e-02
3561, 2.535301446914670e-01, 4.925995717135685e-02
3587, 2.647941112518310e-01, 5.017708667403257e-02
3613, 2.764054536819460e-01, 5.106420611855587e-02
3639, 2.883291840553280e-01, 5.193762741827550e-02
3665, 3.005529642105100e-01, 5.280276522093146e-02
3691, 3.130726814270020e-01, 5.365915070313907e-02
3717, 3.258830904960630e-01, 5.450673091333012e-02
3743, 3.389919400215150e-01, 5.533338267249568e-02
3769, 3.523894548416140e-01, 5.613954375820258e-02
3795, 3.660713136196140e-01, 5.691897387870452e-02
3821, 3.800389170646670e-01, 5.765411998005882e-02
3847, 3.942807912826540e-01, 5.833664004933083e-02
3873, 4.087766110897060e-01, 5.897653357258423e-02
3899, 4.235162138938900e-01, 5.955951030401668e-02
3925, 4.384851455688480e-01, 6.008286096185444e-02
3951, 4.536674916744230e-01, 6.052770000554316e-02
3977, 4.690417945384980e-01, 6.086417613679025e-02
4003, 4.845884144306180e-01, 6.110133869634436e-02
4029, 5.002762079238890e-01, 6.121159094603099e-02
4055, 5.160748958587650e-01, 6.118083435068690e-02
4081, 5.319590568542480e-01, 6.100562221187184e-02
4107, 5.478921532630920e-01, 6.066997754267918e-02
4133, 5.638301968574519e-01, 6.015841982532655e-02
4159, 5.797371864318850e-01, 5.946519010255141e-02
4185, 5.956164002418520e-01, 5.861206182756159e-02
4211, 6.114472150802610e-01, 5.760201954781780e-02
4237, 6.271871328353880e-01, 5.643076991765171e-02
4263, 6.428214907646180e-01, 5.510992475682073e-02
4289, 6.584149599075320e-01, 5.368525422819187e-02
4315, 6.737585067749020e-01, 5.209459736214279e-02
4341, 6.888993382453920e-01, 5.037852970043510e-02
4367, 7.042160034179690e-01, 4.869251621730728e-02
4393, 7.193410396575930e-01, 4.692762404859648e-02
4419, 7.341139912605290e-01, 4.504842756967993e-02
4445, 7.489700317382810e-01, 4.321611858292816e-02
4471, 7.636658549308780e-01, 4.136706727088036e-02
4497, 7.780403494834900e-01, 3.946329801894781e-02
4523, 7.922744154930110e-01, 3.756674821729067e-02
4549, 8.063289523124690e-01, 3.566705618436797e-02
4575, 8.201366662979130e-01, 3.374279006200619e-02
4601, 8.336892127990720e-01, 3.178664505621469e-02
4627, 8.470668792724610e-01, 2.981211725683932e-02
4653, 8.601957559585570e-01, 2.779278212819170e-02
4679, 8.730279207229610e-01, 2.571367247663199e-02
4705, 8.855857253074650e-01, 2.358319233315817e-02
4731, 8.978731632232670e-01, 2.141176586451188e-02
4757, 9.098071455955510e-01, 1.919810340842824e-02
4783, 9.214465022087100e-01, 1.697507011454473e-02
4809, 9.327191114425660e-01, 1.474586802233269e-02
4835, 9.435870051383970e-01, 1.251403942368275e-02
4861, 9.540644884109500e-01, 1.028738046006331e-02
4887, 9.641631841659550e-01, 8.077907129065144e-03
4913, 9.738758206367490e-01, 5.917645464803825e-03
4939, 9.830872416496280e-01, 3.849025752787926e-03
4965, 9.918504953384401e-01, 1.942498096626622e-03
4991, 1.000000000000000e+00, 1.699999993434180e-04
