"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.340265504697395e-03, -1.344225071953200e-02, 7.917376640576860e-06, 3.587851398516007e-05, 3.495206807524107e-08, -9.444606691495803e-05, -2.504296939820757e-01, -2.563967574527280e+00, -2.576128831423577e+00
51, 9.695732593536380e-01, 3.312676345598876e-03, -1.186359991128133e-02, 8.419851583068743e-06, 4.935072977906547e-05, 4.840982755704245e-08, -6.424593520733603e-05, -1.602768684959112e-01, -1.658489626523649e+00, -1.666207871726149e+00
77, 9.526804089546200e-01, 4.606619942517940e-03, -1.235732688041220e-02, 4.792134573031701e-06, 2.648994195844574e-05, 2.554341771468212e-08, -4.667666149470086e-05, -4.105298338594835e-02, -1.236289811076686e+00, -1.236970359151774e+00
103, 9.349957108497620e-01, 4.502151657775504e-03, -1.399654628354423e-02, 3.995357254778856e-06, -3.112790786119847e-07, 1.579502062437453e-09, -3.583726814539864e-05, 3.661267348326223e-02, -1.049153998502877e+00, -1.049792637493758e+00
129, 9.168222546577450e-01, 3.359942467840126e-03, -1.547213110587426e-02, 5.309449728709058e-06, -1.755956445987257e-05, -1.116261989416004e-08, -3.111877875344432e-05, 7.520618400880882e-02, -1.006418504344888e+00, -1.009222966597996e+00
155, 8.983380794525150e-01, 1.697713617187643e-03, -1.660673857158863e-02, 6.712978333527221e-06, -2.745410284319413e-05, -1.639755187539144e-08, -2.970616109532142e-05, 1.001843770777208e-01, -1.025743338489965e+00, -1.030622519853436e+00
181, 8.797067403793331e-01, -3.334252882730574e-04, -1.752701105975681e-02, 8.090464799141852e-06, -3.488917017717200e-05, -1.931003278264279e-08, -2.919606453809839e-05, 1.236480069379268e-01, -1.072857680869285e+00, -1.079957546522240e+00
207, 8.610174655914310e-01, -2.674711122806512e-03, -1.832240334496095e-02, 9.370315070727410e-06, -4.079932974163546e-05, -2.056683261968766e-08, -2.891637395465745e-05, 1.464911416060595e-01, -1.132247674087167e+00, -1.141682704700687e+00
233, 8.422674536705020e-01, -5.252310739132455e-03, -1.901559796506806e-02, 1.074099914310624e-05, -4.722514430248924e-05, -2.468743187586685e-08, -2.865789269119751e-05, 1.690220436989507e-01, -1.199805041221453e+00, -1.211649012717448e+00
259, 8.235722184181210e-01, -8.034733396663407e-03, -1.952807778430464e-02, 1.157981023446776e-05, -4.961508796464874e-05, -1.743103846707137e-08, -2.913027705808595e-05, 1.933354523284678e-01, -1.283497371429720e+00, -1.297974237401323e+00
285, 8.049457669258120e-01, -1.095184819229644e-02, -1.982602431524504e-02, 1.236456293227102e-05, -5.295496845770151e-05, -2.362240398710679e-08, -2.919424897461407e-05, 2.129899529554160e-01, -1.369773726171072e+00, -1.386230036806782e+00
311, 7.863141298294070e-01, -1.391970281315534e-02, -1.966117848559656e-02, 1.274467772617300e-05, -5.470003930206608e-05, -2.187580460492558e-08, -2.765788611470420e-05, 2.255366311454868e-01, -1.419698448732181e+00, -1.437495307343405e+00
337, 7.678796052932740e-01, -1.695153314129640e-02, -1.924704406109499e-02, 1.213788789297312e-05, -5.034063677354513e-05, -1.089718929458445e-08, -2.638716698343992e-05, 2.385146246346228e-01, -1.471112241562261e+00, -1.490316634973371e+00
363, 7.495508193969730e-01, -1.998397269582950e-02, -1.936494470070967e-02, 1.336358061465634e-05, -5.768140169111216e-05, -1.943776774255589e-08, -2.693923614678274e-05, 2.533608178424313e-01, -1.558619565035599e+00, -1.579071134488067e+00
389, 7.313483357429500e-01, -2.299874132480123e-02, -1.934524107241882e-02, 1.289412652718281e-05, -5.475349773311133e-05, -1.237284960052292e-08, -2.893083882884104e-05, 2.695455677245764e-01, -1.665771123223711e+00, -1.687432065079146e+00
415, 7.132214307785030e-01, -2.596453314936657e-02, -1.913424642527267e-02, 1.288697174221932e-05, -5.566131727272225e-05, -1.860828314739806e-08, -2.956685399320791e-05, 2.817109572173694e-01, -1.770617505260353e+00, -1.792877497488010e+00
441, 6.951977014541630e-01, -2.887741851279202e-02, -1.881305036170696e-02, 1.197715506677446e-05, -5.061285838035494e-05, -6.310583172213027e-10, -3.057434978812268e-05, 2.929022332868032e-01, -1.854112608676782e+00, -1.877098785410396e+00
467, 6.773055195808410e-01, -3.173727096628415e-02, -1.861922492985272e-02, 1.196746642181750e-05, -5.102410797678945e-05, -8.272819217729653e-09, -3.174227429491120e-05, 3.016242943655506e-01, -1.950044408828387e+00, -1.973223428930457e+00
493, 6.594728827476500e-01, -3.452005391104360e-02, -1.821969896389418e-02, 1.157666456466742e-05, -4.995996818419275e-05, -5.171483469217244e-09, -3.105449175492310e-05, 3.041394795026656e-01, -2.002136711583942e+00, -2.025094717618594e+00
519, 6.418011188507080e-01, -3.724917629130373e-02, -1.787908294190864e-02, 1.140948631151908e-05, -4.926218123038384e-05, 1.472016617096622e-09, -3.180479801841742e-05, 3.144106283361295e-01, -2.083840040029703e+00, -2.107417485669194e+00
545, 6.243042349815370e-01, -3.992718255682675e-02, -1.774028170016089e-02, 1.076932359647324e-05, -4.662102796510508e-05, 5.289300168689568e-09, -3.434723152326542e-05, 3.186001749447453e-01, -2.192639558923005e+00, -2.215662997224070e+00
571, 6.065399646759030e-01, -4.242858730978175e-02, -1.745644680015766e-02, 9.949844645007620e-06, -4.329398849827240e-05, 3.952501380424187e-09, -3.587056259396235e-05, 3.121914768143855e-01, -2.305689315370284e+00, -2.326719337361987e+00
597, 5.888153314590450e-01, -4.483530635070390e-02, -1.707998425438643e-02, 9.230212993995486e-06, -3.915096480118606e-05, 1.285739464170383e-08, -3.632339836881610e-05, 3.103243222525669e-01, -2.347871315666644e+00, -2.368278580640437e+00
623, 5.713157057762150e-01, -4.719903630224125e-02, -1.681118200000856e-02, 8.895575398581797e-06, -3.762585878456646e-05, 1.485910015389370e-08, -3.723830200301471e-05, 3.112170107571586e-01, -2.409649379754913e+00, -2.429654805277466e+00
649, 5.538190603256230e-01, -4.945205868376672e-02, -1.652176540810751e-02, 8.768682365984087e-06, -3.848540535657552e-05, 1.098325744186599e-08, -3.834570011642564e-05, 3.046539477915839e-01, -2.484311906308272e+00, -2.502911720948907e+00
675, 5.363336801528930e-01, -5.159184120237732e-02, -1.573716405844364e-02, 7.285739226152153e-06, -2.796364513645229e-05, 2.933124549775767e-08, -3.902775729055740e-05, 2.990651190201677e-01, -2.569765025470232e+00, -2.587103853427312e+00
701, 5.188096761703490e-01, -5.359618894337364e-02, -1.521819618572903e-02, 7.065109703376502e-06, -2.826999430431877e-05, 2.576861193534542e-08, -3.923068651167125e-05, 2.864413307060020e-01, -2.654630184656610e+00, -2.670034084874425e+00
727, 5.012295246124270e-01, -5.545011229189816e-02, -1.480158695189953e-02, 6.523973263672005e-06, -2.517146027818679e-05, 2.920452685505450e-08, -3.996806389290978e-05, 2.716707446552928e-01, -2.749182982031888e+00, -2.762569609388158e+00
753, 4.835794866085050e-01, -5.713691379008568e-02, -1.468696019834961e-02, 6.652800485357136e-06, -2.883539933224987e-05, 2.276636628596180e-08, -4.169490244620542e-05, 2.543255796774373e-01, -2.854236491535917e+00, -2.865542803926958e+00
779, 4.658685922622680e-01, -5.864382511554654e-02, -1.410654388640034e-02, 5.987107885344986e-06, -2.381584231090824e-05, 2.679899274664686e-08, -4.314066255068249e-05, 2.313591219347661e-01, -2.963846893927961e+00, -2.972862020536052e+00
805, 4.480717480182650e-01, -5.994014040838226e-02, -1.328682162828291e-02, 5.374188606634606e-06, -1.862398695274817e-05, 3.079506549317571e-08, -4.442891279358923e-05, 2.018497166269146e-01, -3.100644430572507e+00, -3.107206776643052e+00
831, 4.301885962486270e-01, -6.099296585333681e-02, -1.239953665340708e-02, 4.879407838116574e-06, -1.305367280749881e-05, 3.446339133661484e-08, -4.604110019633879e-05, 1.662794960016064e-01, -3.243369854368304e+00, -3.247629018571564e+00
857, 4.122794568538670e-01, -6.179307920867907e-02, -1.148473502662640e-02, 4.507158516015040e-06, -7.151924229902268e-06, 3.782350381052460e-08, -4.808950559725267e-05, 1.236032627966664e-01, -3.346728178617126e+00, -3.349009824699932e+00
883, 3.944020271301270e-01, -6.232193029479503e-02, -1.059258738426549e-02, 4.279896890814733e-06, -6.260094434897816e-07, 4.116911726067253e-08, -5.077844995743032e-05, 7.175884007362748e-02, -3.459157986934144e+00, -3.459902133553914e+00
909, 3.766198158264160e-01, -6.254037251268887e-02, -9.799561193695815e-03, 4.230429578766690e-06, 6.024445560817600e-06, 4.433256169704876e-08, -5.426570924932952e-05, 1.638744032630864e-02, -3.539533544066864e+00, -3.539571390593958e+00
935, 3.590588271617890e-01, -6.247764608975079e-02, -9.069484587806955e-03, 4.353087069402886e-06, 1.225424627120869e-05, 4.679710969257101e-08, -5.804164071546732e-05, -3.898526165062174e-02, -3.576261282083558e+00, -3.576472766843593e+00
961, 3.418258726596830e-01, -6.213505089311602e-02, -8.331946069588460e-03, 4.591794129077187e-06, 1.748725007026713e-05, 4.776020924221000e-08, -6.157883313193128e-05, -8.969382399528116e-02, -3.550005929175684e+00, -3.551137009941340e+00
987, 3.249974250793460e-01, -6.158242930036775e-02, -7.533219359586969e-03, 4.880337420757492e-06, 2.136854968037447e-05, 4.777602340699333e-08, -6.493466789192499e-05, -1.313126647891503e-01, -3.477772458243130e+00, -3.480245009790811e+00
1013, 3.086399734020230e-01, -6.082242104241976e-02, -6.254848516229566e-03, 6.158787819924205e-06, 4.121208344476788e-05, 7.102678638267421e-08, -6.641556711024721e-05, -1.698397799574159e-01, -3.409194694654752e+00, -3.413412499143438e+00
1039, 2.927811741828920e-01, -5.989879940352254e-02, -5.801634425093157e-03, 5.849516950628631e-06, 3.291918170377960e-05, 4.855845345184785e-08, -6.580792090555544e-05, -2.005300606979442e-01, -3.278234254701795e+00, -3.284355200322742e+00
1065, 2.774220108985900e-01, -5.885020627247417e-02, -4.997907306800456e-03, 6.188492726570198e-06, 3.592322173624758e-05, 4.908098779733390e-08, -6.408841828583510e-05, -2.214624936922477e-01, -3.144811166231398e+00, -3.152590664184318e+00
1091, 2.625653147697450e-01, -5.769949959235478e-02, -4.578916247468350e-03, 6.506554665536649e-06, 3.672408531164120e-05, 5.565466535019944e-08, -6.549354493619996e-05, -2.352482897246644e-01, -3.033427522043669e+00, -3.042504164502025e+00
1117, 2.482267022132870e-01, -5.645199881509799e-02, -4.045368746197006e-03, 8.028639535763108e-06, 4.920832662364644e-05, 6.567936744230660e-08, -6.667751994787868e-05, -2.579666573771106e-01, -2.948864214396247e+00, -2.960099250197112e+00
1143, 2.344165146350860e-01, -5.511602611840238e-02, -3.827649658488570e-03, 7.258393172785016e-06, 4.006092654338416e-05, 4.511420649289833e-08, -6.401190237271138e-05, -2.716789371485261e-01, -2.810145064046142e+00, -2.823226027595247e+00
1169, 2.210974693298340e-01, -5.372312459119614e-02, -3.232099141654742e-03, 7.506678911003064e-06, 4.146667392707212e-05, 4.595298614113703e-08, -6.098437642161560e-05, -2.782121650921440e-01, -2.684033930448888e+00, -2.698390587213791e+00
1195, 2.082438766956330e-01, -5.229198394501413e-02, -3.023674100213716e-03, 8.162873718917910e-06, 4.463597304485797e-05, 5.857864456798296e-08, -6.175534304445786e-05, -2.802649022458632e-01, -2.579843402992895e+00, -2.594962841502934e+00
1221, 1.958884000778200e-01, -5.081180199174792e-02, -2.930960783754781e-03, 8.386654258314516e-06, 4.378985348277366e-05, 4.352670876852385e-08, -6.179322708064340e-05, -2.969527532765172e-01, -2.495133843052100e+00, -2.512713727653165e+00
1247, 1.840233504772190e-01, -4.929223851860493e-02, -2.325004367474062e-03, 8.254527521573391e-06, 4.261350152386257e-05, 4.263159238264540e-08, -5.801798683231537e-05, -2.972774795740165e-01, -2.368273727216842e+00, -2.386822056789859e+00
1273, 1.725961565971370e-01, -4.775689228050468e-02, -1.765852559988419e-03, 1.000697594409223e-05, 5.326550085750395e-05, 6.416711652203688e-08, -5.681656951539593e-05, -2.961896898811903e-01, -2.275301574000455e+00, -2.294434446263501e+00
1299, 1.616173982620240e-01, -4.620445221647428e-02, -1.905152713687113e-03, 8.447595793033635e-06, 4.085213526231477e-05, 3.447296109263241e-08, -5.532202632151381e-05, -3.055715550309740e-01, -2.179335793246141e+00, -2.200622954677358e+00
1325, 1.511152982711790e-01, -4.462837076842024e-02, -1.703226767711525e-03, 8.797504213679493e-06, 4.197178736120349e-05, 4.512663847073390e-08, -5.362540855039269e-05, -3.007629908047065e-01, -2.069022164585031e+00, -2.090700102774255e+00
1351, 1.410477757453920e-01, -4.304479534751132e-02, -1.470568858889831e-03, 1.043749920214044e-05, 4.954562270333157e-05, 5.185485567422729e-08, -5.353328350317336e-05, -3.074443111472457e-01, -1.990365854443697e+00, -2.013913166742584e+00
1377, 1.314679384231570e-01, -4.144119898940701e-02, -1.358103041135870e-03, 8.899299124169591e-06, 3.981339578016818e-05, 3.184087507859757e-08, -4.989313511653000e-05, -3.072476941705333e-01, -1.876632638621906e+00, -1.901577523217854e+00
1403, 1.222792565822600e-01, -3.984600572964651e-02, -1.122487945082280e-03, 9.326916276209147e-06, 4.115592651495492e-05, 4.168452700635144e-08, -4.836986682850972e-05, -2.987392036889385e-01, -1.778439383337690e+00, -1.803282821199947e+00
1429, 1.134960949420930e-01, -3.825594068174273e-02, -9.260549067620829e-04, 1.090226524747354e-05, 4.739888819570994e-05, 4.738398423339863e-08, -4.856331130838653e-05, -3.019161515199859e-01, -1.703290320510629e+00, -1.729777679795258e+00
1455, 1.051684617996220e-01, -3.666131914853162e-02, -8.313010967227179e-04, 9.361046418622630e-06, 3.874483192790721e-05, 2.988542582668913e-08, -4.518278739221840e-05, -3.002999338428942e-01, -1.608638900274520e+00, -1.636381099477163e+00
1481, 9.719923138618471e-02, -3.508471813110288e-02, -5.949685925733996e-04, 9.784141924970653e-06, 3.970047635285243e-05, 3.824370583628885e-08, -4.344636896452388e-05, -2.896775900269087e-01, -1.506524848617629e+00, -1.534046690143550e+00
1507, 8.964005112648010e-02, -3.351565151342519e-02, -3.841429854760346e-04, 1.087303765916951e-05, 4.309027346266067e-05, 3.861333871361669e-08, -4.312285428886698e-05, -2.886638678440496e-01, -1.422670169096391e+00, -1.451602410717918e+00
1533, 8.247101306915280e-02, -3.195927906979058e-02, -4.612929838231465e-04, 1.005081562212777e-05, 3.820588541836114e-05, 3.500274485164066e-08, -4.209637277068695e-05, -2.812003097560989e-01, -1.339799249158179e+00, -1.368913970980412e+00
1559, 7.564741373062130e-02, -3.042377944051409e-02, -3.807773692788181e-04, 1.028170033326453e-05, 3.801648659132007e-05, 3.035174038879587e-08, -4.053860449054549e-05, -2.769553359793434e-01, -1.260098395292931e+00, -1.290120018174466e+00
1585, 6.917616724967959e-02, -2.890797323468732e-02, -1.111609739978415e-04, 1.025009980996940e-05, 3.743375063634933e-05, 3.080392359194403e-08, -3.729113888745817e-05, -2.660392842957432e-01, -1.172394118268562e+00, -1.202145091412832e+00
1611, 6.298619508743290e-02, -2.742316335873016e-02, -8.864779776840415e-05, 1.019993323677124e-05, 3.613957596151664e-05, 3.218061406743013e-08, -3.691540234859758e-05, -2.547290974839732e-01, -1.093555706464681e+00, -1.122767019441742e+00
1637, 5.711802840232850e-02, -2.596240866826022e-02, -1.053729889676051e-04, 1.004225780406957e-05, 3.409778140647015e-05, 2.714995547549716e-08, -3.692339900177084e-05, -2.496378069721864e-01, -1.021013384199134e+00, -1.051033230492539e+00
1663, 5.161416530609130e-02, -2.451861708277419e-02, 4.719653614340853e-05, 1.014814882218703e-05, 3.338100380645752e-05, 2.642493785661314e-08, -3.552161143063655e-05, -2.424981688349608e-01, -9.457185269759493e-01, -9.762590253704717e-01
1689, 4.642483592033390e-02, -2.309929549359617e-02, 1.912672903227660e-04, 1.057103288084028e-05, 3.350958345609330e-05, 2.799488625885119e-08, -3.503705263911361e-05, -2.329111728816197e-01, -8.683083855869009e-01, -8.989452897395553e-01
1715, 4.156750440597530e-02, -2.170094271040652e-02, 3.712161588698016e-04, 1.073455927110817e-05, 3.288526740393291e-05, 2.476996441109311e-08, -3.385194648020156e-05, -2.245950397342955e-01, -7.979220411942055e-01, -8.288807929373798e-01
1741, 3.698146343231200e-02, -2.033150473065594e-02, 5.787088876805496e-04, 1.074978123318966e-05, 3.211562186583353e-05, 2.483049142499456e-08, -3.185297398154839e-05, -2.134236166139071e-01, -7.302387697299211e-01, -7.607428648359513e-01
1767, 3.265759348869320e-02, -1.899125912014674e-02, 6.615530203246140e-04, 1.077481702190657e-05, 3.092485704442892e-05, 2.491419472115890e-08, -3.242631140165188e-05, -2.002164550004901e-01, -6.568893853591751e-01, -6.866795302712018e-01
1793, 2.861636877059940e-02, -1.767708082034196e-02, 7.164596121013037e-04, 1.101401269363733e-05, 2.991774630775749e-05, 2.323000347556561e-08, -3.449952715431030e-05, -1.913951452288546e-01, -5.920452205729594e-01, -6.221691078635890e-01
1819, 2.490270137786870e-02, -1.638155079971945e-02, 8.824179694247453e-04, 1.106444321678332e-05, 2.869615378029194e-05, 1.962989974370972e-08, -3.420438912890760e-05, -1.857420767118042e-01, -5.406943548708050e-01, -5.716675725015210e-01
1845, 2.143678069114690e-02, -1.511437254945727e-02, 1.014223506563288e-03, 1.133328924451688e-05, 2.824522886075041e-05, 2.226098055221542e-08, -3.486913687743272e-05, -1.751293945779996e-01, -4.888332445721120e-01, -5.192076412383061e-01
1871, 1.820489764213560e-02, -1.387684340806346e-02, 1.095564346231194e-03, 1.137381684305803e-05, 2.677061595558856e-05, 1.920438723825601e-08, -3.766628134263337e-05, -1.658933178988484e-01, -4.361268544963325e-01, -4.665678603794811e-01
1897, 1.524919271469120e-02, -1.266224727422301e-02, 1.266407041867512e-03, 1.174416306884697e-05, 2.592537013760936e-05, 1.863262599051126e-08, -3.789828957219184e-05, -1.606792298770729e-01, -3.926574942260485e-01, -4.242141094036588e-01
1923, 1.256430149078370e-02, -1.146973849087309e-02, 1.478290172746147e-03, 1.230816576811324e-05, 2.505081256945195e-05, 1.777004555555386e-08, -3.785010315132451e-05, -1.535586979875441e-01, -3.435369273918629e-01, -3.762466065089757e-01
