"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.271266333685897e-03, 1.460879522088720e-01, 1.215577523580792e-05, 2.849628869087655e-04, 2.731919526321118e-07, 3.652788121378645e-04, 3.662784003571635e-01, 1.026738769579177e+00, 1.055735013451820e+00
51, 9.695732593536380e-01, 2.941888776914145e-03, 1.151611089270167e-01, 2.725516712239586e-05, 2.643022075789766e-04, 7.599413656539502e-08, -1.332571116152380e-04, 1.239923796204548e-01, 9.101148962770386e-01, 9.170088249501194e-01
77, 9.526804089546200e-01, 3.828034850694009e-03, 9.280068905351116e-02, 6.927013535587023e-06, 2.777223165245519e-04, 1.038753468279674e-07, -2.066015794710308e-04, 2.779143615339035e-02, 7.291204017842098e-01, 7.293952280293723e-01
103, 9.349957108497620e-01, 3.345706996721639e-03, 8.038573183783666e-02, -1.152699441184585e-05, 2.811937567920325e-04, 1.235015855317228e-07, -2.213406595296890e-04, -2.869400317808506e-02, 6.548788941878675e-01, 6.554740353920511e-01
129, 9.168222546577450e-01, 1.895219085369197e-03, 7.148815708597242e-02, -2.079965553178952e-05, 2.801217229578487e-04, 1.001713372283621e-07, -2.548567374106967e-04, -4.482776978906352e-02, 6.583422750468468e-01, 6.596993510282275e-01
155, 8.983380794525150e-01, 1.873817679208935e-05, 6.470150915671055e-02, -2.468272707578038e-05, 2.725484065256933e-04, 6.145094460269326e-08, -2.935756568558649e-04, -5.754899112083458e-02, 6.689266669514817e-01, 6.712398340525910e-01
181, 8.797067403793331e-01, -2.110190447015770e-03, 5.854628983909666e-02, -2.681736865446122e-05, 2.681544542858309e-04, 5.898034954953540e-08, -3.333340283960825e-04, -6.693105997604004e-02, 6.945854885832459e-01, 6.976246213090800e-01
207, 8.610174655914310e-01, -4.430790296732682e-03, 5.310211508949721e-02, -2.774118695981516e-05, 2.603330441245963e-04, 1.357304344020637e-08, -3.657416656988176e-04, -7.183267058832582e-02, 6.793248867188778e-01, 6.829538438141389e-01
233, 8.422674536705020e-01, -6.886148471781029e-03, 4.854873977247293e-02, -2.869145973454876e-05, 2.517249063462027e-04, 2.527329623108997e-09, -3.860385173159999e-04, -5.903009432500592e-02, 5.605047655680592e-01, 5.633693915837602e-01
259, 8.235722184181210e-01, -9.471861725920308e-03, 4.313156003336141e-02, -2.879091420091302e-05, 2.453012017998539e-04, 8.540023347167809e-09, -4.106560983284655e-04, -2.659218614990425e-02, 3.228139240395000e-01, 3.233663722080690e-01
285, 8.049457669258120e-01, -1.214537906083741e-02, 3.835973472442680e-02, -2.785214021010041e-05, 2.354486757208897e-04, -2.333088177552384e-08, -4.278642685491312e-04, 1.558565566892022e-03, 9.604834931278546e-02, 9.484239267094510e-02
311, 7.863141298294070e-01, -1.484503474802362e-02, 3.575894633623601e-02, -2.763033659684472e-05, 2.260535561726096e-04, -3.308226317864076e-08, -4.324966972948322e-04, 1.206399506015381e-02, 5.346459161551762e-02, 5.113594353008226e-02
337, 7.678796052932740e-01, -1.760492625041071e-02, 3.389896938426772e-02, -3.318748569455397e-05, 2.607965575692896e-04, 3.331582326301789e-08, -4.399266417245973e-04, 1.048372292168117e-02, 5.817535202797540e-02, 5.596986422245323e-02
363, 7.495508193969730e-01, -2.037277463107892e-02, 2.960547090231867e-02, -2.778782883176812e-05, 2.237383151101596e-04, -5.145049252802174e-08, -4.438803311193627e-04, 6.215573550274401e-03, 6.509478190271513e-02, 6.342985501482494e-02
389, 7.313483357429500e-01, -2.313817740332991e-02, 2.601214867139249e-02, -2.492723213575552e-05, 2.039455832623136e-04, -3.798097976018455e-08, -4.414174884611961e-04, 4.062071478781674e-03, 9.675081976132413e-02, 9.505262708936664e-02
415, 7.132214307785030e-01, -2.587298652136859e-02, 2.373973286789764e-02, -2.219923728105136e-05, 1.852279046950234e-04, -9.636440783361989e-08, -4.351370531489596e-04, -3.496722958896190e-03, 1.206087877931332e-01, 1.197876615690104e-01
441, 6.951977014541630e-01, -2.857473129581344e-02, 2.163485815734362e-02, -2.207643976862691e-05, 1.857187366187586e-04, -4.791824107525959e-08, -4.346810493152519e-04, 9.306765995041734e-04, 1.302613937095506e-01, 1.286918802071295e-01
467, 6.773055195808410e-01, -3.124273317280025e-02, 1.924589785497275e-02, -1.972091001821673e-05, 1.754414745956266e-04, -9.801839849004457e-08, -4.337844248127570e-04, 2.168904651042016e-03, 7.582344676886399e-02, 7.469317443446347e-02
493, 6.594728827476500e-01, -3.385017838550543e-02, 1.981976089973242e-02, -1.938164282694438e-05, 1.672731696193600e-04, -9.835269277973964e-08, -4.137009309205767e-04, -2.602664443947662e-03, 1.184325024763415e-01, 1.175691037577359e-01
519, 6.418011188507080e-01, -3.641882400732949e-02, 1.748024033318919e-02, -1.687588826856918e-05, 1.542211117073536e-04, -9.136115087730395e-08, -4.199300890441815e-04, -8.711223386379136e-04, 1.279718048404143e-01, 1.267729521153390e-01
545, 6.243042349815370e-01, -3.894840806221433e-02, 1.359265821393322e-02, -1.412099331833989e-05, 1.486559089561522e-04, -1.093250719654113e-07, -4.417086495501869e-04, 9.730839047141933e-04, 9.865694066566030e-03, 9.638609181699027e-03
