"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.330464974535383e-03, 2.837871201396050e-01, 2.055893502724056e+00, -2.074054026295892e+00
51, 9.695732593536380e-01, 3.263428031806260e-03, 1.409715898710547e-01, 2.348793377075599e+00, -2.351407461914652e+00
77, 9.526804089546200e-01, 4.513017258236092e-03, 5.729518475496048e-02, 5.672127194008130e-01, -5.687637894320230e-01
103, 9.349957108497620e-01, 4.377665251934983e-03, -8.657356336747446e-03, 2.562924038647263e-01, -2.564378553830164e-01
129, 9.168222546577450e-01, 3.216318197060029e-03, -2.921819304286223e-02, 3.351246541092892e-01, -3.363797438752923e-01
155, 8.983380794525150e-01, 1.543920071271214e-03, -2.816369582058688e-02, 2.826524935804992e-01, -2.840521497360466e-01
181, 8.797067403793331e-01, -4.879739850021782e-04, -2.927979754293940e-02, 2.328530635291286e-01, -2.346778888959912e-01
207, 8.610174655914310e-01, -2.820409653161864e-03, -2.975776242182871e-02, 2.332092468759503e-01, -2.350990594574663e-01
233, 8.422674536705020e-01, -5.380834874576802e-03, -1.764467126809460e-02, 1.460997218462793e-01, -1.471291102974584e-01
259, 8.235722184181210e-01, -8.140122851758943e-03, -3.789195953302992e-02, 2.069681527341206e-01, -2.103081880904227e-01
285, 8.049457669258120e-01, -1.103060645876090e-02, -3.270412089270010e-02, 2.285849785000279e-01, -2.308927909162297e-01
311, 7.863141298294070e-01, -1.397032818490617e-02, -3.134666098962925e-03, 2.588169880893059e-02, -2.605154068067051e-02
337, 7.678796052932740e-01, -1.697443769078131e-02, -3.849387501101063e-02, 2.000829096462982e-01, -2.036722110071191e-01
363, 7.495508193969730e-01, -1.998052139119369e-02, -2.567386327654799e-02, 1.647503414817640e-01, -1.667333072332819e-01
389, 7.313483357429500e-01, -2.297097335831982e-02, -2.005274255567392e-02, 1.254014246074099e-01, -1.269938933578642e-01
415, 7.132214307785030e-01, -2.591472234638260e-02, -7.088794696831156e-03, 5.948032620870566e-02, -5.984977557326098e-02
441, 6.951977014541630e-01, -2.880792418165344e-02, -1.879567769213789e-02, 9.066912951682629e-02, -9.249866195368206e-02
467, 6.773055195808410e-01, -3.165035165314537e-02, -3.939184845905413e-02, 2.349619216166001e-01, -2.382283343954065e-01
