"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 9.478404829965355e-04, 1.953360121244972e-01, -7.034436960693493e-06, 2.932087030209448e-04, 2.928186293949224e-07, 6.177789950631294e-04, 3.734706838804191e-01, 1.111962204090411e+00, 1.127185036287617e+00
51, 9.695732593536380e-01, 1.497578534972806e-03, 1.463894296027294e-01, 1.287416768576274e-05, 2.522996028093964e-04, 6.320364203598420e-08, -7.147282817391284e-05, 9.595545284573509e-02, 1.201509634608318e+00, 1.203274638128860e+00
77, 9.526804089546200e-01, 1.641952061399666e-03, 1.137837957647607e-01, 3.121393965315269e-06, 2.667115995285336e-04, 1.009174187174529e-07, -2.035285769892304e-04, 2.829186571285390e-02, 6.706968108851677e-01, 6.705826908515448e-01
103, 9.349957108497620e-01, 1.364201305195569e-03, 9.537047653910474e-02, -4.259478664059636e-06, 2.705022025606034e-04, 1.280050740861500e-07, -2.413164963378413e-04, 1.382909536284213e-02, 5.529746518087716e-01, 5.523618408182451e-01
129, 9.168222546577450e-01, 6.267994978080897e-04, 8.277770492309811e-02, -9.406618783890695e-06, 2.692535825847300e-04, 1.158164533360568e-07, -2.707282032659605e-04, 3.459720502162592e-03, 5.032065374739587e-01, 5.024197384748817e-01
155, 8.983380794525150e-01, -4.508597390354701e-04, 7.354225845749057e-02, -1.350699040237806e-05, 2.649819674690420e-04, 9.984329053727040e-08, -2.890909805387603e-04, -3.745911560106546e-03, 4.520424916746434e-01, 4.513004078513402e-01
181, 8.797067403793331e-01, -1.833443074474176e-03, 6.614048237618757e-02, -1.677526181605757e-05, 2.585813334198375e-04, 8.531470312259243e-08, -3.003921206818463e-04, -6.805746534069592e-03, 3.918697116453126e-01, 3.911433290236720e-01
207, 8.610174655914310e-01, -3.468702239940691e-03, 6.001019687462782e-02, -1.901038767980811e-05, 2.515851688055335e-04, 7.168613335358933e-08, -3.081497651175978e-04, -7.139749404306283e-03, 3.202581276066125e-01, 3.195580600580216e-01
233, 8.422674536705020e-01, -5.290350964733604e-03, 5.460718253785312e-02, -2.039049575269799e-05, 2.398839613956678e-04, 4.714930845620821e-08, -3.130880351890965e-04, -5.194055549032938e-03, 2.649430474851809e-01, 2.640964470276350e-01
259, 8.235722184181210e-01, -7.298705329792686e-03, 4.932121646173818e-02, -2.159746148137440e-05, 2.326260091338675e-04, 5.373803370119014e-08, -3.205897998425841e-04, -6.389070524100207e-05, 2.038920400430272e-01, 2.026398482493676e-01
285, 8.049457669258120e-01, -9.457668371247506e-03, 4.476499492574026e-02, -2.187238728455118e-05, 2.230205181270530e-04, 2.183763340665949e-08, -3.255118218887121e-04, 3.202695209184502e-03, 1.327286005993745e-01, 1.314316140578429e-01
311, 7.863141298294070e-01, -1.170956897583848e-02, 4.142942130450439e-02, -2.299843300342001e-05, 2.178498207109424e-04, 2.561085813628555e-08, -3.244125920919161e-04, 8.579139930976809e-03, 1.053922086096196e-01, 1.035113404075738e-01
337, 7.678796052932740e-01, -1.409600384837044e-02, 3.800914840447155e-02, -2.305991980764679e-05, 2.081985802126617e-04, 1.442962492083010e-08, -3.267572549077881e-04, 9.958653121508542e-03, 7.348596862606666e-02, 7.155091316813196e-02
363, 7.495508193969730e-01, -1.656204741698466e-02, 3.529650207439296e-02, -2.315880515166674e-05, 2.008338342027783e-04, 3.885098423997267e-09, -3.267313908349869e-04, 1.247040513839545e-02, 5.088803700159464e-02, 4.872738696998671e-02
