"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.282856553834664e-03, 1.569617987368622e-01, 1.154597502405526e-05, 2.853216526784628e-04, 2.755673698638994e-07, 3.940540796705370e-04, 3.879926120485361e-01, 1.108149539825747e+00, 1.139294116262718e+00
51, 9.695732593536380e-01, 2.997267457363961e-03, 1.223470863037517e-01, 2.826234215260929e-05, 2.611260168234483e-04, 6.333287597116904e-08, -1.451646087772332e-04, 1.314923575797029e-01, 9.831720234811966e-01, 9.905651904705139e-01
77, 9.526804089546200e-01, 3.924366094581963e-03, 9.741895605950443e-02, 7.643555510988227e-06, 2.747121632132159e-04, 9.511432813244868e-08, -2.228388724957935e-04, 2.859795894402392e-02, 7.846158166157221e-01, 7.849276440711205e-01
103, 9.349957108497620e-01, 3.458853821531435e-03, 8.355168343263732e-02, -1.096120402477210e-05, 2.781646938756105e-04, 1.171048398389158e-07, -2.369880133531183e-04, -3.235553709345100e-02, 7.039874075260136e-01, 7.047110698456378e-01
129, 9.168222546577450e-01, 2.009021547385978e-03, 7.366877366569682e-02, -2.022674884436598e-05, 2.770685106397681e-04, 9.253068722377589e-08, -2.718725292508061e-04, -4.985530938359414e-02, 7.103215295045073e-01, 7.119178203298677e-01
155, 8.983380794525150e-01, 1.257043851727652e-04, 6.622972093184001e-02, -2.411650719563176e-05, 2.692382303522548e-04, 5.165438326076447e-08, -3.131125626440672e-04, -6.391661712506487e-02, 7.234431204387518e-01, 7.261175829674669e-01
181, 8.797067403793331e-01, -2.015371142086534e-03, 5.962339553988948e-02, -2.627044700608147e-05, 2.649483533351648e-04, 4.928318849340585e-08, -3.555717550121700e-04, -7.454344864211282e-02, 7.528530437021909e-01, 7.563716856119773e-01
207, 8.610174655914310e-01, -4.353155088070137e-03, 5.392030548686956e-02, -2.721482740896500e-05, 2.570684637808330e-04, 8.250099388329904e-10, -3.901789464430106e-04, -8.179328463807815e-02, 7.492690510877122e-01, 7.535819337086104e-01
233, 8.422674536705020e-01, -6.829886868574724e-03, 4.921467635074952e-02, -2.821353836919891e-05, 2.484013952070921e-04, -1.110242139962605e-08, -4.120998073980013e-04, -7.210951477674918e-02, 6.492471612516041e-01, 6.530449936907642e-01
259, 8.235722184181210e-01, -9.439497265874751e-03, 4.350080418476217e-02, -2.827907471161438e-05, 2.421519943664710e-04, -4.228836812233279e-09, -4.392926166752893e-04, -3.839339457945124e-02, 4.008544686061640e-01, 4.022669207070764e-01
