"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.279034694601011e-03, 1.680551852694382e-01, 1.044456456048287e-05, 2.883538945183993e-04, 2.812483811391565e-07, 4.280347821548401e-04, 4.052698702823214e-01, 1.175886743875496e+00, 1.208160097209178e+00
51, 9.695732593536380e-01, 2.978632536524727e-03, 1.299523393034030e-01, 2.851427439662031e-05, 2.608424385214086e-04, 5.552913100038936e-08, -1.522102647544258e-04, 1.357482568690741e-01, 1.046627541813494e+00, 1.054110725621529e+00
77, 9.526804089546200e-01, 3.890740198489614e-03, 1.026848552724957e-01, 7.718595918642695e-06, 2.747478652910031e-04, 9.069173004989792e-08, -2.358149929212558e-04, 2.834490015338172e-02, 8.348335351257403e-01, 8.351258633521198e-01
103, 9.349957108497620e-01, 3.417171207672135e-03, 8.750652450010668e-02, -1.083075479430098e-05, 2.782826099398206e-04, 1.147784403897114e-07, -2.510074809954339e-04, -3.576898294154216e-02, 7.510268488315016e-01, 7.518642507272193e-01
129, 9.168222546577450e-01, 1.964360997811743e-03, 7.675845570719683e-02, -1.999381810547435e-05, 2.772355024890123e-04, 8.941973039560726e-08, -2.879948056913193e-04, -5.418075431504715e-02, 7.583790660430079e-01, 7.601683690381061e-01
155, 8.983380794525150e-01, 8.093376638323502e-05, 6.875433206673781e-02, -2.383193496913366e-05, 2.692123235310189e-04, 4.696385034192108e-08, -3.312983228727183e-04, -6.895530367278067e-02, 7.724567851419637e-01, 7.753896586846103e-01
181, 8.797067403793331e-01, -2.057828582420071e-03, 6.173615847531373e-02, -2.595897747103488e-05, 2.650481965760479e-04, 4.503375664512702e-08, -3.756106524609172e-04, -8.014215509382927e-02, 8.031155806446169e-01, 8.069462028010439e-01
207, 8.610174655914310e-01, -4.390958858282315e-03, 5.570437795022459e-02, -2.685920108709260e-05, 2.571198707159301e-04, -5.333745746913218e-09, -4.115080285286017e-04, -8.719909568444817e-02, 7.946397482663240e-01, 7.992759275119826e-01
233, 8.422674536705020e-01, -6.861080588594281e-03, 5.075369290512750e-02, -2.785117016259237e-05, 2.484326983209066e-04, -1.715132745364900e-08, -4.338865903936474e-04, -7.545143689795650e-02, 6.778601241090898e-01, 6.818536181870720e-01
259, 8.235722184181210e-01, -9.462799282019119e-03, 4.482274029077842e-02, -2.791268829799279e-05, 2.423031463721239e-04, -9.562032242175931e-09, -4.613899954186577e-04, -3.955094774479357e-02, 4.127802873142001e-01, 4.142450441134005e-01
285, 8.049457669258120e-01, -1.215255835791071e-02, 3.958447191827331e-02, -2.687560701774224e-05, 2.322586512507959e-04, -4.460431275963676e-08, -4.807208194943700e-04, -5.423368203523587e-03, 1.400890178242869e-01, 1.394163629850287e-01
311, 7.863141298294070e-01, -1.486791007866927e-02, 3.681597289597014e-02, -2.668985913011377e-05, 2.227906472788078e-04, -5.444183971532838e-08, -4.854557281127216e-04, 7.349982109789752e-03, 8.442738843061290e-02, 8.243960287057539e-02
337, 7.678796052932740e-01, -1.764216767877333e-02, 3.486491435178957e-02, -3.301835995258871e-05, 2.629209750813843e-04, 2.142399291071963e-08, -4.934203962719322e-04, 5.123694144318619e-03, 9.082435570135690e-02, 8.903951371606245e-02
363, 7.495508193969730e-01, -2.042274297953541e-02, 3.016688127249138e-02, -2.703843999772122e-05, 2.225607807164661e-04, -7.300128384744561e-08, -4.976433525477095e-04, 1.913792756246966e-04, 9.867182662361097e-02, 9.752094263531288e-02
389, 7.313483357429500e-01, -2.319901697288786e-02, 2.639768637137901e-02, -2.400231897276028e-05, 2.014022823462673e-04, -5.740829182701534e-08, -4.936436212554017e-04, -2.627395717979516e-03, 1.360317439775682e-01, 1.348828128906876e-01
415, 7.132214307785030e-01, -2.594280486946472e-02, 2.412161014240381e-02, -2.111673951432741e-05, 1.814405953975934e-04, -1.210413703558810e-07, -4.854913385496584e-04, -1.144991429012327e-02, 1.648052864565188e-01, 1.646697055239547e-01
441, 6.951977014541630e-01, -2.865165245272470e-02, 2.199427188615049e-02, -2.113220585413415e-05, 1.829914194800830e-04, -6.674568628021039e-08, -4.843177793745087e-04, -6.539051461921738e-03, 1.759307136587062e-01, 1.749570699837664e-01
467, 6.773055195808410e-01, -3.132497689439074e-02, 1.956128059757246e-02, -1.868635432835461e-05, 1.724624601089428e-04, -1.215686453714188e-07, -4.825499309611129e-04, -5.153598070985558e-03, 1.155867988751925e-01, 1.150967353628559e-01
493, 6.594728827476500e-01, -3.393612917101935e-02, 2.037538582061278e-02, -1.846526312159508e-05, 1.643009415565042e-04, -1.210106844863897e-07, -4.596784423887527e-04, -1.006348308386419e-02, 1.619816084883834e-01, 1.617367769321697e-01
519, 6.418011188507080e-01, -3.650701482821876e-02, 1.798061185454166e-02, -1.584091117860511e-05, 1.507870104756845e-04, -1.126993008374481e-07, -4.657691254787678e-04, -7.902751957952148e-03, 1.710487936081539e-01, 1.704116284152305e-01
545, 6.243042349815370e-01, -3.903755991188631e-02, 1.387342548003997e-02, -1.301210567580098e-05, 1.452529882288994e-04, -1.318594147881791e-07, -4.889506999254154e-04, -5.553253414679155e-03, 3.908039056554376e-02, 3.947274758357158e-02
571, 6.065399646759030e-01, -4.139620791304320e-02, 1.354051306406743e-02, -1.199276589617610e-05, 1.433388801308522e-04, -1.594114753157279e-07, -4.859361551547291e-04, 2.145411100661538e-02, -1.154785515267020e-01, -1.172832149521625e-01
597, 5.888153314590450e-01, -4.366528673347055e-02, 1.612472628811279e-02, -1.297930597726609e-05, 1.453347615384069e-04, -1.265492205987313e-07, -4.675897581123668e-04, 2.573068065052717e-02, -6.146479466469380e-02, -6.422986716246093e-02
623, 5.713157057762150e-01, -4.589605619379461e-02, 1.625138851683625e-02, -1.395525954663609e-05, 1.631283579580663e-04, -1.048511766356937e-07, -4.714711832939567e-04, 2.709543537973938e-02, -1.616292902444854e-01, -1.637376688406364e-01
649, 5.538190603256230e-01, -4.801776585621224e-02, 1.516974413674251e-02, -1.120249302747795e-05, 1.456742161504260e-04, -1.468301023955708e-07, -4.673023787953018e-04, 3.898769383057313e-02, -3.147762356193604e-01, -3.171764017990118e-01
