"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.270333937953111e-03, 1.423815906937284e-01, 1.254600343345348e-05, 2.862798486903915e-04, 2.732803485219581e-07, 3.574845764793660e-04, 3.593160558277860e-01, 9.911544634126402e-01, 1.019612502017740e+00
51, 9.695732593536380e-01, 2.935787926911883e-03, 1.127909280686641e-01, 2.712743424867264e-05, 2.669183998998358e-04, 8.112508207496563e-08, -1.278505759900390e-04, 1.216063757165173e-01, 8.834398827754784e-01, 8.902047247427680e-01
77, 9.526804089546200e-01, 3.811915994228413e-03, 9.132763342126898e-02, 6.659494034299721e-06, 2.803869385778486e-04, 1.078948707865424e-07, -1.998525033696101e-04, 2.754265845268486e-02, 7.061625487359372e-01, 7.064228625033391e-01
103, 9.349957108497620e-01, 3.316284046507516e-03, 7.941112121850599e-02, -1.198337559675944e-05, 2.839233057103279e-04, 1.269163049371285e-07, -2.148807745014211e-04, -2.767014128297286e-02, 6.351829522334190e-01, 6.357462945345471e-01
129, 9.168222546577450e-01, 1.851392393840081e-03, 7.080720951905431e-02, -2.137004452028357e-05, 2.828939435654412e-04, 1.037366778784016e-07, -2.482647934707920e-04, -4.359073917621249e-02, 6.396114554982525e-01, 6.409222917521271e-01
155, 8.983380794525150e-01, -3.870026150135347e-05, 6.416662551877159e-02, -2.522325577039634e-05, 2.754289715744441e-04, 6.600606986349088e-08, -2.870349220537600e-04, -5.588371427962139e-02, 6.491456434485847e-01, 6.513846977547907e-01
181, 8.797067403793331e-01, -2.179285582276020e-03, 5.832889136192913e-02, -2.744174425590256e-05, 2.709975232766552e-04, 6.134187553737095e-08, -3.251813099858247e-04, -6.466610917687660e-02, 6.720495527091344e-01, 6.749704137945025e-01
207, 8.610174655914310e-01, -4.509214860847755e-03, 5.310009494178246e-02, -2.839454189030185e-05, 2.632050262653237e-04, 2.029558788046340e-08, -3.566722326629896e-04, -6.947379725546710e-02, 6.587346031081091e-01, 6.622242787749100e-01
233, 8.422674536705020e-01, -6.971692325275447e-03, 4.846223420778941e-02, -2.921177857516553e-05, 2.546348127048243e-04, 6.847008669040975e-09, -3.783474605705627e-04, -5.633185487015051e-02, 5.397574357677735e-01, 5.424423103235839e-01
259, 8.235722184181210e-01, -9.562567051647665e-03, 4.311647059565898e-02, -2.935203109442176e-05, 2.481716744957256e-04, 1.304046093295326e-08, -4.025688748070888e-04, -2.369960044960239e-02, 3.023865759146944e-01, 3.027309598301478e-01
285, 8.049457669258120e-01, -1.223961698577751e-02, 3.844194252768857e-02, -2.841811505913178e-05, 2.383507240878932e-04, -1.824515905903678e-08, -4.193101636672903e-04, 3.561576431667831e-03, 8.345470985757424e-02, 8.208947079481869e-02
311, 7.863141298294070e-01, -1.494147607194072e-02, 3.590720726236064e-02, -2.818209115443809e-05, 2.289604529969290e-04, -2.803857460459747e-08, -4.236961841052296e-04, 1.340213459838733e-02, 4.545989075698206e-02, 4.301996038432108e-02
337, 7.678796052932740e-01, -1.770246237784530e-02, 3.409750181526567e-02, -3.362159813473768e-05, 2.628433411327491e-04, 3.680284267189242e-08, -4.308571489651562e-04, 1.159218068971251e-02, 5.241714023650683e-02, 5.011018585462304e-02
363, 7.495508193969730e-01, -2.047050315969995e-02, 2.985706974240010e-02, -2.828901814408271e-05, 2.263392204474836e-04, -4.628007093563281e-08, -4.349778390088166e-04, 7.426205546494005e-03, 5.937121180330616e-02, 5.758969016065447e-02
389, 7.313483357429500e-01, -2.323534392347627e-02, 2.628617818295167e-02, -2.543710980490774e-05, 2.067375548588952e-04, -3.359823116617968e-08, -4.328406764290475e-04, 5.572754059043112e-03, 8.909076257293123e-02, 8.725363868863466e-02
415, 7.132214307785030e-01, -2.596894466065985e-02, 2.404278067470905e-02, -2.273178432134343e-05, 1.881827310898193e-04, -9.086888140558861e-08, -4.266257361087852e-04, -1.767809744266037e-03, 1.121639838687553e-01, 1.111808520843937e-01
