"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.103357163130302e-03, -2.553602346992054e-02, -3.424014423009224e-01, 3.433406203540604e-01
51, 9.695732593536380e-01, 2.186450455362653e-03, -7.836205837362215e-03, -2.712280128133714e-01, 2.712932466912836e-01
77, 9.526804089546200e-01, 2.664538614207960e-03, -4.448127777018487e-03, -4.757866906971967e-02, 4.758644816202977e-02
103, 9.349957108497620e-01, 2.247497797920201e-03, 2.330182915532918e-03, -3.567561130922814e-02, 3.574288586854827e-02
129, 9.168222546577450e-01, 1.117852634926062e-03, 3.132042107836359e-03, -4.102320989601639e-02, 4.114221952916991e-02
155, 8.983380794525150e-01, -3.929680487743309e-04, 3.007025376280782e-03, -3.333944472398771e-02, 3.347474693420371e-02
181, 8.797067403793331e-01, -2.178611103214785e-03, 1.904072975917764e-03, -2.419561522085673e-02, 2.426420642165044e-02
207, 8.610174655914310e-01, -4.181318664051950e-03, 2.297009882391666e-03, -1.749803208375247e-02, 1.764467959471449e-02
233, 8.422674536705020e-01, -6.339376683364394e-03, 3.826808199953048e-03, -2.799042552015047e-02, 2.824669642053302e-02
259, 8.235722184181210e-01, -8.651106036437029e-03, 3.958388488068865e-04, -9.610449763395390e-03, 9.583772133525278e-03
285, 8.049457669258120e-01, -1.107785063299327e-02, 1.572267310318637e-03, -7.703161741099349e-03, 7.842545824737023e-03
311, 7.863141298294070e-01, -1.356058899149236e-02, 3.105050183196775e-03, -2.264254324734944e-02, 2.285445040896389e-02
337, 7.678796052932740e-01, -1.613762164555102e-02, 8.909448536395663e-04, -7.158520536070857e-03, 7.212761206832645e-03
363, 7.495508193969730e-01, -1.875580996727919e-02, 2.326988506945922e-03, -1.589486577285523e-02, 1.606425827721398e-02
389, 7.313483357429500e-01, -2.140400362375428e-02, 2.290949621634947e-04, -3.442383377528651e-03, 3.439424342601684e-03
415, 7.132214307785030e-01, -2.405213148003407e-02, 2.219391474439860e-03, -1.126553974158326e-02, 1.146820212184818e-02
441, 6.951977014541630e-01, -2.669585229302437e-02, 7.413259009674895e-04, -9.134149834503884e-03, 9.144840448546049e-03
467, 6.773055195808410e-01, -2.933219417543633e-02, -2.949118068959035e-04, 1.379126025417035e-03, -1.407314505026677e-03
