"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 9.511668646909421e-04, 1.737375901696581e-01, -4.664915030492604e-06, 2.911647814354777e-04, 2.866164405822739e-07, 5.513647676519651e-04, 3.455656799923280e-01, 9.598901959073621e-01, 9.741708397645719e-01
51, 9.695732593536380e-01, 1.510615508845476e-03, 1.324374292428215e-01, 1.213101901149736e-05, 2.576376919890703e-04, 8.346566105018202e-08, -5.816158115960439e-05, 9.327867310015533e-02, 1.044331393449888e+00, 1.046096268463131e+00
77, 9.526804089546200e-01, 1.655098867059755e-03, 1.047118302508435e-01, 2.483289512405675e-06, 2.716993867998980e-04, 1.144261532071581e-07, -1.774464634619467e-04, 2.933688500069312e-02, 5.829459613381809e-01, 5.828140931619220e-01
103, 9.349957108497620e-01, 1.361572138653196e-03, 8.895696124728747e-02, -5.071209382861399e-06, 2.755502936054770e-04, 1.369070082948732e-07, -2.131163716279176e-04, 1.500582845069824e-02, 4.884935596108957e-01, 4.878407463615301e-01
129, 9.168222546577450e-01, 5.998276666696951e-04, 7.807507033214729e-02, -1.042671074221490e-05, 2.743879848288634e-04, 1.244635188178857e-07, -2.408816826531967e-04, 4.999541801870728e-03, 4.476625047999348e-01, 4.468300615127974e-01
155, 8.983380794525150e-01, -5.036598687283759e-04, 7.000590467943155e-02, -1.461102480618218e-05, 2.701782932144562e-04, 1.090092056992283e-07, -2.585492811833767e-04, -1.475854306017175e-03, 3.998763107894872e-01, 3.990643601347605e-01
181, 8.797067403793331e-01, -1.910557316001795e-03, 6.341080129059079e-02, -1.790736343903777e-05, 2.638049063549515e-04, 9.512684445758749e-08, -2.700115504341436e-04, -3.767426818657156e-03, 3.427596418557314e-01, 3.419184396047889e-01
207, 8.610174655914310e-01, -3.567848815978575e-03, 5.784720252626800e-02, -2.014745467628979e-05, 2.568284891211295e-04, 8.193189160405966e-08, -2.783515159029560e-04, -3.550774352358704e-03, 2.752546659766476e-01, 2.743910613945267e-01
233, 8.422674536705020e-01, -5.409111568834269e-03, 5.287605900632622e-02, -2.154839151009060e-05, 2.454824155654003e-04, 5.879067398493464e-08, -2.840078114616751e-04, -1.332802306092161e-03, 2.230401799487553e-01, 2.219974063892730e-01
259, 8.235722184181210e-01, -7.434443446063225e-03, 4.796098701126805e-02, -2.275474663899120e-05, 2.380812302108691e-04, 6.419481101460727e-08, -2.919571433307272e-04, 3.800782539155880e-03, 1.661399347306488e-01, 1.646736326215273e-01
285, 8.049457669258120e-01, -9.607658884375612e-03, 4.369360519319111e-02, -2.303955843644227e-05, 2.286003646894890e-04, 3.433622007397507e-08, -2.973963934188795e-04, 7.167787280070967e-03, 1.001899117555858e-01, 9.863949834863618e-02
311, 7.863141298294070e-01, -1.187109462871897e-02, 4.054916972120327e-02, -2.409460800096626e-05, 2.230743260364102e-04, 3.710021916989843e-08, -2.971115217635844e-04, 1.223166573024245e-02, 7.554994669466286e-02, 7.343490029902393e-02
337, 7.678796052932740e-01, -1.426626206109195e-02, 3.732427709992677e-02, -2.415977296121812e-05, 2.133991168971455e-04, 2.614058037501323e-08, -2.998507222155372e-04, 1.363441608312913e-02, 4.704801231660470e-02, 4.485148939895121e-02
363, 7.495508193969730e-01, -1.673839908548147e-02, 3.474177676729203e-02, -2.422064339030691e-05, 2.058944925330054e-04, 1.587686131184437e-08, -3.003503589695595e-04, 1.581169197683851e-02, 2.845570757294728e-02, 2.604409375808282e-02
389, 7.313483357429500e-01, -1.927508165352931e-02, 3.233658585267944e-02, -2.537728081199502e-05, 2.103394632059683e-04, 2.432804992018755e-08, -3.018411475014848e-04, 1.529474941805930e-02, 1.982117134078510e-02, 1.749974137777549e-02
415, 7.132214307785030e-01, -2.184398370035887e-02, 2.925828576338218e-02, -2.241455475553140e-05, 1.850652188334069e-04, -1.678625910715974e-08, -3.005133468236777e-04, 1.316446092529743e-02, 3.173230727526019e-02, 2.955202470481316e-02
441, 6.951977014541630e-01, -2.443865975564112e-02, 2.624076301685764e-02, -2.153712206722084e-05, 1.768557257662541e-04, -8.927588518505289e-10, -3.018336932003181e-04, 1.521901511291525e-02, 3.368011607197104e-02, 3.114659483827843e-02
467, 6.773055195808410e-01, -2.705368546200712e-02, 2.366873749793379e-02, -2.009148697029893e-05, 1.675253937303298e-04, -3.567358977808526e-08, -3.010771838227131e-04, 1.408038865723724e-02, 8.883135980929130e-03, 6.754663843412018e-03
493, 6.594728827476500e-01, -2.965714973387693e-02, 2.300599204117404e-02, -1.971752618974930e-05, 1.593452857460889e-04, -3.980732192754327e-08, -2.899200410856271e-04, 9.297236311145081e-03, 4.278611596885896e-02, 4.098199778184359e-02
519, 6.418011188507080e-01, -3.226585192448763e-02, 2.064893893434798e-02, -1.790777146479324e-05, 1.477503890460350e-04, -3.867444594996960e-08, -2.955028942018757e-04, 9.194983309178345e-03, 5.550438317661305e-02, 5.355428822193817e-02
