"PointID","x","y"
25, 9.853970408439640e-01, 1.062483939535117e-03
51, 9.695732593536380e-01, 2.003764051563372e-03
77, 9.526804089546200e-01, 2.387395869615539e-03
103, 9.349957108497620e-01, 1.994744177074472e-03
129, 9.168222546577450e-01, 9.530692330700058e-04
155, 8.983380794525150e-01, -4.594848963227825e-04
181, 8.797067403793331e-01, -2.153876125907470e-03
207, 8.610174655914310e-01, -4.073268820565718e-03
233, 8.422674536705020e-01, -6.154618711498494e-03
259, 8.235722184181210e-01, -8.396681859861166e-03
285, 8.049457669258120e-01, -1.076149408920343e-02
311, 7.863141298294070e-01, -1.319045451767990e-02
337, 7.678796052932740e-01, -1.572271565415745e-02
363, 7.495508193969730e-01, -1.830478102983602e-02
389, 7.313483357429500e-01, -2.092521013321082e-02
415, 7.132214307785030e-01, -2.355338761538433e-02
441, 6.951977014541630e-01, -2.618445980457606e-02
467, 6.773055195808410e-01, -2.881485384313133e-02
493, 6.594728827476500e-01, -3.141459304027196e-02
519, 6.418011188507080e-01, -3.400239588468569e-02
545, 6.243042349815370e-01, -3.657474218765518e-02
571, 6.065399646759030e-01, -3.899868811858591e-02
597, 5.888153314590450e-01, -4.135329546575437e-02
623, 5.713157057762150e-01, -4.368605792625649e-02
649, 5.538190603256230e-01, -4.592491610868557e-02
675, 5.363336801528930e-01, -4.806444050627339e-02
701, 5.188096761703490e-01, -5.008024568304072e-02
727, 5.012295246124270e-01, -5.195588394054165e-02
753, 4.835794866085050e-01, -5.367386316691813e-02
779, 4.658685922622680e-01, -5.522120150382772e-02
805, 4.480717480182650e-01, -5.656764730560811e-02
831, 4.301885962486270e-01, -5.768127230578040e-02
857, 4.122794568538670e-01, -5.855405904174313e-02
883, 3.944020271301270e-01, -5.916893682182398e-02
909, 3.766198158264160e-01, -5.948834209416266e-02
935, 3.590588271617890e-01, -5.954261529741187e-02
961, 3.418258726596830e-01, -5.933382894365270e-02
987, 3.249974250793460e-01, -5.893227040377145e-02
1013, 3.086399734020230e-01, -5.834050050524235e-02
1039, 2.927811741828920e-01, -5.760200681183572e-02
1065, 2.774220108985900e-01, -5.675499252326566e-02
1091, 2.625653147697450e-01, -5.582147560670585e-02
1117, 2.482267022132870e-01, -5.480535145396230e-02
1143, 2.344165146350860e-01, -5.371319650022419e-02
1169, 2.210974693298340e-01, -5.257540717617337e-02
1195, 2.082438766956330e-01, -5.140925195662872e-02
1221, 1.958884000778200e-01, -5.020111524229121e-02
1247, 1.840233504772190e-01, -4.895846608205549e-02
1273, 1.725961565971370e-01, -4.770376027934695e-02
1299, 1.616173982620240e-01, -4.643303443735473e-02
1325, 1.511152982711790e-01, -4.513649987295368e-02
1351, 1.410477757453920e-01, -4.382890848018706e-02
1377, 1.314679384231570e-01, -4.249378086986286e-02
1403, 1.222792565822600e-01, -4.115983988976708e-02
1429, 1.134960949420930e-01, -3.982111387526447e-02
1455, 1.051684617996220e-01, -3.846427674312973e-02
1481, 9.719923138618471e-02, -3.711258698443198e-02
1507, 8.964005112648010e-02, -3.575213667908016e-02
1533, 8.247101306915280e-02, -3.438686156578483e-02
1559, 7.564741373062130e-02, -3.302445330016488e-02
1585, 6.917616724967959e-02, -3.166198499027787e-02
1611, 6.298619508743290e-02, -3.031084529122616e-02
1637, 5.711802840232850e-02, -2.896165318961801e-02
1663, 5.161416530609130e-02, -2.760544774044005e-02
1689, 4.642483592033390e-02, -2.624969449927042e-02
1715, 4.156750440597530e-02, -2.488997761861736e-02
1741, 3.698146343231200e-02, -2.353400114879610e-02
1767, 3.265759348869320e-02, -2.218102387740776e-02
1793, 2.861636877059940e-02, -2.082719918455352e-02
1819, 2.490270137786870e-02, -1.946576258207482e-02
1845, 2.143678069114690e-02, -1.810517331663676e-02
1871, 1.820489764213560e-02, -1.674550972565259e-02
1897, 1.524919271469120e-02, -1.538143401998633e-02
1923, 1.256430149078370e-02, -1.401265118106429e-02
1949, 1.017087697982790e-02, -1.263695081962515e-02
1975, 8.062899112701419e-03, -1.125426676939178e-02
2001, 6.177186965942380e-03, -9.869214472353980e-03
2027, 4.468053579330440e-03, -8.484725308280991e-03
2053, 3.018766641616820e-03, -7.094334097873056e-03
2079, 1.912891864776610e-03, -5.691858557248446e-03
2105, 1.121968030929570e-03, -4.277774214296533e-03
2131, 5.391836166381840e-04, -2.858647588010276e-03
2157, 1.753866672515870e-04, -1.431953834153071e-03
2183, 0.000000000000000e+00, 0.000000000000000e+00
2209, 1.051127910614010e-04, 1.171521812265751e-03
2235, 3.451704978942870e-04, 2.332266858632158e-03
2261, 7.326900959014890e-04, 3.480143592157832e-03
2287, 1.276999711990360e-03, 4.613147507142006e-03
2313, 1.973092555999760e-03, 5.730478665682247e-03
2339, 2.858132123947140e-03, 6.828041209493031e-03
2365, 3.939032554626460e-03, 7.904350852919156e-03
2391, 5.185037851333620e-03, 8.962146746283223e-03
2417, 6.539613008499150e-03, 1.000865931506648e-02
2443, 7.984459400177000e-03, 1.104699238533012e-02
2469, 9.577721357345579e-03, 1.207078576268513e-02
2495, 1.134461164474490e-02, 1.307745566967455e-02
2521, 1.328635215759280e-02, 1.406716740463274e-02
2547, 1.542121171951290e-02, 1.503770602184737e-02
2573, 1.774638891220090e-02, 1.599023110232349e-02
2599, 2.023851871490480e-02, 1.692905872318536e-02
2625, 2.291005849838260e-02, 1.785311657833563e-02
2651, 2.576607465744020e-02, 1.876263257656214e-02
2677, 2.879580855369570e-02, 1.966051937385674e-02
2703, 3.199326992034910e-02, 2.054911607441056e-02
2729, 3.537228703498840e-02, 2.142717523308689e-02
2755, 3.891497850418090e-02, 2.229958864707427e-02
2781, 4.259017109870910e-02, 2.317391705747790e-02
2807, 4.645630717277530e-02, 2.404034675546506e-02
2833, 5.049252510070800e-02, 2.490484432877159e-02
2859, 5.469727516174320e-02, 2.576928047525985e-02
2885, 5.909299850463870e-02, 2.663092386778096e-02
2911, 6.365954875946039e-02, 2.749576858113411e-02
2937, 6.838649511337280e-02, 2.836819049747836e-02
