"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.319049777613153e-03, 1.516327727549109e-01, 1.303947749803932e-05, 2.802357467893384e-04, 2.697778357249107e-07, 3.821874730331480e-04, 3.853211777260432e-01, 1.077503459008286e+00, 1.110162156732741e+00
51, 9.695732593536380e-01, 3.175522695356206e-03, 1.184218628530958e-01, 2.999572064947415e-05, 2.571568474997847e-04, 6.121745138054160e-08, -1.378689207834881e-04, 1.336474252569824e-01, 9.431140663913112e-01, 9.512787710021029e-01
77, 9.526804089546200e-01, 4.250977540142309e-03, 9.429114160990418e-02, 9.208107691691170e-06, 2.704263385826154e-04, 9.382456098302811e-08, -2.124194125001380e-04, 3.252042347607911e-02, 7.433010135164128e-01, 7.438042556604690e-01
103, 9.349957108497620e-01, 3.870174640519608e-03, 8.084533576694460e-02, -9.978943612686928e-06, 2.737454012383757e-04, 1.163422344165526e-07, -2.238942619283840e-04, -2.843176266505902e-02, 6.616755443434823e-01, 6.622691188385641e-01
129, 9.168222546577450e-01, 2.452762897533461e-03, 7.113228211173270e-02, -1.972486725563538e-05, 2.724255267254661e-04, 9.100212886402797e-08, -2.548934520477710e-04, -4.629931751548449e-02, 6.700786284663280e-01, 6.715294760613968e-01
155, 8.983380794525150e-01, 5.660392553370096e-04, 6.375058002583767e-02, -2.421324338759001e-05, 2.684433695483189e-04, 6.235542325827814e-08, -2.954937072612032e-04, -6.129241057962418e-02, 6.873355564246639e-01, 6.899233069966674e-01
181, 8.797067403793331e-01, -1.611161635919142e-03, 5.777587150104636e-02, -2.685074446317004e-05, 2.625050434502051e-04, 3.788021030370227e-08, -3.334980999183797e-04, -7.253400511678218e-02, 7.063052948085777e-01, 7.098805209555307e-01
207, 8.610174655914310e-01, -4.015690883507081e-03, 5.271607807635974e-02, -2.845187055581094e-05, 2.560201963958132e-04, 1.502588400991404e-08, -3.669167577370471e-04, -8.359805842447925e-02, 7.327120600727151e-01, 7.373402220070354e-01
233, 8.422674536705020e-01, -6.583847149312254e-03, 4.779630836637611e-02, -2.877207220911748e-05, 2.436354469661225e-04, -1.913957007436878e-08, -3.962914672563452e-04, -8.958139373882233e-02, 7.371952122595322e-01, 7.424800099381805e-01
259, 8.235722184181210e-01, -9.300451628390624e-03, 4.242373269046199e-02, -2.915650575785518e-05, 2.374529551836626e-04, -1.259019280126441e-08, -4.274253431428238e-04, -7.355303664692323e-02, 6.078392907444542e-01, 6.120560041966213e-01
285, 8.049457669258120e-01, -1.211257871261828e-02, 3.710248411231128e-02, -2.798951273639550e-05, 2.277340320735291e-04, -4.722883485749469e-08, -4.544750538811735e-04, -2.594176446411339e-02, 2.587524187073237e-01, 2.597170340395439e-01
311, 7.863141298294070e-01, -1.495058014469986e-02, 3.351646696510183e-02, -2.726722802622397e-05, 2.163159768634203e-04, -5.866614210508067e-08, -4.673128953721990e-04, 5.184120928199636e-03, 8.135268581243238e-02, 7.960653471686176e-02
337, 7.678796052932740e-01, -1.784078339593331e-02, 3.026715984958598e-02, -3.048769750989244e-05, 2.366569836774404e-04, -1.065602404548177e-08, -4.825086434729733e-04, 8.471252496896413e-03, 4.857077829766312e-02, 4.666697031526642e-02
363, 7.495508193969730e-01, -2.072750990657567e-02, 2.626892041832525e-02, -2.834929285366488e-05, 2.234880637961530e-04, -5.118140054972849e-08, -4.891826789031629e-04, 5.352177714415630e-03, 6.285564910875654e-02, 6.125614986044649e-02
389, 7.313483357429500e-01, -2.359793781085913e-02, 2.267775294543949e-02, -2.275868361485204e-05, 1.864906740037794e-04, -7.787014014016476e-08, -4.851015082918233e-04, -3.626018300969186e-03, 1.204959863712963e-01, 1.196034606603979e-01
415, 7.132214307785030e-01, -2.642325963862431e-02, 2.086319654792135e-02, -2.121264490300378e-05, 1.772354340421121e-04, -1.220356157837706e-07, -4.799274214598972e-04, -1.226617456896951e-02, 1.543557969665146e-01, 1.544133009998737e-01
441, 6.951977014541630e-01, -2.920088070499051e-02, 1.895361670897531e-02, -2.111347753054008e-05, 1.788585345399662e-04, -6.934095032878949e-08, -4.811260580583974e-04, -7.819893293584922e-03, 1.697970298717524e-01, 1.690204988920818e-01
467, 6.773055195808410e-01, -3.193075921656779e-02, 1.670036106623207e-02, -1.856070558423125e-05, 1.683740963113355e-04, -1.240787626575133e-07, -4.802007204128356e-04, -5.851816729016796e-03, 1.086247155765341e-01, 1.082830852996492e-01
493, 6.594728827476500e-01, -3.458746176304570e-02, 1.768767788771075e-02, -1.824933408982868e-05, 1.602325335084023e-04, -1.234476679660510e-07, -4.576510663951562e-04, -1.087148825859579e-02, 1.566020556750715e-01, 1.565034286717842e-01
519, 6.418011188507080e-01, -3.719384927402791e-02, 1.540088858322283e-02, -1.553162066711860e-05, 1.467728083794407e-04, -1.151141904975986e-07, -4.639753345629344e-04, -8.706392754638689e-03, 1.663431103221203e-01, 1.658433292504336e-01
