"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 9.645016019749000e-04, 1.556254376810381e-01, -2.005341855470857e-06, 2.826129303700908e-04, 2.727129689634364e-07, 4.674974766875370e-04, 3.269905832693532e-01, 9.382361703455889e-01, 9.523498589190710e-01
51, 9.695732593536380e-01, 1.578139728640821e-03, 1.198710544772258e-01, 1.247812983465441e-05, 2.550978940786884e-04, 8.898693963794706e-08, -7.224072355880368e-05, 9.332297926980471e-02, 9.688110620202628e-01, 9.708489642767237e-01
77, 9.526804089546200e-01, 1.786291456172661e-03, 9.572273741313372e-02, 3.208841274744082e-06, 2.683902038584387e-04, 1.134457831508959e-07, -1.770377115207892e-04, 3.060752729684120e-02, 5.341473744460229e-01, 5.341175865877053e-01
103, 9.349957108497620e-01, 1.544769169431757e-03, 8.201203380433579e-02, -4.354343407598524e-06, 2.719580429788918e-04, 1.324503624795542e-07, -2.076545992422412e-04, 1.724551999568421e-02, 4.431201522746543e-01, 4.425023659270915e-01
129, 9.168222546577450e-01, 8.293337824749222e-04, 7.242028421489861e-02, -9.732102545392226e-06, 2.706541858689317e-04, 1.202174166557153e-07, -2.321870975687720e-04, 8.171630566750286e-03, 4.055795027348054e-01, 4.047113441211909e-01
155, 8.983380794525150e-01, -2.280042327943955e-04, 6.514876459549693e-02, -1.386692001418813e-05, 2.663694073657313e-04, 1.049464268582420e-07, -2.483343158261901e-04, 1.710645866945886e-03, 3.636201899140444e-01, 3.627387064593020e-01
181, 8.797067403793331e-01, -1.590243784063262e-03, 5.912534612662891e-02, -1.716499069529987e-05, 2.599502531921771e-04, 9.113125515604199e-08, -2.587227633587055e-04, -1.046319989533722e-03, 3.151760073253306e-01, 3.142598215342126e-01
207, 8.610174655914310e-01, -3.207218177565223e-03, 5.404860184858930e-02, -1.945650549513924e-05, 2.529250614536569e-04, 7.836855880262194e-08, -2.659812738388455e-04, -1.682315369231398e-03, 2.574302643811949e-01, 2.565136732965760e-01
233, 8.422674536705020e-01, -5.014147798048411e-03, 4.951826150948684e-02, -2.098702898705682e-05, 2.417160167958290e-04, 5.559091042546873e-08, -2.707161435169875e-04, -6.600191790432796e-04, 2.158982814913494e-01, 2.148590944244609e-01
259, 8.235722184181210e-01, -7.011911677963193e-03, 4.473019204391618e-02, -2.216894334973881e-05, 2.342518820637667e-04, 6.228862103860303e-08, -2.798325251685492e-04, 3.789088411871756e-03, 1.636962423515302e-01, 1.622746765963485e-01
285, 8.049457669258120e-01, -9.164324113064991e-03, 4.055096762819728e-02, -2.248499078246298e-05, 2.248441360922235e-04, 3.030310009781004e-08, -2.861883800223025e-04, 7.563578858799794e-03, 9.460599632100435e-02, 9.306529271810088e-02
