"PointID","x","y"
25, 9.853970408439640e-01, 1.313220376303794e-03
51, 9.695732593536380e-01, 3.153337918464501e-03
77, 9.526804089546200e-01, 4.231040438880561e-03
103, 9.349957108497620e-01, 3.881263571371801e-03
129, 9.168222546577450e-01, 2.508476136083593e-03
155, 8.983380794525150e-01, 6.656130491685253e-04
181, 8.797067403793331e-01, -1.474508628897770e-03
207, 8.610174655914310e-01, -3.849792187079033e-03
233, 8.422674536705020e-01, -6.395890000433275e-03
259, 8.235722184181210e-01, -9.096773094815366e-03
285, 8.049457669258120e-01, -1.189850634290478e-02
311, 7.863141298294070e-01, -1.473051408111564e-02
337, 7.678796052932740e-01, -1.761840986487955e-02
363, 7.495508193969730e-01, -2.050586411974159e-02
389, 7.313483357429500e-01, -2.337960164515405e-02
415, 7.132214307785030e-01, -2.621051751490715e-02
441, 6.951977014541630e-01, -2.899581349563414e-02
467, 6.773055195808410e-01, -3.173530520928190e-02
493, 6.594728827476500e-01, -3.440351947668635e-02
519, 6.418011188507080e-01, -3.702318922030164e-02
545, 6.243042349815370e-01, -3.959548992653115e-02
571, 6.065399646759030e-01, -4.199095832269332e-02
597, 5.888153314590450e-01, -4.429220185205619e-02
623, 5.713157057762150e-01, -4.655112606728835e-02
649, 5.538190603256230e-01, -4.869812323489237e-02
675, 5.363336801528930e-01, -5.073047686992745e-02
701, 5.188096761703490e-01, -5.262578991032536e-02
727, 5.012295246124270e-01, -5.436940519341135e-02
753, 4.835794866085050e-01, -5.594532052316291e-02
779, 4.658685922622680e-01, -5.734193869783225e-02
805, 4.480717480182650e-01, -5.852983308670404e-02
831, 4.301885962486270e-01, -5.947785117859431e-02
857, 4.122794568538670e-01, -6.017911796467659e-02
883, 3.944020271301270e-01, -6.061754733152624e-02
909, 3.766198158264160e-01, -6.075650622647129e-02
935, 3.590588271617890e-01, -6.062784993459425e-02
961, 3.418258726596830e-01, -6.023498910792376e-02
987, 3.249974250793460e-01, -5.964926572776346e-02
1013, 3.086399734020230e-01, -5.887424244309978e-02
1039, 2.927811741828920e-01, -5.795404002070599e-02
1065, 2.774220108985900e-01, -5.692724232950452e-02
1091, 2.625653147697450e-01, -5.581632013085282e-02
1117, 2.482267022132870e-01, -5.462583635530559e-02
1143, 2.344165146350860e-01, -5.336303674950043e-02
1169, 2.210974693298340e-01, -5.205844235280623e-02
1195, 2.082438766956330e-01, -5.072961472879477e-02
1221, 1.958884000778200e-01, -4.936400575274644e-02
1247, 1.840233504772190e-01, -4.796966954539594e-02
1273, 1.725961565971370e-01, -4.656908510325897e-02
1299, 1.616173982620240e-01, -4.515912974002931e-02
1325, 1.511152982711790e-01, -4.373107005241493e-02
1351, 1.410477757453920e-01, -4.229981349293626e-02
1377, 1.314679384231570e-01, -4.085017337083695e-02
1403, 1.222792565822600e-01, -3.941033852423300e-02
1429, 1.134960949420930e-01, -3.797512827619609e-02
1455, 1.051684617996220e-01, -3.653228160088302e-02
1481, 9.719923138618471e-02, -3.510454804765057e-02
1507, 8.964005112648010e-02, -3.367898052772364e-02
1533, 8.247101306915280e-02, -3.225968427166619e-02
1559, 7.564741373062130e-02, -3.085436588408188e-02
1585, 6.917616724967959e-02, -2.946047454787301e-02
1611, 6.298619508743290e-02, -2.808945759630278e-02
1637, 5.711802840232850e-02, -2.673247902130334e-02
1663, 5.161416530609130e-02, -2.538072551504353e-02
1689, 4.642483592033390e-02, -2.404168998223249e-02
1715, 4.156750440597530e-02, -2.271085253691689e-02
1741, 3.698146343231200e-02, -2.139628323381478e-02
1767, 3.265759348869320e-02, -2.009755195501468e-02
1793, 2.861636877059940e-02, -1.881064569621053e-02
1819, 2.490270137786870e-02, -1.752759522057409e-02
1845, 2.143678069114690e-02, -1.625813813859128e-02
1871, 1.820489764213560e-02, -1.500290355384350e-02
1897, 1.524919271469120e-02, -1.375504350333054e-02
1923, 1.256430149078370e-02, -1.251377708905088e-02
1949, 1.017087697982790e-02, -1.127468060071828e-02
1975, 8.062899112701419e-03, -1.003607888123727e-02
2001, 6.177186965942380e-03, -8.805648986754906e-03
2027, 4.468053579330440e-03, -7.591180868136435e-03
2053, 3.018766641616820e-03, -6.378652476468823e-03
2079, 1.912891864776610e-03, -5.145821000598710e-03
2105, 1.121968030929570e-03, -3.884990745744088e-03
2131, 5.391836166381840e-04, -2.613005231111394e-03
2157, 1.753866672515870e-04, -1.315297562472782e-03
2183, 0.000000000000000e+00, 0.000000000000000e+00
2209, 1.051127910614010e-04, 1.105596042711708e-03
2235, 3.451704978942870e-04, 2.186580358672760e-03
2261, 7.326900959014890e-04, 3.243336536851711e-03
2287, 1.276999711990360e-03, 4.278427482826688e-03
2313, 1.973092555999760e-03, 5.296023351042361e-03
2339, 2.858132123947140e-03, 6.290481149368767e-03
2365, 3.939032554626460e-03, 7.263464855461276e-03
2391, 5.185037851333620e-03, 8.222759860534969e-03
2417, 6.539613008499150e-03, 9.179858656181147e-03
2443, 7.984459400177000e-03, 1.013782582713058e-02
2469, 9.577721357345579e-03, 1.108675527890612e-02
2495, 1.134461164474490e-02, 1.202362546396225e-02
2521, 1.328635215759280e-02, 1.294937495679262e-02
2547, 1.542121171951290e-02, 1.386195337306550e-02
2573, 1.774638891220090e-02, 1.476327183788704e-02
