"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.335835820409262e-03, -1.957918184699865e-02, -1.878484679228524e-01, 1.888658087145974e-01
51, 9.695732593536380e-01, 3.290478491682944e-03, -6.337030235995427e-03, -9.231045862825479e-02, 9.248655695256545e-02
77, 9.526804089546200e-01, 4.564618309649599e-03, -2.154131506942672e-03, -1.409831616983271e-02, 1.416242660487182e-02
103, 9.349957108497620e-01, 4.446597748483694e-03, 1.107270350539030e-03, -9.991730347324554e-03, 1.002462883850395e-02
129, 9.168222546577450e-01, 3.296173978434516e-03, 1.430695748006182e-03, -1.757594481086796e-02, 1.763389769434003e-02
155, 8.983380794525150e-01, 1.629700911602322e-03, 1.087800546189637e-03, -1.310269271001406e-02, 1.314598745588911e-02
181, 8.797067403793331e-01, -4.015576600412522e-04, 9.021400950108542e-04, -1.044756880588334e-02, 1.048160525965380e-02
207, 8.610174655914310e-01, -2.738751597371453e-03, 1.005742025994406e-03, -7.140318266823585e-03, 7.210468831313249e-03
233, 8.422674536705020e-01, -5.308605139412402e-03, 1.940343767466035e-03, -1.220479637231410e-02, 1.235650005212490e-02
259, 8.235722184181210e-01, -8.080668766059208e-03, 4.723396863604355e-05, -3.375149492490244e-03, 3.343867606184348e-03
285, 8.049457669258120e-01, -1.098589926572829e-02, 7.644397947813256e-04, -3.473817297652518e-03, 3.550406898897649e-03
311, 7.863141298294070e-01, -1.394122552529251e-02, 2.056255810844974e-03, -1.209558350394989e-02, 1.226867018974185e-02
337, 7.678796052932740e-01, -1.696073012719688e-02, 1.662891136051602e-03, -8.074742177437736e-03, 8.237512109583718e-03
363, 7.495508193969730e-01, -1.998146667841250e-02, 8.158790396881417e-04, -7.456984696734016e-03, 7.490359340823763e-03
389, 7.313483357429500e-01, -2.298545210521127e-02, -1.372659567645749e-03, 7.315016484351366e-03, -7.440742718096699e-03
415, 7.132214307785030e-01, -2.594148290960063e-02, 3.014262523666650e-03, -1.398859649343968e-02, 1.429067599239953e-02
441, 6.951977014541630e-01, -2.884566586722433e-02, 5.259627899175387e-04, -7.790598291989163e-03, 7.775660873654762e-03
467, 6.773055195808410e-01, -3.169782845119933e-02, -9.705925522188087e-04, 5.013880303217655e-03, -5.103840132236222e-03
