"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.280850293602096e-03, -1.635445487887329e-02, 8.058369349013298e-06, 3.850814313201312e-05, 3.871737642310541e-08, -1.033332950636760e-04, -2.292218919861792e-01, -2.569240209133158e+00, -2.579430734990008e+00
51, 9.695732593536380e-01, 2.987613478533271e-03, -1.435654966011442e-02, 6.765767054322991e-06, 4.275542889231356e-05, 4.751977493730179e-08, -5.976566110704231e-05, -1.299796486789808e-01, -1.670042909107638e+00, -1.675088470695882e+00
77, 9.526804089546200e-01, 3.907366428428192e-03, -1.451423646487507e-02, 4.083420362469923e-06, 1.917680515764706e-05, 2.215909816345447e-08, -4.181538148529343e-05, -1.544689407845672e-02, -1.256234742058081e+00, -1.256329358600843e+00
103, 9.349957108497620e-01, 3.438555337319696e-03, -1.581938578963290e-02, 4.272641983060559e-06, -6.772778315049412e-06, -7.688955484688779e-10, -3.204133808610669e-05, 5.920154551045402e-02, -1.105894034599884e+00, -1.107477511518683e+00
129, 9.168222546577450e-01, 1.988278508510218e-03, -1.694517049120066e-02, 5.903560236835026e-06, -2.230423529991226e-05, -1.113811118872816e-08, -2.826628438668749e-05, 9.872776728834556e-02, -1.108287268874875e+00, -1.112674152300575e+00
155, 8.983380794525150e-01, 1.060131108114930e-04, -1.774758266301406e-02, 7.279752204059758e-06, -3.146506943076516e-05, -1.740084781889928e-08, -2.746210471909615e-05, 1.246362612617765e-01, -1.171259750141152e+00, -1.177870347726364e+00
181, 8.797067403793331e-01, -2.032847302156899e-03, -1.834165148664416e-02, 8.145890559322024e-06, -3.517656724891528e-05, -1.128267969354980e-08, -2.803098880126674e-05, 1.479633176850847e-01, -1.251955947885770e+00, -1.260667479957526e+00
207, 8.610174655914310e-01, -4.367324370001328e-03, -1.878529992186741e-02, 9.086757139979636e-06, -3.993635733365836e-05, -1.784619875896087e-08, -2.834656220513798e-05, 1.684640706552682e-01, -1.333698670255158e+00, -1.344293385286692e+00
233, 8.422674536705020e-01, -6.839855725905669e-03, -1.892079804924345e-02, 9.727562634557918e-06, -4.311827360271660e-05, -1.710340008399185e-08, -2.743299608131772e-05, 1.858348090551024e-01, -1.395245928349098e+00, -1.407563402329297e+00
259, 8.235722184181210e-01, -9.444720467081936e-03, -1.900598077699951e-02, 1.017434461190408e-05, -4.413325918553592e-05, -9.221701623993160e-09, -2.774611759744966e-05, 2.006927441913944e-01, -1.436307502140557e+00, -1.450257476637129e+00
285, 8.049457669258120e-01, -1.213803279047667e-02, -1.902165921056523e-02, 1.071870693128033e-05, -4.685149500147862e-05, -1.713239249113080e-08, -2.771598384441245e-05, 2.129784216179950e-01, -1.493240897801172e+00, -1.508347766254153e+00
311, 7.863141298294070e-01, -1.485708675991456e-02, -1.879689617031867e-02, 1.100383543735499e-05, -4.844934372545135e-05, -1.566925749524053e-08, -2.659434109783269e-05, 2.248914443774004e-01, -1.549967432831341e+00, -1.566189977052961e+00
337, 7.678796052932740e-01, -1.763495296268720e-02, -1.851051492974960e-02, 1.061437887861965e-05, -4.482198621160309e-05, -5.039273749988410e-09, -2.700822352929766e-05, 2.407069159649233e-01, -1.620892595601444e+00, -1.638661863371862e+00
363, 7.495508193969730e-01, -2.041892704158938e-02, -1.855226076946100e-02, 1.096908384611891e-05, -4.688302014001039e-05, -7.598520026675880e-09, -2.828872410025188e-05, 2.539811449502473e-01, -1.701851458732295e+00, -1.720691268550832e+00
389, 7.313483357429500e-01, -2.319830773992057e-02, -1.876826067658031e-02, 1.136422252548303e-05, -4.928965232938203e-05, -6.586279758784565e-09, -3.014321549509997e-05, 2.666193918276724e-01, -1.784681943806055e+00, -1.804481258961671e+00
415, 7.132214307785030e-01, -2.594488203325142e-02, -1.871988594395425e-02, 1.143167807722430e-05, -5.019729575925102e-05, -1.373019836223152e-08, -3.105973629024944e-05, 2.753637116020330e-01, -1.866798254610364e+00, -1.886986981524267e+00
441, 6.951977014541630e-01, -2.865618451635394e-02, -1.844844252381599e-02, 1.064300360545463e-05, -4.528881101293844e-05, 4.302016869634109e-09, -3.187676652564456e-05, 2.852999312780555e-01, -1.936451526829796e+00, -1.957348918158390e+00
467, 6.773055195808410e-01, -3.133164379443357e-02, -1.829395727644440e-02, 1.074631991545422e-05, -4.618469399762344e-05, -4.026703206604222e-09, -3.281287665541414e-05, 2.922636547300528e-01, -2.017224793462521e+00, -2.038277316564916e+00
493, 6.594728827476500e-01, -3.394464664690509e-02, -1.791716704860979e-02, 1.044309327118467e-05, -4.533813573152597e-05, -1.236180643945107e-09, -3.195997370482767e-05, 2.941984535791426e-01, -2.059618586854274e+00, -2.080514033308615e+00
519, 6.418011188507080e-01, -3.651712283764707e-02, -1.760099534095833e-02, 1.035176019266466e-05, -4.490467916649264e-05, 5.127187555857285e-09, -3.262699826216922e-05, 3.042095893921882e-01, -2.136081282174540e+00, -2.157626826427722e+00
545, 6.243042349815370e-01, -3.904903632898036e-02, -1.748365716576534e-02, 9.799706881871470e-06, -4.241892085730114e-05, 8.736218131102327e-09, -3.515001667390440e-05, 3.072678555456833e-01, -2.237710095796833e+00, -2.258705415314798e+00
571, 6.065399646759030e-01, -4.140889676766703e-02, -1.724209370909040e-02, 9.067757858228767e-06, -3.917967471013468e-05, 7.242804195002249e-09, -3.677292461887697e-05, 2.997807343337070e-01, -2.346925718928717e+00, -2.365985725682361e+00
597, 5.888153314590450e-01, -4.367903918489626e-02, -1.693510787985249e-02, 8.433992319765043e-06, -3.522925780199770e-05, 1.606478999352040e-08, -3.738069483725884e-05, 2.980154899887530e-01, -2.388952479249244e+00, -2.407458134931364e+00
623, 5.713157057762150e-01, -4.591074298138011e-02, -1.668528747380349e-02, 8.157337354847150e-06, -3.408251952712750e-05, 1.754602564688688e-08, -3.789071655114712e-05, 2.984195473167142e-01, -2.448615603881444e+00, -2.466725415504626e+00
649, 5.538190603256230e-01, -4.803329455989340e-02, -1.641424523808709e-02, 7.953443756026936e-06, -3.439057739478364e-05, 1.469895667278154e-08, -3.841014934994165e-05, 2.900177667856135e-01, -2.514511405607979e+00, -2.531171467489715e+00
