"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.275949046435096e-03, -1.960996111202704e-02, -2.097570603438426e-01, 2.106714317517228e-01
51, 9.695732593536380e-01, 2.963520864678332e-03, -6.607617249304233e-03, -1.177181903598130e-01, 1.178727184695001e-01
77, 9.526804089546200e-01, 3.863296531280902e-03, -2.030542334804549e-03, -1.039241810068225e-02, 1.041628318593725e-02
103, 9.349957108497620e-01, 3.382962659317192e-03, 1.609321844278315e-03, -1.545722436705768e-02, 1.552149700520454e-02
129, 9.168222546577450e-01, 1.927739334268433e-03, 1.864700882072780e-03, -1.982198363597498e-02, 1.990941044027058e-02
155, 8.983380794525150e-01, 4.467615750759833e-05, 2.399477113599843e-03, -2.156230128597411e-02, 2.169530356945528e-02
181, 8.797067403793331e-01, -2.091247088965064e-03, 2.713153196235365e-04, -1.013828983325863e-02, 1.009876033449755e-02
207, 8.610174655914310e-01, -4.419196034673644e-03, 1.099708409050819e-03, -5.002212079746601e-03, 5.101339345130187e-03
233, 8.422674536705020e-01, -6.882231668680543e-03, 3.612379563067253e-03, -2.262838820068801e-02, 2.290827029986809e-02
259, 8.235722184181210e-01, -9.475667394890924e-03, -6.724619288894867e-04, -2.500374305548792e-03, 2.381674098600562e-03
285, 8.049457669258120e-01, -1.215663798697506e-02, 8.253375850066748e-04, -1.783321169667110e-04, 2.946128397547171e-04
311, 7.863141298294070e-01, -1.486323587764056e-02, 3.300701014986060e-03, -2.232967109713021e-02, 2.257230214671288e-02
337, 7.678796052932740e-01, -1.762929635316905e-02, -1.047734413561816e-03, 3.770623429189292e-03, -3.884640881325671e-03
363, 7.495508193969730e-01, -2.040246973515900e-02, 2.311039560984150e-03, -1.219572124721765e-02, 1.240440221655921e-02
389, 7.313483357429500e-01, -2.317230614157159e-02, 3.156790137838888e-04, -5.038922256340416e-03, 5.029306269500418e-03
415, 7.132214307785030e-01, -2.591067292031351e-02, 6.287741593232524e-04, -1.640978017253491e-03, 1.716302239308291e-03
441, 6.951977014541630e-01, -2.861512768541405e-02, 1.021249956369766e-03, -9.083995156322305e-03, 9.135104774660421e-03
467, 6.773055195808410e-01, -3.128504616591708e-02, -8.835209800334038e-04, 4.251320086154881e-03, -4.334802786983972e-03
493, 6.594728827476500e-01, -3.389369047787433e-02, 3.031320017579151e-03, -1.636390043581010e-02, 1.663006158245278e-02
519, 6.418011188507080e-01, -3.646288654643441e-02, 3.457466159150769e-05, -2.915714519907967e-03, 2.890506912788398e-03
545, 6.243042349815370e-01, -3.899245437940974e-02, -1.028724718754994e-03, 6.353078017883853e-03, -6.434155967875646e-03
571, 6.065399646759030e-01, -4.135072949746949e-02, 1.182747642336763e-03, -7.270941412985918e-03, 7.362834636507719e-03
