"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.269876994811277e-03, -1.654447339580870e-02, -1.835636451747516e-01, 1.843076561861658e-01
51, 9.695732593536380e-01, 2.935465603417086e-03, -5.264313394029998e-03, -9.216806507111434e-02, 9.229858205980943e-02
77, 9.526804089546200e-01, 3.817536086877054e-03, -1.524351043014277e-03, -5.835341193788714e-03, 5.852543870714577e-03
103, 9.349957108497620e-01, 3.334522537223443e-03, 1.419158850174428e-03, -1.280621305514257e-02, 1.286402342125641e-02
129, 9.168222546577450e-01, 1.885250391744470e-03, 1.523093861663671e-03, -1.627468912583916e-02, 1.634573647667501e-02
155, 8.983380794525150e-01, 1.042225006757023e-05, 2.139802024688490e-03, -1.917460455400271e-02, 1.929349768941125e-02
181, 8.797067403793331e-01, -2.116836102773114e-03, -7.454403246441962e-05, -7.569895137889045e-03, 7.507922202750671e-03
207, 8.610174655914310e-01, -4.435743118186767e-03, 8.153572318435793e-04, -2.667982165531161e-03, 2.749668417590887e-03
233, 8.422674536705020e-01, -6.889364719226274e-03, 3.439649969475465e-03, -2.140620251336328e-02, 2.167369077106757e-02
259, 8.235722184181210e-01, -9.473347084616415e-03, -9.236607601329384e-04, -9.221162294207780e-04, 7.843025349122584e-04
285, 8.049457669258120e-01, -1.214520315746752e-02, 5.888586133358121e-04, 1.352399992297758e-03, -1.254564742056676e-03
311, 7.863141298294070e-01, -1.484331729675605e-02, 3.235308249251634e-03, -2.175412446709921e-02, 2.199336484642135e-02
337, 7.678796052932740e-01, -1.760184167991349e-02, -1.236256785853718e-03, 4.915286343219930e-03, -5.044432432336302e-03
363, 7.495508193969730e-01, -2.036850962838363e-02, 1.990126608786311e-03, -1.029328467811462e-02, 1.047521669614649e-02
389, 7.313483357429500e-01, -2.313292615844312e-02, 2.143385615677357e-04, -4.105557124132426e-03, 4.091402353473626e-03
415, 7.132214307785030e-01, -2.586693742407609e-02, 6.768247559068613e-04, -1.887599799033540e-03, 1.967248547838577e-03
441, 6.951977014541630e-01, -2.856806477539485e-02, 8.301907383233462e-04, -8.149232966174317e-03, 8.182420127985616e-03
467, 6.773055195808410e-01, -3.123561661125997e-02, -1.075360519850706e-03, 5.590928685019068e-03, -5.688038345206501e-03
493, 6.594728827476500e-01, -3.384276167803425e-02, 3.142338522537996e-03, -1.688432376576642e-02, 1.716101733825790e-02
519, 6.418011188507080e-01, -3.641124182373089e-02, -6.198336668136846e-05, -2.395448471611616e-03, 2.361778234337996e-03
545, 6.243042349815370e-01, -3.894077713889045e-02, -1.325644504430868e-03, 8.265438353471629e-03, -8.369175264724520e-03
571, 6.065399646759030e-01, -4.129962757602437e-02, 1.176918995423747e-03, -6.862687246005562e-03, 6.957266879146216e-03
597, 5.888153314590450e-01, -4.356997661456243e-02, 8.192633246559499e-04, -7.828233702530467e-03, 7.868926716037639e-03
623, 5.713157057762150e-01, -4.580289635782619e-02, 1.206968073795456e-04, -1.957986251277510e-03, 1.957895687306867e-03
649, 5.538190603256230e-01, -4.792751152450563e-02, 1.817324005861053e-03, -1.147296210737404e-02, 1.160700378931248e-02
675, 5.363336801528930e-01, -4.994045526925470e-02, -4.821534309899001e-05, -1.869755502690936e-03, 1.852985192609218e-03
701, 5.188096761703490e-01, -5.181882148002501e-02, -1.857360347355642e-03, 1.592249231875219e-02, -1.602894672782764e-02
727, 5.012295246124270e-01, -5.354769271188873e-02, 1.754865602266579e-03, -1.417105862671677e-02, 1.427286364054574e-02
753, 4.835794866085050e-01, -5.511100965362688e-02, 1.391704029378851e-03, -1.662087689200275e-02, 1.667903957480324e-02
779, 4.658685922622680e-01, -5.649732323138946e-02, -9.539952251458670e-04, 8.827019803778953e-03, -8.872827237717739e-03
805, 4.480717480182650e-01, -5.767751553411739e-02, 3.126751218296611e-04, -3.227369806070882e-03, 3.240245586831497e-03
831, 4.301885962486270e-01, -5.862093112639990e-02, 1.384084895573803e-04, -4.780280886655847e-03, 4.781597352514882e-03
857, 4.122794568538670e-01, -5.932134416961544e-02, 7.553553768496386e-05, -5.047699103049754e-03, 5.047539047467808e-03
883, 3.944020271301270e-01, -5.976339332876733e-02, 6.032685801540706e-05, -5.747202000648165e-03, 5.747413654280931e-03
909, 3.766198158264160e-01, -5.991119754075667e-02, -2.275790903942702e-04, -6.421575007132597e-03, 6.421353913849751e-03
935, 3.590588271617890e-01, -5.979727114759714e-02, 2.024855084607503e-04, -2.301343522330041e-03, 2.298293223711628e-03
961, 3.418258726596830e-01, -5.942552388990547e-02, -3.119059439987389e-04, -5.118977545355809e-03, 5.125581769745066e-03
987, 3.249974250793460e-01, -5.886762080506438e-02, 4.397639749887721e-04, 2.445538625789425e-02, -2.445388430845421e-02
1013, 3.086399734020230e-01, -5.812723554844198e-02, -8.269051597908447e-05, -4.760087495504394e-03, 4.758237627841860e-03
1039, 2.927811741828920e-01, -5.724845915295237e-02, -1.369726679486981e-03, -2.984100695273515e-02, 2.986967906623433e-02
1065, 2.774220108985900e-01, -5.626974581353562e-02, -1.712730715220324e-04, -1.648598596288461e-03, 1.656381646444534e-03
1091, 2.625653147697450e-01, -5.521329478443062e-02, 5.473005151492063e-05, -4.631317669321962e-04, 4.577508724646219e-04
1117, 2.482267022132870e-01, -5.408320897762376e-02, 8.379364214962822e-04, 2.186995189713200e-02, -2.186463348713134e-02
1143, 2.344165146350860e-01, -5.288615202142256e-02, 8.378727230378074e-04, 2.057846977265097e-03, -2.124415215792906e-03
1169, 2.210974693298340e-01, -5.165220505494256e-02, -3.599834109339632e-03, -4.683438739107507e-02, 4.696487552597408e-02
1195, 2.082438766956330e-01, -5.039841257553641e-02, 1.001966996878335e-03, 2.517040013031822e-02, -2.514399210918668e-02
1221, 1.958884000778200e-01, -4.911130324075556e-02, 4.249495456045850e-03, 3.625731559505727e-02, -3.650376878562572e-02
1247, 1.840233504772190e-01, -4.779816966229458e-02, -5.392623600429087e-03, -5.435886530936706e-02, 5.462066807356777e-02
1273, 1.725961565971370e-01, -4.648103926852060e-02, 1.250173723121809e-03, 1.818032442196394e-02, -1.820162733147445e-02
1299, 1.616173982620240e-01, -4.515589466199751e-02, 3.284970999546550e-04, -4.930877461171639e-03, 4.852784247103778e-03
1325, 1.511152982711790e-01, -4.381292053918381e-02, -2.539441403807228e-03, -1.385565837645009e-02, 1.406794724583277e-02
1351, 1.410477757453920e-01, -4.246650120053563e-02, 6.065128209855913e-03, 4.907297606050888e-02, -4.944135239803968e-02
1377, 1.314679384231570e-01, -4.110014153762018e-02, -4.942451242214775e-03, -4.762208258457275e-02, 4.783814501272636e-02
1403, 1.222792565822600e-01, -3.974204083744638e-02, -2.942997476004191e-03, -1.040874305932319e-02, 1.073150206155917e-02
1429, 1.134960949420930e-01, -3.838610739736725e-02, 8.838009182184327e-03, 5.818058730522297e-02, -5.884656270359146e-02
1455, 1.051684617996220e-01, -3.701886268611119e-02, -7.536987824106276e-03, -5.296397138236605e-02, 5.348189554155212e-02
1481, 9.719923138618471e-02, -3.566321420795787e-02, -9.672158319698273e-04, -2.643249663058898e-03, 2.770296112223050e-03
1507, 8.964005112648010e-02, -3.430506899659116e-02, 3.840323790247166e-03, 2.283560262158230e-02, -2.315342030273291e-02
1533, 8.247101306915280e-02, -3.294808807857584e-02, -4.428060312800350e-04, -5.870607961987216e-04, 6.604412763908621e-04
1559, 7.564741373062130e-02, -3.159978183867101e-02, 3.657158217330272e-03, 1.702630112290910e-02, -1.741341625719667e-02
1585, 6.917616724967959e-02, -3.025699468681900e-02, -9.435646438818154e-03, -5.227297330107081e-02, 5.309519030027855e-02
1611, 6.298619508743290e-02, -2.893118691553646e-02, 2.941520835674737e-04, 5.920402875615403e-03, -5.845990750757637e-03
1637, 5.711802840232850e-02, -2.761269226900269e-02, 7.119763340310192e-03, 3.201217667039005e-02, -3.279298144795408e-02
1663, 5.161416530609130e-02, -2.629203512175125e-02, -3.862458008035280e-03, -1.709419944235167e-02, 1.752180841009364e-02
1689, 4.642483592033390e-02, -2.497667887713359e-02, 3.571334802438860e-03, 1.648422633788849e-02, -1.685128050150781e-02
1715, 4.156750440597530e-02, -2.366175873485774e-02, 7.722773511095405e-04, 8.916891690723118e-04, -1.065766512460921e-03
1741, 3.698146343231200e-02, -2.235527565646995e-02, -1.009642735775355e-02, -4.021594267145238e-02, 4.143322800862136e-02
1767, 3.265759348869320e-02, -2.105645399384630e-02, 3.341429119585057e-04, 4.977369173961175e-03, -4.852972090121688e-03
1793, 2.861636877059940e-02, -1.976100189783927e-02, 1.338023473773160e-02, 4.235443477056605e-02, -4.441126820380322e-02
1819, 2.490270137786870e-02, -1.846107302353663e-02, -8.395719325146983e-03, -2.674272637281188e-02, 2.800419609747356e-02
1845, 2.143678069114690e-02, -1.716606091558747e-02, -6.677124006590837e-03, -1.934273417182428e-02, 2.044957690377701e-02
1871, 1.820489764213560e-02, -1.587620073391369e-02, 8.687389392005746e-03, 2.514840609514268e-02, -2.655455496480286e-02
1897, 1.524919271469120e-02, -1.458500056083795e-02, -2.011531412048487e-03, -6.727054879347900e-03, 6.953571439511724e-03
