"PointID","x","y"
25, 9.853970408439640e-01, 9.511668646909421e-04
51, 9.695732593536380e-01, 1.510615508845476e-03
77, 9.526804089546200e-01, 1.655098867059755e-03
103, 9.349957108497620e-01, 1.361572138653196e-03
129, 9.168222546577450e-01, 5.998276666696951e-04
155, 8.983380794525150e-01, -5.036598687283759e-04
181, 8.797067403793331e-01, -1.910557316001795e-03
207, 8.610174655914310e-01, -3.567848815978575e-03
233, 8.422674536705020e-01, -5.409111568834269e-03
259, 8.235722184181210e-01, -7.434443446063225e-03
285, 8.049457669258120e-01, -9.607658884375612e-03
311, 7.863141298294070e-01, -1.187109462871897e-02
337, 7.678796052932740e-01, -1.426626206109195e-02
363, 7.495508193969730e-01, -1.673839908548147e-02
389, 7.313483357429500e-01, -1.927508165352931e-02
415, 7.132214307785030e-01, -2.184398370035887e-02
441, 6.951977014541630e-01, -2.443865975564112e-02
467, 6.773055195808410e-01, -2.705368546200712e-02
493, 6.594728827476500e-01, -2.965714973387693e-02
519, 6.418011188507080e-01, -3.226585192448763e-02
545, 6.243042349815370e-01, -3.487425847393421e-02
571, 6.065399646759030e-01, -3.734894621414826e-02
597, 5.888153314590450e-01, -3.976688934999623e-02
623, 5.713157057762150e-01, -4.217323189102376e-02
649, 5.538190603256230e-01, -4.449530129204941e-02
675, 5.363336801528930e-01, -4.672635360692274e-02
701, 5.188096761703490e-01, -4.884107953536732e-02
727, 5.012295246124270e-01, -5.082203898838170e-02
753, 4.835794866085050e-01, -5.265078945768725e-02
779, 4.658685922622680e-01, -5.431330085349183e-02
805, 4.480717480182650e-01, -5.577853373899098e-02
831, 4.301885962486270e-01, -5.701364872312294e-02
857, 4.122794568538670e-01, -5.800932572606300e-02
883, 3.944020271301270e-01, -5.874723275720006e-02
909, 3.766198158264160e-01, -5.918855111697019e-02
935, 3.590588271617890e-01, -5.936201141434582e-02
961, 3.418258726596830e-01, -5.926831930896807e-02
987, 3.249974250793460e-01, -5.897673089455456e-02
1013, 3.086399734020230e-01, -5.848897784871014e-02
1039, 2.927811741828920e-01, -5.784809355554707e-02
1065, 2.774220108985900e-01, -5.709208885564517e-02
1091, 2.625653147697450e-01, -5.624285255132951e-02
1117, 2.482267022132870e-01, -5.530414910980602e-02
1143, 2.344165146350860e-01, -5.428252296741579e-02
1169, 2.210974693298340e-01, -5.320862089033692e-02
1195, 2.082438766956330e-01, -5.209990522700798e-02
1221, 1.958884000778200e-01, -5.094272280155268e-02
1247, 1.840233504772190e-01, -4.974472652614952e-02
1273, 1.725961565971370e-01, -4.852871677622919e-02
1299, 1.616173982620240e-01, -4.729084066754676e-02
1325, 1.511152982711790e-01, -4.602141596399254e-02
1351, 1.410477757453920e-01, -4.473550632369883e-02
1377, 1.314679384231570e-01, -4.341674979196671e-02
1403, 1.222792565822600e-01, -4.209425605511419e-02
1429, 1.134960949420930e-01, -4.076221834128606e-02
1455, 1.051684617996220e-01, -3.940751984627675e-02
1481, 9.719923138618471e-02, -3.805367352182473e-02
1507, 8.964005112648010e-02, -3.668699804701367e-02
1533, 8.247101306915280e-02, -3.531166993507356e-02
1559, 7.564741373062130e-02, -3.393553860065818e-02
1585, 6.917616724967959e-02, -3.255589519271424e-02
1611, 6.298619508743290e-02, -3.118409509065433e-02
1637, 5.711802840232850e-02, -2.981102914099075e-02
1663, 5.161416530609130e-02, -2.842815350120306e-02
