"PointID","x","y","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
25, 9.853970408439640e-01, 1.271266333685897e-03, 2.707336682446665e-01, 2.254162506213035e+00, -2.269428596449898e+00
51, 9.695732593536380e-01, 2.941888776914145e-03, 1.220300583927804e-01, 2.528675195650865e+00, -2.530496285751439e+00
77, 9.526804089546200e-01, 3.828034850694009e-03, 4.962060176482236e-02, 5.039782833951212e-01, -5.045233789222798e-01
103, 9.349957108497620e-01, 3.345706996721639e-03, -2.054113043393455e-02, 3.024161333564493e-01, -3.030833663943777e-01
129, 9.168222546577450e-01, 1.895219085369197e-03, -3.674962892053102e-02, 3.947437241222025e-01, -3.964496147389550e-01
155, 8.983380794525150e-01, 1.873817679208935e-05, -2.772834420359271e-02, 2.705469181991427e-01, -2.719602263550482e-01
181, 8.797067403793331e-01, -2.110190447015770e-03, -4.076670049363863e-02, 3.004858603129331e-01, -3.031989452910389e-01
207, 8.610174655914310e-01, -4.430790296732682e-03, -3.414959289790742e-02, 2.857927028065219e-01, -2.878166492732609e-01
233, 8.422674536705020e-01, -6.886148471781029e-03, -1.821582741965724e-02, 1.391269191152300e-01, -1.403134218236302e-01
259, 8.235722184181210e-01, -9.471861725920308e-03, -3.417871192922656e-02, 2.126913675778489e-01, -2.153797751241344e-01
285, 8.049457669258120e-01, -1.214537906083741e-02, -2.884421183811102e-02, 2.052565856367240e-01, -2.072720274087652e-01
311, 7.863141298294070e-01, -1.484503474802362e-02, -1.159856517549782e-02, 8.211431244711871e-02, -8.292795683559114e-02
337, 7.678796052932740e-01, -1.760492625041071e-02, -2.900455907478272e-02, 1.852997219734454e-01, -1.875525904394011e-01
363, 7.495508193969730e-01, -2.037277463107892e-02, -2.352250923303942e-02, 1.480460000833872e-01, -1.498991221956757e-01
389, 7.313483357429500e-01, -2.313817740332991e-02, -2.271360534263583e-02, 1.562655410851534e-01, -1.579048911396814e-01
415, 7.132214307785030e-01, -2.587298652136859e-02, -3.341782270693635e-03, 4.505294309472596e-02, -4.504893581235303e-02
441, 6.951977014541630e-01, -2.857473129581344e-02, -2.208973996984452e-02, 1.077602379749663e-01, -1.098419910192227e-01
467, 6.773055195808410e-01, -3.124273317280025e-02, -3.169436409864359e-02, 2.102118240131884e-01, -2.125867514007969e-01
493, 6.594728827476500e-01, -3.385017838550543e-02, 2.184058435504189e-02, -1.009881453199300e-01, 1.030825300098920e-01
519, 6.418011188507080e-01, -3.641882400732949e-02, -1.520064882639481e-02, 7.614399035200016e-02, -7.753707402906877e-02
545, 6.243042349815370e-01, -3.894840806221433e-02, -5.084706465571813e-02, 3.310892616395826e-01, -3.349350865189674e-01
571, 6.065399646759030e-01, -4.130720525627167e-02, -1.111934756357139e-03, 6.547814004754415e-02, -6.507196397070521e-02
597, 5.888153314590450e-01, -4.357741193271069e-02, 1.706508402351734e-02, -1.419857414150957e-01, 1.430035243969474e-01
623, 5.713157057762150e-01, -4.581011642069297e-02, -2.710331644651623e-02, 1.675274831947532e-01, -1.695925379206623e-01
649, 5.538190603256230e-01, -4.793445366881860e-02, 8.546833041123483e-03, -2.246499953371798e-02, 2.331328699934497e-02
675, 5.363336801528930e-01, -4.994706727288353e-02, -9.778895231761600e-04, -1.068490193060675e-02, 1.051151948999497e-02
701, 5.188096761703490e-01, -5.182505905884165e-02, -3.524496404858582e-02, 3.006888325333066e-01, -3.027164130172909e-01
727, 5.012295246124270e-01, -5.355351864039833e-02, 5.100132414455887e-03, -7.118279670194036e-03, 7.561824707093111e-03
753, 4.835794866085050e-01, -5.511639259769031e-02, 3.095068395130976e-03, -4.650454544624435e-02, 4.660089575745027e-02
779, 4.658685922622680e-01, -5.650223719911023e-02, -9.563178064458382e-03, 1.036576124237136e-01, -1.040772671589709e-01
805, 4.480717480182650e-01, -5.768193791971225e-02, -2.486925127185441e-03, 5.397480971442803e-02, -5.402723846062816e-02
831, 4.301885962486270e-01, -5.862484235411212e-02, -1.289529657962799e-03, 2.859278635266764e-02, -2.862184128490850e-02
857, 4.122794568538670e-01, -5.932472861095014e-02, -9.282795684739371e-04, 2.600890286952275e-02, -2.602527602625229e-02
883, 3.944020271301270e-01, -5.976623858835606e-02, -2.837214212412274e-04, 3.159453843570204e-02, -3.159491673161961e-02
909, 3.766198158264160e-01, -5.991349407635960e-02, -7.886384376602685e-04, 1.771198644821848e-02, -1.771271017013756e-02
935, 3.590588271617890e-01, -5.979901384547599e-02, 2.375357318548981e-03, 1.621627770252568e-02, -1.624791996116814e-02
961, 3.418258726596830e-01, -5.942671135514627e-02, -8.781815885764429e-05, -1.790034669285151e-02, 1.789606609904294e-02
