"PointID","x","y"
25, 9.853970408439640e-01, 9.587438189388663e-04
51, 9.695732593536380e-01, 1.557750993272629e-03
77, 9.526804089546200e-01, 1.775030026442031e-03
103, 9.349957108497620e-01, 1.578806212454088e-03
129, 9.168222546577450e-01, 9.300557983477431e-04
155, 8.983380794525150e-01, -5.380493601289202e-05
181, 8.797067403793331e-01, -1.342446191029876e-03
207, 8.610174655914310e-01, -2.887821084134615e-03
233, 8.422674536705020e-01, -4.625803626720310e-03
259, 8.235722184181210e-01, -6.558246632500105e-03
285, 8.049457669258120e-01, -8.649519286802023e-03
311, 7.863141298294070e-01, -1.084187701169889e-02
337, 7.678796052932740e-01, -1.317751851833299e-02
363, 7.495508193969730e-01, -1.560102651060062e-02
389, 7.313483357429500e-01, -1.809959330313533e-02
415, 7.132214307785030e-01, -2.064027048446526e-02
441, 6.951977014541630e-01, -2.321608887056022e-02
467, 6.773055195808410e-01, -2.582100438607449e-02
493, 6.594728827476500e-01, -2.842242881677556e-02
519, 6.418011188507080e-01, -3.103651639985543e-02
545, 6.243042349815370e-01, -3.365701519386028e-02
571, 6.065399646759030e-01, -3.615034732755796e-02
597, 5.888153314590450e-01, -3.859277456619165e-02
623, 5.713157057762150e-01, -4.102855905826573e-02
649, 5.538190603256230e-01, -4.338482086024547e-02
675, 5.363336801528930e-01, -4.565433107104334e-02
701, 5.188096761703490e-01, -4.781144949923574e-02
727, 5.012295246124270e-01, -4.983837037977410e-02
753, 4.835794866085050e-01, -5.171629528454828e-02
779, 4.658685922622680e-01, -5.343078465092854e-02
805, 4.480717480182650e-01, -5.495049723773445e-02
831, 4.301885962486270e-01, -5.624222834288107e-02
857, 4.122794568538670e-01, -5.729609628736543e-02
883, 3.944020271301270e-01, -5.809320585545771e-02
909, 3.766198158264160e-01, -5.859415679463318e-02
935, 3.590588271617890e-01, -5.882689765993448e-02
961, 3.418258726596830e-01, -5.879143886915128e-02
987, 3.249974250793460e-01, -5.855648262700301e-02
1013, 3.086399734020230e-01, -5.812328832339697e-02
1039, 2.927811741828920e-01, -5.753459697918479e-02
1065, 2.774220108985900e-01, -5.682825965720451e-02
1091, 2.625653147697450e-01, -5.602603731168886e-02
1117, 2.482267022132870e-01, -5.513156174468985e-02
1143, 2.344165146350860e-01, -5.415129558326639e-02
1169, 2.210974693298340e-01, -5.311597032223529e-02
1195, 2.082438766956330e-01, -5.204310914261870e-02
1221, 1.958884000778200e-01, -5.091897495973189e-02
1247, 1.840233504772190e-01, -4.975127042061048e-02
1273, 1.725961565971370e-01, -4.856296380708188e-02
1299, 1.616173982620240e-01, -4.735021550190303e-02
1325, 1.511152982711790e-01, -4.610333749760522e-02
1351, 1.410477757453920e-01, -4.483755076138032e-02
1377, 1.314679384231570e-01, -4.353646733563608e-02
1403, 1.222792565822600e-01, -4.222945434084976e-02
1429, 1.134960949420930e-01, -4.091074878273260e-02
1455, 1.051684617996220e-01, -3.956724981999855e-02
1481, 9.719923138618471e-02, -3.822268801335379e-02
1507, 8.964005112648010e-02, -3.686340394052248e-02
1533, 8.247101306915280e-02, -3.549369128437505e-02
1559, 7.564741373062130e-02, -3.412152008093445e-02
1585, 6.917616724967959e-02, -3.274425775221516e-02
1611, 6.298619508743290e-02, -3.137335022008531e-02
1637, 5.711802840232850e-02, -2.999974087935142e-02
1663, 5.161416530609130e-02, -2.861498292031985e-02
1689, 4.642483592033390e-02, -2.722664039813952e-02
1715, 4.156750440597530e-02, -2.583074748550473e-02
1741, 3.698146343231200e-02, -2.443484997128794e-02
1767, 3.265759348869320e-02, -2.303831257724858e-02
1793, 2.861636877059940e-02, -2.163772119787981e-02
1819, 2.490270137786870e-02, -2.022724207407224e-02
1845, 2.143678069114690e-02, -1.881464989749569e-02
1871, 1.820489764213560e-02, -1.739996501756664e-02
1897, 1.524919271469120e-02, -1.597881858767885e-02
1923, 1.256430149078370e-02, -1.455122779617522e-02
1949, 1.017087697982790e-02, -1.311599803331772e-02
1975, 8.062899112701419e-03, -1.167367340603859e-02
2001, 6.177186965942380e-03, -1.022760871528202e-02
2027, 4.468053579330440e-03, -8.779074616608202e-03
2053, 3.018766641616820e-03, -7.324659766515813e-03
2079, 1.912891864776610e-03, -5.863670096944693e-03
2105, 1.121968030929570e-03, -4.398735012695468e-03
2131, 5.391836166381840e-04, -2.932564130272430e-03
2157, 1.753866672515870e-04, -1.466169956938129e-03
